,black,white,start_time,fourthmove,rt,result,blackelo,whiteelo,num_black_games,num_white_games
17934,andrewuithaler,Masdache,1603240859.0,g8f6,-1.0,1.0,1161,1130,4,0
17935,Alpocan47,giulioWLF,1603241025.0,d7d6,6.0,0.0,1029,1066,0,0
17936,AstimT,thierry_henri,1603241114.0,e5f4,2.0,0.0,1178,1200,0,0
17937,SpringerAmRandeX,Masdache,1603241180.0,e5f4,0.0,1.0,1016,1141,0,0
17938,LuiFraK,mahdimorjen,1603241228.0,d8e7,4.0,1.0,1093,1077,3,0
17939,rksriram312,Zaquille,1603241336.0,b8c6,7.0,0.0,1122,1077,1,0
17940,gertsog239,Al_Kindi,1603241349.0,e5f4,0.0,1.0,1170,1119,3,0
17941,Omar_Dominguez,eser_ur,1603241601.0,f7f5,6.0,1.0,1038,1060,0,0
17942,Castore,Knightxf3,1603241621.0,e5f4,1.0,1.0,1049,1176,4,0
17943,drikc91,Gottfried1,1603241779.0,b8c6,1.0,0.0,1037,1145,0,0
17944,nurihati,Johann1402,1603241890.0,e5f4,3.0,1.0,1174,1155,0,0
17945,arjunoneeight,jtr24,1603241990.0,e5f4,2.0,1.0,1195,1166,2,0
17946,ErosSant,NikitaKublitski,1603242042.0,e5f4,3.0,1.0,1098,1022,0,0
17947,Fernando67,Gottfried1,1603242090.0,e5f4,8.0,0.0,1188,1145,0,0
17948,Power_tom,kermitdfrog,1603242306.0,e5f4,3.0,1.0,952,901,0,0
17949,Rodrik33,Guthixisgreat,1603242446.0,e5f4,1.0,1.0,1097,1130,0,0
17950,killerbee210,NikitaKublitski,1603242486.0,e5f4,2.0,0.0,1097,1029,0,0
17951,XTorbexX,jann44,1603242525.0,d7d6,1.0,0.0,1086,1098,3,0
17952,mcnick303,PhanTom41,1603242540.0,e5f4,1.0,0.0,1187,1184,0,0
17953,vnelly,AbdullahBQH,1603242674.0,e5f4,1.0,0.0,1132,1114,0,0
17954,davidesh,stoace,1603242870.0,e5f4,8.0,1.0,1177,1177,0,3
17955,bauz12,firemice,1603242905.0,b8c6,1.0,1.0,1138,1053,1,0
17956,XNH,bailfoy,1603242957.0,d7d6,2.0,0.0,1167,1041,0,0
17957,SecretBeard,derdaviid,1603243048.0,e5f4,2.0,0.0,1183,1196,1,20
17958,leontev-et,firemice,1603243083.0,e5f4,1.0,1.0,990,1061,0,0
17959,Arteaga_felipe8,Yawasa,1603243219.0,e5f4,2.0,1.0,1152,1159,1,0
17960,armitz,simonshugar,1603243370.0,d8h4,-1.0,0.0,1097,1073,2,0
17961,benheideveld,Yawasa,1603243557.0,e5f4,1.0,1.0,1169,1168,0,0
17962,SkillerEP,Glkyzzz,1603243741.0,f7f6,4.0,1.0,1006,966,0,1
17963,Gilzx,Treys_Full,1603243751.0,e5f4,1.0,1.0,1135,1127,0,2
17964,Aquiles9010,oyagojantsch,1603243838.0,d7d6,0.0,0.0,1168,1168,0,0
17965,Achim23,ArturT,1603243923.0,b8c6,1.0,1.0,1106,1083,0,0
17966,Slramuu,derdaviid,1603243947.0,e5f4,8.0,1.0,1192,1190,0,0
17967,DalmassoMatias,oyagojantsch,1603243997.0,e5f4,0.0,0.0,1143,1129,1,0
17968,Goshanpropan,scandinaviansunset,1603244077.0,e5f4,1.0,0.0,1041,1015,0,0
17969,Diskret07,LeeVanLee,1603244132.0,e5f4,1.0,1.0,1178,1133,1,0
17970,Argle,jasblanco,1603244217.0,e5f4,5.0,1.0,1110,1086,0,0
17971,UlasB,ArturT,1603244277.0,e5f4,1.0,0.0,1142,1093,4,0
17972,Paulwr,Wodi_H,1603244464.0,f7f6,3.0,0.0,1152,1155,0,0
17973,Diskret07,LeeVanLee,1603244464.0,e5f4,1.0,1.0,1177,1134,2,0
17974,ALSPAL,Patriot_1942,1603244554.0,d7d6,0.0,0.0,974,895,1,0
17975,tyler_strachan,ArturT,1603244556.0,b8c6,4.0,0.0,1052,1088,0,0
17976,spetalnick,Patriot_1942,1603245057.0,e5f4,2.0,0.0,975,884,0,0
17977,Loyalbat,quivicom,1603245122.0,d7d6,4.0,1.0,1059,1044,1,0
17978,magnumcarsel,olumtutkunu,1603245217.0,g7g6,1.0,1.0,1093,1090,0,0
17979,Richarding,votinikita,1603245240.0,e5f4,4.0,0.0,1069,1082,1,0
17980,Ju-Lux,igor822,1603245324.0,e5f4,5.0,1.0,946,998,5,0
17981,dsrdiamante,silviaab,1603245422.0,e5f4,1.0,1.0,1131,1137,2,13
17982,Dearsleybot,Minikisme,1603245439.0,d7d6,1.0,0.0,1120,1123,1,0
17983,wickedjargon,Patriot_1942,1603245443.0,f7f6,6.0,0.0,974,879,0,0
17984,ALIREZA_RSD,LeeVanLee,1603245562.0,f8c5,2.0,0.0,1028,1146,0,0
17985,FIRAT_65,Kapim,1603245639.0,e5f4,1.0,0.0,1033,1123,0,0
17986,AvogadroMasta,Zamyasa,1603245763.0,e5f4,1.0,1.0,1059,943,0,0
17987,VIIKA,Dobertifx,1603245885.0,e5f4,1.0,1.0,1002,1026,0,0
17988,navidpersia1,NurullahZeki01,1603245929.0,e5f4,7.0,0.0,1185,1189,1,0
17989,toquim,tontonchigorin,1603246019.0,e5f4,1.0,1.0,1163,1168,4,0
17990,ALIREZA_RSD,LeeVanLee,1603246039.0,e5f4,2.0,0.0,1044,1143,1,0
17991,batburrito,Kapim,1603246076.0,d7d6,5.0,1.0,1088,1105,0,0
17992,MimiDes,Katherine6,1603246089.0,e5f4,3.0,0.0,1072,1086,4,0
17993,GREGxGREG,KNNSZ,1603246236.0,e5f4,0.0,1.0,1168,1158,0,0
17994,JEANPEREIRA,matis_a,1603246442.0,d7d6,2.0,0.0,1158,1166,3,0
17995,tryingtolearnthis,silviaab,1603246465.0,b8c6,2.0,0.0,1141,1150,5,0
17996,efeasap,gitaristkadir,1603246557.0,d8h4,2.0,1.0,1051,1181,0,0
17997,notruescotsman1,pranaypr,1603246590.0,d7d6,-1.0,0.0,1058,1094,0,0
17998,ALIREZA_RSD,LeeVanLee,1603246677.0,g8h6,1.0,1.0,1056,1141,2,0
17999,GiNza8,pabori,1603246709.0,d7d6,1.0,1.0,1179,1178,1,0
18000,numakun,quivicom,1603246803.0,f7f5,1.0,0.5,930,1060,1,0
18001,raghn876,MrSorrateiro,1603246825.0,e5f4,1.0,1.0,1079,995,5,0
18002,emg11,Alwin79,1603246830.0,b8c6,8.0,1.0,1100,1184,0,29
18003,ChessRookieLA,silviaab,1603247113.0,e5f4,1.0,1.0,1046,1134,6,0
18004,botjuanjesus,angelosgk,1603247309.0,b8c6,2.0,0.0,1134,1102,1,0
18005,plure,SwimTheElba,1603247340.0,b8c6,-1.0,0.0,1156,1187,0,0
18006,KingMikaela,xxof,1603247393.0,d7d6,1.0,1.0,1050,1062,0,0
18007,lor_re,zanur,1603247516.0,d7d6,17.0,0.0,971,1025,0,0
18008,nadommohsin,Ef3as,1603247571.0,d7d5,3.0,0.0,1084,1079,2,0
18009,vladha,EugeneVDabs,1603247690.0,e5f4,2.0,0.0,1062,1050,3,0
18010,raghn876,MrSorrateiro,1603247795.0,e5f4,1.0,0.0,1075,1002,6,0
18011,KarpovBigBlunder,luizfsera,1603247950.0,b8c6,8.0,0.0,1126,1055,0,0
18012,el_meistro_de_puff,foobar1,1603248250.0,b8c6,6.0,1.0,1098,1101,0,0
18013,ArveMonso,jackaltroy,1603248315.0,e5f4,2.0,1.0,1069,1040,0,0
18014,metoco,hubrix,1603248340.0,g8f6,6.0,1.0,1011,972,3,0
18015,douglasthemito,RK75Polska,1603248453.0,d7d6,0.0,0.0,1124,1139,2,0
18016,RL7,Minikisme,1603248552.0,e5f4,5.0,0.0,1071,1127,0,0
18017,andrea_vuolo,jackaltroy,1603248646.0,e5f4,3.0,1.0,1092,1040,0,0
18018,Chete05,Guthixisgreat,1603248931.0,e5f4,2.0,1.0,1149,1139,5,0
18019,LautaroBarchi,CaptainAV,1603248981.0,d7d6,3.0,1.0,1148,1078,2,0
18020,OscarMora08,L---101,1603249109.0,b8c6,0.0,1.0,906,863,0,0
18021,luisfvalm,lukebuckler,1603249220.0,d7d6,2.0,1.0,1096,1028,0,0
18022,JamieFish,Mardg,1603249350.0,d7d6,5.0,1.0,1047,1023,0,0
18023,th0bse,Minikisme,1603249478.0,e5f4,2.0,0.0,1123,1126,0,0
18024,KevinXAEM,TejasAEM,1603249500.0,e5f4,8.0,0.0,953,1003,0,0
18025,pecantower,jackaltroy,1603249791.0,e5f4,2.0,0.0,1030,1040,0,0
18026,AghCansu,Mardg,1603249844.0,e5f4,2.0,0.0,1091,1029,1,4
18027,poliszon,cviveros,1603249857.0,d7d6,6.0,0.0,1129,1121,0,0
18028,Lucho_el_sabio,hubrix,1603249882.0,e5f4,4.0,0.0,1171,979,0,0
18029,Bytyrs,BenSen187,1603250185.0,d7d6,1.0,0.0,898,1008,0,0
18030,jackaltroy,anamarquez,1603250233.0,b8c6,7.0,1.0,1034,1025,1,46
18031,dumdumb,Treys_Full,1603250278.0,e5f4,3.0,0.5,1142,1128,1,0
18032,BadBishop969,Grasoo,1603250302.0,e5f4,13.0,1.0,1009,1003,0,0
18033,jwestt,Fowksey,1603250340.0,e5f4,2.0,1.0,857,884,2,0
18034,VicenteRaptor,jackaltroy,1603250347.0,e5f4,1.0,0.5,1008,1028,0,0
18035,charlescosta,NurullahZeki01,1603250405.0,b8c6,1.0,0.0,1187,1184,2,0
18036,juandavid08,mr_fd,1603250488.0,d7d5,1.0,0.0,933,1015,0,0
18037,Mayrita_Ccopa,MichaelRoach,1603250495.0,e5f4,1.0,1.0,900,1072,0,0
18038,NinjaPro9000,KamikadzeCZ,1603250594.0,b8c6,4.0,1.0,1063,1000,0,0
18039,lumac,BigDado,1603250726.0,c7c5,0.0,1.0,1036,1092,0,0
18040,Everton_56,jackaltroy,1603250754.0,d7d5,3.0,0.0,932,1023,0,0
18041,larsjknutsen,Juarez22,1603250754.0,f8d6,2.0,1.0,1049,1003,0,0
18042,sprucem00se,Mardg,1603250793.0,b7b6,1.0,1.0,1122,1019,0,0
18043,Jorkan273,nafnaf00,1603250951.0,e5f4,2.0,1.0,1182,1199,1,0
18044,AdamLondon,KamikadzeCZ,1603251219.0,e5f4,0.0,0.0,1084,1007,4,0
18045,BossCrossLoL,bailfoy,1603251275.0,e5f4,3.0,0.0,1055,1037,0,0
18046,munila,N1N3,1603251443.0,d7d6,0.0,1.0,1057,1031,3,0
18047,wadler,KamikadzeCZ,1603251453.0,e5f4,1.0,0.0,1005,1002,0,0
18048,Sword_of_the_Morning,BigDado,1603251485.0,d7d6,0.0,0.0,1125,1125,1,0
18049,rensah008,Juarez22,1603251494.0,b8c6,2.0,1.0,1108,1011,2,0
18050,profesysadmin,Albaschek,1603251963.0,e5f4,3.0,1.0,1147,1178,0,0
18051,jiggeo,north2012,1603252111.0,g8f6,0.0,1.0,1114,1061,0,0
18052,RonGiovanni,Dhoomo,1603252133.0,e5f4,2.0,1.0,1161,1154,2,0
18053,Official_JB,rixel,1603252402.0,e5f4,0.0,0.0,1088,1072,0,0
18054,munila,Juarez22,1603252558.0,d7d6,0.0,0.0,1051,1029,4,0
18055,DRGHG,vvsshubham,1603252644.0,e5f4,1.0,1.0,1094,1088,2,0
18056,phoenix13578,linearmarlin,1603252896.0,e5f4,2.0,1.0,1125,1050,8,0
18057,Bitia-Aplaude,QUEEN0910RENATA,1603253285.0,g8f6,0.0,0.5,960,1027,0,0
18058,faelofive,Meph3w,1603253632.0,d7d6,3.0,0.0,1143,1139,1,2
18059,anubhav94,vvsshubham,1603253756.0,b8c6,-1.0,1.0,1181,1113,2,0
18060,TheGreenNumber,FelipeYunuen25,1603253829.0,b8c6,3.0,0.0,1110,1100,1,0
18061,bandit77,BigDado,1603253909.0,e5f4,1.0,0.0,1142,1097,4,0
18062,JuanpablosepuCSC,Leonibarra,1603253924.0,e5f4,2.0,0.0,1180,1133,0,0
18063,anubhav94,Erdemius1,1603254206.0,b8c6,-1.0,0.0,1181,1140,3,0
18064,Dangerweed,scandinaviansunset,1603254596.0,b8c6,0.0,1.0,991,1010,1,0
18065,no-lan,Atamaix,1603254710.0,d7d5,3.0,0.5,1197,1116,4,0
18066,DubiousG,jreoliveira,1603254947.0,e5f4,1.0,0.0,929,992,1,0
18067,LFCFan,someguyyouknow,1603254988.0,e5f4,2.0,0.0,1038,908,1,0
18068,victortabilo,rixel,1603256023.0,d7d6,0.0,1.0,1077,1113,1,0
18069,luiseduardomeza,Appaul,1603256038.0,e5f4,1.0,0.0,1032,1041,3,0
18070,mirzacann,shizen91,1603256383.0,f7f6,-1.0,1.0,1149,1118,3,0
18071,atulika,LenonCD,1603256528.0,e5f4,1.0,1.0,1074,1111,14,0
18072,ChessRookieLA,Morkul,1603256575.0,f7f6,2.0,0.0,1058,1064,7,0
18073,FranzCalz,jann44,1603256677.0,b8c6,4.0,1.0,1113,1110,0,0
18074,antonella5,moralitos10,1603257146.0,f8c5,4.0,1.0,821,1123,0,0
18075,Kooshaza,shizen91,1603257297.0,d7d6,4.0,1.0,1043,1117,1,0
18076,Moskotito,akellaa,1603257650.0,e5f4,3.0,0.0,1157,1167,0,0
18077,Mr_McKinney,OldFogeyyy,1603257817.0,b8c6,3.0,1.0,1114,1157,1,0
18078,Cacarela,diecabro,1603257852.0,e5f4,6.0,1.0,1089,1029,0,0
18079,P1811jnc,Gvex98,1603258149.0,f7f6,2.0,0.0,1046,1039,1,79
18080,AstroSan,Petjaxon,1603258252.0,e5f4,3.0,1.0,1100,1090,3,0
18081,AmaguaKevin1,Att1cus,1603258574.0,b8c6,1.0,0.0,1174,1005,0,0
18082,wzrd101,chesstarc,1603259111.0,d7d6,-1.0,1.0,1098,1140,7,0
18083,goodboy_142,ArnurJaq,1603259276.0,e5f4,1.0,0.0,1084,1179,0,0
18084,dagemegad,Petjaxon,1603259342.0,e5f4,2.0,1.0,1149,1112,0,0
18085,mariomagalhaes,gokmen1977,1603259509.0,d7d6,1.0,0.0,1089,1088,1,0
18086,sb10128,Laricris7,1603259604.0,b8c6,0.0,0.0,1053,1170,2,0
18087,volkandede1,Waldeman,1603259617.0,e5f4,4.0,1.0,1153,1145,1,0
18088,christian0905,jtc325,1603259744.0,f7f6,17.0,1.0,1153,1152,0,0
18089,iyubit,scandinaviansunset,1603260087.0,g8f6,1.0,0.5,980,1023,0,0
18090,keshu1,Erdemius1,1603260219.0,b8c6,-1.0,1.0,1104,1142,2,0
18091,Chemiczny,SaberD,1603260343.0,b8c6,1.0,0.0,1067,1108,2,0
18092,nickinto5,Bert_Gordon,1603260438.0,e5f4,2.0,0.0,1093,1106,0,0
18093,Alejandro_86Coro,marshplayschess,1603260597.0,e5f4,0.0,1.0,1189,1087,0,0
18094,YasaC123,Petjaxon,1603260867.0,d7d6,5.0,1.0,1096,1115,1,0
18095,dcw312,EobardThawneReal,1603260890.0,e5f4,1.0,0.0,1072,1156,0,0
18096,toquim,EobardThawneReal,1603261207.0,b8c6,-1.0,0.5,1161,1145,5,0
18097,jarichardson100,Petjaxon,1603261217.0,d7d5,5.0,0.0,994,1126,2,4
18098,samanazzar,bailfoy,1603261355.0,f8c5,9.0,1.0,1082,1039,1,0
18099,QuietNoize,Waldeman,1603261469.0,b8c6,2.0,0.0,1192,1163,0,0
18100,jj123456,ZCHuang,1603261646.0,e5f4,1.0,0.0,1107,1036,4,0
18101,Sierra21,jackaltroy,1603261781.0,b8c6,5.0,1.0,1048,1008,1,0
18102,leacabani,Jose_209,1603261850.0,e5f4,4.0,0.5,1104,1191,0,0
18103,mechjasw,goyoagu,1603261926.0,e5f4,1.0,1.0,1152,1181,0,0
18104,agosty79,LeeVanLee,1603262059.0,e5f4,2.0,0.0,1125,1144,0,0
18105,algel99,ZCHuang,1603262128.0,f8c5,3.0,0.0,1132,1031,0,0
18106,mattleys,PranshuRughani,1603262258.0,e5f4,2.0,0.0,1077,1080,1,0
18107,Rodrigo_107,aw33com,1603262532.0,e5f4,5.0,1.0,1014,1112,0,0
18108,muchogusto_br,yesbrows,1603262706.0,e5f4,1.0,1.0,1002,993,2,0
18109,WilianSzpunar,aw33com,1603262994.0,e5f4,12.0,1.0,1033,1115,0,0
18110,nonimerga,andresgomez00,1603263024.0,e5f4,3.0,1.0,1108,1121,0,0
18111,Cakeyy,JavierMtz,1603263174.0,f7f6,4.0,0.0,1175,1171,0,0
18112,Evianon,andresgomez00,1603263457.0,e5f4,2.0,0.0,1120,1126,1,0
18113,Scrubinho,baronett90210,1603263551.0,g8f6,0.0,0.0,1117,1146,0,0
18114,ESnyder1970,Xolotl28,1603263602.0,e5f4,7.0,1.0,1191,1153,2,0
18115,Niels1966,Moldyshirt,1603263660.0,f7f6,1.0,1.0,1080,1017,0,1
18116,muchogusto_br,cdog4000,1603263812.0,e5f4,1.0,0.0,1014,1066,3,0
18117,aderrrin,Xolotl28,1603263997.0,d8e7,6.0,1.0,1199,1160,0,0
18118,mike_whelan,ajaytewari,1603264036.0,d7d5,2.0,0.0,1166,1147,1,0
18119,GTM15,player1414,1603264118.0,e5f4,0.0,1.0,884,986,0,0
18120,Classicunion,Supecool,1603264308.0,e5f4,5.0,1.0,1054,1127,0,0
18121,alvythesage,ggonline306,1603264419.0,d7d5,11.0,1.0,1084,1082,1,0
18122,Tuna420,Juarez22,1603264679.0,f7f6,1.0,1.0,1030,1024,0,0
18123,kolabs18,Xolotl28,1603264920.0,e5f4,2.0,0.0,1194,1173,0,0
18124,CielTwo,raunchycheetoh,1603264930.0,b8c6,2.0,0.5,919,898,1,0
18125,gabrielleiros,Wacside,1603265394.0,e5f4,0.0,1.0,1195,1192,0,0
18126,eljavomex,Juarez22,1603265408.0,e5f4,0.0,0.0,1155,1025,5,0
18127,Hussein779,Floswey,1603265565.0,g8f6,1.0,0.5,908,902,0,0
18128,Abitroya,Torque67,1603265613.0,e5f4,0.0,1.0,1047,901,0,0
18129,karthiksarvi,leodogmotta,1603265944.0,d8f6,1.0,0.0,1105,1126,0,0
18130,harshinatzy,scandinaviansunset,1603265965.0,g8f6,2.0,1.0,1006,1022,0,0
18131,Atrum,Hariharan_24,1603265994.0,d8h4,2.0,1.0,1034,1156,1,0
18132,hhomemopere,Floswey,1603266056.0,f7f6,3.0,0.0,1029,902,0,0
18133,dramirez141,PEOPLEMEETINHEAVEN,1603266117.0,e5f4,-1.0,1.0,1003,1070,0,0
18134,josegg96,ArnurJaq,1603266121.0,e5f4,6.0,1.0,1175,1173,1,0
18135,Sussudio,andresgomez00,1603266141.0,e5f4,7.0,0.0,1056,1127,2,0
18136,ethangolub,Sadashiva108,1603266179.0,b8c6,1.0,1.0,858,924,0,0
18137,boltrick,Torque67,1603266206.0,e5f4,2.0,0.5,1097,973,0,0
18138,bhairavkrishna,Juarez22,1603266266.0,b8c6,-1.0,0.0,975,1026,0,0
18139,scandinaviansunset,Alonso77,1603266405.0,e5f4,4.0,1.0,1027,1110,0,58
18140,dennis0010,LecheAbusivo,1603266677.0,e5f4,2.0,0.0,1000,955,1,0
18141,Ivantaiwan,PeteZM,1603266880.0,e5f4,7.0,1.0,944,1057,0,0
18142,cptnbjngls,PEOPLEMEETINHEAVEN,1603267284.0,d7d6,-1.0,1.0,984,1066,2,0
18143,Dallas555,PEOPLEMEETINHEAVEN,1603267359.0,e5f4,1.0,0.5,1111,1071,1,0
18144,mohallachampion,setrek44,1603267916.0,g8f6,1.0,1.0,1075,1177,0,0
18145,zigimigi,MrSorrateiro,1603267962.0,b8c6,4.0,1.0,939,982,5,1
18146,gaffur11,MrSorrateiro,1603268032.0,d8f6,5.0,0.0,1083,987,2,0
18147,DocDoomX,PEOPLEMEETINHEAVEN,1603268072.0,e5f4,0.0,1.0,1059,1082,0,0
18148,bshah,lukebuckler,1603268459.0,f7f6,2.0,0.0,1019,1030,2,0
18149,randyrandom,bifflickburn,1603268839.0,e5f4,21.0,0.0,1082,1044,2,0
18150,albom00,lukebuckler,1603268860.0,f7f6,3.0,1.0,956,1024,2,0
18151,RMBA,deviling13,1603268940.0,e5f4,3.0,1.0,1089,1090,1,0
18152,punkwrestler,theDRANZER,1603268959.0,b8c6,2.0,0.0,1023,1024,1,0
18153,brandybag,samyt74,1603269141.0,e5f4,3.0,0.0,923,833,0,0
18154,Nap76,Guthixisgreat,1603269349.0,e5f4,2.0,1.0,1107,1147,2,0
18155,Siddhartha443,PEOPLEMEETINHEAVEN,1603269425.0,b8c6,0.0,1.0,1084,1094,1,0
18156,VermaAshutosh,macpatterson,1603269457.0,e5f4,1.0,0.0,1138,1166,15,11
18157,johnretna,Capanegrad9,1603269507.0,d7d5,0.0,1.0,858,1069,0,0
18158,SounakPal212,srikarpapetla,1603269510.0,b8c6,2.0,0.0,1021,1020,1,0
18159,Br0b,Tias007,1603269740.0,e5f4,1.0,0.0,1184,1177,0,0
18160,Agni2005,Kings11011,1603269887.0,d7d6,5.0,1.0,958,1091,2,0
18161,naghamkhadour,MiragePhone,1603269962.0,e5f4,1.0,0.0,1046,1146,0,0
18162,lhommearaignee,LONER36,1603270288.0,e5f4,0.0,0.0,1071,1117,2,0
18163,muhenbergs,MrMatt214,1603270373.0,d7d6,8.0,1.0,822,812,0,0
18164,Pawnbuster1,threeDots3,1603270381.0,e5f4,1.0,0.5,1047,1153,2,0
18165,Raj8149,RAVIKUMAR97,1603271089.0,e5f4,1.0,0.0,1027,1038,3,0
18166,Nap76,prashant1986,1603271612.0,b8c6,0.0,1.0,1086,1125,3,0
18167,ohsnapitsmoore,nulladekpeti,1603271643.0,d8h4,8.0,0.0,1068,975,4,0
18168,Anujbhatt,Syer83,1603271774.0,e5f4,2.0,0.0,1159,1131,0,0
18169,ShreyashMantri,Sampurn_Singh,1603271793.0,b8c6,0.0,1.0,1167,1155,7,0
18170,maitrayFBS,CelsoAP,1603272010.0,e5f4,4.0,0.0,1126,1134,0,0
18171,drvijayGajbhare,dgo-42,1603272130.0,g8f6,0.0,1.0,1063,994,4,0
18172,Jona-Tor,ziz129,1603272254.0,f7f6,2.0,0.0,1130,1192,0,0
18173,danshadel,deviling13,1603272491.0,f7f6,3.0,0.0,1156,1101,2,0
18174,Chandu12e,JavierMtz,1603272632.0,d8f6,0.0,0.0,1187,1174,0,0
18175,CristianEH,CelsoAP,1603272753.0,e5f4,12.0,1.0,1095,1134,0,0
18176,khairatkar,judylpupus,1603272788.0,b8c6,2.0,0.0,1060,1080,0,0
18177,Dragonchess8812,P1811jnc,1603273024.0,b8c6,3.0,0.0,1083,1046,0,0
18178,MaNickle,Arun_N_M,1603273336.0,e5f4,1.0,1.0,955,955,0,2
18179,JOKCHESS,E1chuk,1603273605.0,e5f4,0.0,1.0,1143,1139,0,0
18180,Musaiyeb,Pitts92,1603273733.0,d8f6,1.0,1.0,1064,1099,4,0
18181,MintEvening,Supecool,1603273799.0,e5f4,0.0,1.0,1061,1132,1,0
18182,ShreyashMantri,aumvyas45,1603273977.0,b8c6,0.0,1.0,1167,1166,8,0
18183,akhilbhat,MaNickle,1603274007.0,d8h4,1.0,1.0,836,948,0,0
18184,sepysag,i5head420,1603274162.0,f7f6,7.0,0.0,1099,1114,2,0
18185,Spainard,Theslayer444,1603274170.0,e5f4,2.0,0.0,1108,1018,1,0
18186,DRGHG,adyaray,1603274364.0,b8c6,0.0,0.0,1083,1092,3,0
18187,GoMateYoSelf,ZhizhomaA,1603274612.0,b8c6,2.0,1.0,992,1007,1,0
18188,Mamun20,Theslayer444,1603274633.0,d7d5,4.0,1.0,999,1012,0,0
18189,laurensvl11,samyt74,1603274875.0,e5f4,2.0,1.0,996,834,0,0
18190,MorningFog94,ISanikaBoruI,1603275070.0,e5f4,0.0,1.0,1004,872,2,0
18191,MatzevR,SmNixon,1603275111.0,b8c6,3.0,1.0,984,1153,1,0
18192,Mah87,bogdangacek,1603275194.0,e5f4,3.0,0.0,1198,1181,0,10
18193,Arcross,taufiqhidayat,1603275226.0,e5f4,2.0,1.0,1147,1197,0,0
18194,annetasia,neildobmann,1603275277.0,b8c6,7.0,0.0,1130,1140,0,0
18195,ferrelloma,Frandr,1603275541.0,f8d6,12.0,0.0,1037,1025,0,0
18196,Alexasby,UncleOwl,1603275664.0,e5f4,1.0,1.0,1027,1093,0,0
18197,Afshin8,Nuras6,1603275958.0,d7d6,4.0,1.0,1178,1194,0,0
18198,knine,ruslan_maksutov,1603275997.0,d7d6,4.0,1.0,1062,1173,3,0
18199,Nishka12,Farid256,1603276000.0,e5f4,2.0,1.0,1145,1147,0,0
18200,Sheque,Don-Alm,1603276042.0,e5f4,3.0,1.0,1163,1193,1,0
18201,ozzim,dhruv_2003,1603276062.0,d7d6,-1.0,0.0,1196,1177,0,0
18202,EDS-RIVAL,LuCHEF,1603276089.0,e5f4,1.0,1.0,1023,1070,0,0
18203,hossam-alwan,WalterWhite9,1603276319.0,e5f4,0.0,1.0,1071,1080,0,0
18204,robmocz,alejandrotrompiz,1603276320.0,b8c6,0.0,0.0,1167,1197,1,0
18205,iv7plus,LOBACO,1603276491.0,e5f4,3.0,0.0,899,966,0,0
18206,papakarlovadik,kurunc,1603276709.0,e5f4,2.0,1.0,961,995,0,0
18207,dagemegad,Msandinator,1603276750.0,e5f4,3.0,1.0,1146,1089,1,0
18208,TaneeshaG,Farid256,1603276934.0,e5f4,2.0,0.0,1163,1149,0,0
18209,bubers,AbrahamSemebe,1603277316.0,g8f6,2.0,0.0,836,891,0,0
18210,mikebullet,Farid256,1603277371.0,d7d6,2.0,1.0,1159,1141,0,0
18211,lustigerbroccoli,SusuKu,1603277560.0,d7d6,2.0,0.0,1165,1144,2,0
18212,curtisptrsn,ERDEMOGUZ,1603277579.0,b8c6,4.0,1.0,1099,1089,0,0
18213,MaritaGranda,SusuKu,1603277797.0,d7d6,1.0,1.0,1193,1136,0,0
18214,Zodiak777,ghhff,1603278095.0,d7d6,1.0,0.0,1179,1185,0,0
18215,HyprimS,lfaire,1603278191.0,e5f4,4.0,1.0,1076,1180,0,0
18216,Mehmet_aliakbas,Sadashiva108,1603278356.0,e5f4,5.0,0.0,872,928,0,0
18217,PEDROSHO,khan181,1603278416.0,f7f6,4.0,1.0,1174,1184,1,0
18218,VirgoSQ,akshat03,1603278433.0,e5f4,0.0,1.0,1065,960,0,0
18219,Souperstar,Pratik_Nanda,1603278794.0,e5f4,6.0,0.0,1158,1133,5,0
18220,boraboraue,Dignity_5,1603278884.0,e5f4,3.0,1.0,1118,1112,8,0
18221,SurGeoNus,B1gum,1603278998.0,d7d6,3.0,1.0,997,993,1,0
18222,RizvanTaipov,Moldyshirt,1603279015.0,d8h4,0.0,0.0,908,1024,4,0
18223,hanssande,Pranaam,1603279031.0,e5f4,1.0,1.0,1072,1029,3,0
18224,jAish_khAn,Pranaam,1603279469.0,e5f4,4.0,1.0,962,1036,0,0
18225,dgbdggbbbcggng,HuntJames,1603279587.0,b8c6,5.0,1.0,848,869,0,0
18226,LoveMuchChandra,allansusx,1603279705.0,f8d6,3.0,1.0,1111,1103,0,0
18227,sandeepkv93,Rubencbr,1603279854.0,e5f4,3.0,0.0,1128,1125,2,0
18228,Sudhi138,angelosgk,1603279856.0,g8f6,1.0,0.0,1175,1082,0,0
18229,jAish_khAn,Pranaam,1603279896.0,d7d6,3.0,1.0,957,1040,1,0
18230,AtharvaUpadhyay,Farid256,1603279938.0,f8b4,0.0,1.0,996,1148,0,0
18231,Nehansa_09,pranav075,1603280054.0,d7d6,2.0,1.0,1063,1164,0,0
18232,almalekvarfa,ylmztolgaa,1603280157.0,b8c6,5.0,1.0,1105,1187,0,0
18233,mangichal,waltgrace,1603280214.0,f7f6,3.0,1.0,1108,1018,0,0
18234,alf1,Vasiaczek,1603280241.0,g8f6,4.0,0.0,1064,1167,3,0
