,black,white,start_time,fourthmove,rt,result,blackelo,whiteelo,num_black_games,num_white_games
18506,rabailey335,chinglh1,1613190249.0,f7f6,6.0,1.0,1089,1123,1,0
18507,Xaperonas,Kimliksiz0,1613190351.0,e5f4,1.0,1.0,862,855,0,0
18508,FilipV,Barbacitrouille,1613190449.0,e5f4,2.0,1.0,1126,1173,4,1
18509,podwieczorekkk,Katla87,1613190672.0,e5f4,2.0,1.0,1160,1125,0,2
18510,alanferch,lukem12,1613190737.0,b8c6,5.0,1.0,1026,1014,0,0
18511,Pustek888,BoardMaze,1613190769.0,b8c6,6.0,0.0,1161,1148,1,0
18512,R00101101,DrSelou,1613190783.0,e5f4,4.0,0.0,1072,1074,1,0
18513,Scott3142,bailfoy,1613190798.0,g8f6,1.0,0.0,1166,1134,1,0
18514,sabada,ArturT,1613190815.0,d7d6,0.0,1.0,1153,1112,1,0
18515,PeterEbert,Treys_Full,1613190935.0,b8c6,1.0,1.0,1024,923,1,0
18516,Campii,AlanMustard,1613191149.0,e5f4,3.0,1.0,947,955,1,0
18517,Jazleena_789,DrSelou,1613191187.0,e5f4,2.0,1.0,1030,1063,0,0
18518,andresequiza,bogile,1613191204.0,e5f4,2.0,1.0,1026,1035,3,0
18519,cimy,AlanMustard,1613191220.0,e5f4,3.0,1.0,1033,964,0,0
18520,Edsonmgg,herodrigo,1613191236.0,e5f4,6.0,1.0,1089,1128,0,0
18521,Danyask,knightc0,1613191244.0,d7d6,5.0,1.0,1018,1058,0,0
18522,WOLVERINE_007,aw33com,1613191248.0,e5f4,3.0,0.0,1163,1139,2,1
18523,yasemin16,rustam7575,1613191302.0,e5f4,3.0,1.0,815,817,0,0
18524,goodknight98,Pat_Boeer,1613191390.0,d7d6,1.0,0.0,1061,1051,0,0
18525,Samuelbaldwin,Robbocop1234,1613191482.0,e5f4,2.0,0.0,1127,1156,0,0
18526,Chozen_Won,Matiproxd,1613191528.0,e5f4,4.0,1.0,1032,995,1,0
18527,TH-Lamperouge,faelofive,1613191734.0,e5f4,2.0,0.0,1031,1037,3,0
18528,OwenCummings,Sucukreis,1613191907.0,f7f6,3.0,0.0,1107,1167,2,0
18529,freebug,Krzychu94,1613192150.0,e5f4,1.0,1.0,1088,1150,3,0
18530,Wood_Woof,santacj,1613192190.0,e5f4,3.0,0.0,898,852,0,0
18531,bunyamiinc,Erdemasik,1613192197.0,b8c6,3.0,1.0,932,916,0,0
18532,thanasistzm,Souravj,1613192212.0,d7d6,9.0,1.0,868,1024,0,0
18533,IRTVERA,plates25,1613192264.0,e5f4,3.0,1.0,803,851,0,0
18534,MaryCamacho,sirdreamm,1613192265.0,e5f4,1.0,0.0,1195,1188,1,0
18535,Manisal1sekoo,vezirhasbes,1613192270.0,d7d6,7.0,0.0,1097,1162,0,0
18536,MauricioArayaVeas,LagostaAzul,1613192293.0,e5f4,0.0,1.0,1167,1064,0,0
18537,HeisenAmine,Souravj,1613192314.0,d7d6,2.0,0.5,1066,1030,0,0
18538,ChessIsMyLife1993,Treytor,1613192465.0,b8c6,3.0,0.0,882,929,0,0
18539,lowar6,Eli4,1613192525.0,e5f4,6.0,0.0,1076,1037,1,0
18540,shallgren,Daddy_Wil,1613192592.0,g8f6,-1.0,0.0,1148,1155,2,0
18541,vhenrique1,Warlock-Hunter,1613192628.0,b8c6,5.0,1.0,1151,1158,1,0
18542,ezghandi,clckz,1613192628.0,b8c6,2.0,1.0,1104,1137,0,0
18543,UnternehmerTommy,Manisal1sekoo,1613192633.0,e5f4,2.0,1.0,1169,1129,1,0
18544,Emeeensr1975,Manisal1sekoo,1613192680.0,f7f6,8.0,1.0,1145,1157,1,0
18545,InesePaune,TamiSenpai,1613192717.0,e5f4,2.0,0.0,1172,1053,0,0
18546,Jimmywashington,Treytor,1613192885.0,e5f4,5.0,0.5,1001,923,0,0
18547,JoevGreyrat,OjciecAlexa,1613192930.0,e5f4,1.0,1.0,1156,1115,0,0
18548,B-5,AlexTheFifth,1613193105.0,d7d5,-1.0,0.0,1045,1054,0,0
18549,seyyitahmet,ClayStreet,1613193150.0,g8f6,-2.0,0.0,1063,1048,2,0
18550,ros_adibah,ErcanYavuz,1613193247.0,b8c6,2.0,1.0,1095,1073,0,0
18551,arndts,Georgii_petrov,1613193298.0,b8c6,3.0,0.0,800,922,0,0
18552,mony281,duketsikly,1613193389.0,d7d6,2.0,0.0,937,924,1,0
18553,DonPico,Manisal1sekoo,1613193420.0,e5f4,4.0,1.0,1112,1164,0,0
18554,orescgs,natalyflores_31,1613193433.0,d7d6,5.0,1.0,1019,924,0,0
18555,Haz226,mm-hh,1613193664.0,b8c6,-1.0,0.0,851,802,0,0
18556,Chess4y,Jonathan-kein_31er,1613194119.0,e5f4,1.0,1.0,943,944,0,0
18557,DummyQt,duketsikly,1613194156.0,b8c6,10.0,1.0,865,912,0,0
18558,SH-amine,Eli4,1613194213.0,g8f6,0.0,0.0,1041,1033,0,0
18559,ayush_sengupta29,AbangRaya,1613194242.0,d7d6,4.0,1.0,1005,1091,2,0
18560,supergod1,clckz,1613194241.0,g8f6,1.0,1.0,1136,1146,0,0
18561,Kiber_ugolovnik228,Alva87,1613194390.0,d7d6,2.0,1.0,980,1036,1,0
18562,DummyQt,CronicIrony,1613194571.0,e5f4,0.0,1.0,852,843,1,0
18563,lil_musti,kavigol,1613194842.0,e5f4,2.0,0.5,1048,1069,1,0
18564,glooberson,Wishmp123,1613194910.0,b8c6,0.0,1.0,880,853,0,0
18565,rubenhernandez,clckz,1613194949.0,b8c6,2.0,1.0,1171,1146,4,0
18566,lhrmotta,vitorsoliman,1613195139.0,f8c5,7.0,0.5,938,1007,0,0
18567,mertcan34,kavigol,1613195156.0,d7d6,7.0,1.0,1189,1069,0,0
18568,rysturo,MateusDiniz,1613195157.0,d7d5,14.0,0.0,1096,1103,0,0
18569,Swampy3852,estebanlaurencio,1613195176.0,e5f4,2.0,0.5,977,1042,0,0
18570,Flanders40,AnQuiM,1613195185.0,g8f6,5.0,1.0,903,966,3,0
18571,shaporaa,montecarlson,1613195196.0,e5f4,5.0,1.0,1167,1193,0,0
18572,Firuzzz85,IceBurntCoffee,1613195209.0,e5f4,1.0,0.0,1141,1127,1,0
18573,charlontank,kikooou,1613195220.0,e5f4,-1.0,0.0,1199,1161,0,0
18574,chess_ter10,montecarlson,1613195382.0,d7d6,4.0,1.0,1146,1198,0,1
18575,jgn345,CronicIrony,1613195392.0,e5f4,-1.0,0.0,966,838,1,0
18576,BlueSapphire42,mightybread,1613195395.0,f7f6,12.0,0.0,1185,1169,0,0
18577,Alva87,deeznutzmatter,1613195399.0,b8c6,9.0,0.0,1052,1054,1,1
18578,Williamchess_BR,Eli4,1613195462.0,b8c6,0.0,0.0,1143,1033,0,0
18579,soth03,duketsikly,1613195485.0,e5f4,0.0,0.5,1028,920,0,0
18580,noob2187,skitoner,1613195700.0,d8h4,1.0,0.0,1027,1011,0,0
18581,marcelpavez,EobardThawneReal,1613195757.0,e5f4,0.0,1.0,1182,1197,4,0
18582,brubin,toistupudtoplaythis,1613195822.0,d7d6,3.0,1.0,930,933,0,0
18583,Emi-castillo,natalyflores_31,1613195929.0,f8c5,3.0,0.0,1112,943,0,0
18584,haroldtnm,Eli4,1613196048.0,d8h4,6.0,1.0,1036,1036,0,0
18585,furor1985,estebanlaurencio,1613196102.0,e5f4,2.0,0.0,1037,1035,2,0
18586,papi2018,estebanlaurencio,1613196219.0,e5f4,9.0,1.0,1015,1030,0,2
18587,Choriblack,amarendrabhosle,1613196278.0,g8f6,17.0,0.0,1060,1016,0,0
18588,v_vova_g,Lemonika,1613196323.0,f7f6,2.0,0.0,1154,1179,1,0
18589,mrjojo123,Georgii_petrov,1613196383.0,d7d6,6.0,1.0,975,891,0,0
18590,DeoDayonot,alvarojr1209,1613196418.0,f7f6,5.0,1.0,1049,1106,0,0
18591,Morky64,Alexandre99999,1613196580.0,e5f4,4.0,0.0,1185,1113,0,0
18592,Winietzs,Phistto,1613196637.0,e5f4,3.0,0.0,915,944,0,0
18593,BlueDotBlueShoes,faelofive,1613196651.0,d7d6,1.0,1.0,1000,1036,0,0
18594,Qwartzite,rfreitas315,1613196815.0,b8c6,-1.0,0.0,988,1051,0,0
18595,sai83,amarendrabhosle,1613196821.0,b8c6,13.0,0.0,982,1017,0,0
18596,Mpc66,khnab,1613196882.0,d8e7,5.0,1.0,979,980,4,0
18597,valentino905,LagostaAzul,1613197027.0,e5f4,1.0,1.0,1043,1119,0,0
18598,gaillour,eelninorc,1613197159.0,d7d6,0.0,1.0,1076,1115,0,0
18599,cesaroski,Nixotine,1613197193.0,e5f4,2.0,1.0,1104,1180,2,0
18600,Jhon_Gallardo96,estebanlaurencio,1613197238.0,d8h4,7.0,1.0,1035,1029,3,0
18601,NoahDr,EobardThawneReal,1613197256.0,b8c6,-1.0,1.0,1129,1186,0,0
18602,finnb123,amarendrabhosle,1613197276.0,e5f4,2.0,0.0,996,1006,0,0
18603,BaggsGambit,Matiproxd,1613197296.0,d8h4,3.0,1.0,861,1001,0,0
18604,geradel,Mosiyo62,1613197341.0,b8c6,4.0,0.0,968,1004,1,0
18605,capper1,Tecnoch,1613197411.0,d7d5,1.0,0.0,1199,1199,0,0
18606,shallgren,Sphyra,1613197419.0,g8f6,-1.0,0.0,1142,1179,3,0
18607,Robotronan,Shmeebie,1613197437.0,f7f5,0.0,0.0,1023,1006,0,0
18608,jhequibrusce,Alexandre99999,1613197577.0,d7d6,2.0,1.0,1043,1098,0,0
18609,sefaaakoca,SadCuzBad,1613197584.0,e5f4,4.0,1.0,890,921,1,0
18610,foquita,Aster-Vega,1613197711.0,d7d5,2.0,0.0,1096,1120,0,0
18611,Shmeebie,khnab,1613197784.0,e5f4,5.0,0.0,1001,998,1,4
18612,Magdy_Touny,Alexandre99999,1613197783.0,d7d6,3.0,1.0,1037,1103,0,0
18613,Kaiiz,Chrisnpope,1613197808.0,b8c6,10.0,0.0,1078,1049,0,0
18614,PeonPoderoso,gopherlou,1613197962.0,b8c6,1.0,0.0,1039,1112,4,0
18615,dksalhen,rfreitas315,1613197976.0,b8c6,0.0,0.0,1185,1056,4,0
18616,Emerald_hb,Alexandre99999,1613198026.0,b8c6,4.0,1.0,1119,1109,0,0
18617,MrBeerfest,Shmeebie,1613198085.0,b8c6,5.0,0.0,985,1006,0,0
18618,moonofsaturn,khnab,1613198109.0,f8c5,-1.0,0.0,913,992,0,0
18619,chaasoba,mr_BrAd,1613198126.0,b8c6,23.0,1.0,1076,1132,0,0
18620,Bobby-Misher,amarendrabhosle,1613198266.0,b8c6,6.0,0.0,1021,1004,1,0
18621,just-me,ciberjordi71,1613198341.0,b8c6,-1.0,1.0,1133,1148,3,0
18622,iedjee01,lighttheworld,1613198447.0,b8c6,3.0,0.0,1152,1167,0,0
18623,vass22,SkyVandal,1613198600.0,f7f6,-2.0,0.5,1130,1058,0,0
18624,tankuje,endamcnally1,1613198730.0,e5f4,1.0,1.0,1042,886,0,0
18625,djpharmboy,amarendrabhosle,1613198770.0,e5f4,10.0,1.0,972,995,0,0
18626,marclapierre,Alexandre99999,1613198784.0,d7d6,4.0,0.0,1008,1122,0,0
18627,WIZARDSNAIL,Chrisnpope,1613198818.0,e5f4,2.0,0.0,1066,1038,1,0
18628,ThiagoBonato,SicilianMaster88,1613198877.0,e5f4,2.0,0.0,1155,1078,1,0
18629,Valerium-Br,nekkkkitka,1613198939.0,e5f4,1.0,1.0,1051,1004,0,0
18630,Jhon_Gallardo96,estebanlaurencio,1613198968.0,d7d6,14.0,0.0,1022,1040,4,0
18631,OSCARGARRIDO,orkomeneses,1613199161.0,f7f6,3.0,1.0,1138,1098,1,0
18632,Ullash_joshi,nekkkkitka,1613199267.0,e5f4,5.0,1.0,1106,1011,0,0
18633,Alexg4,MArnold,1613199325.0,b8c6,0.0,0.0,918,959,0,0
18634,MDDDD,Ludwig_H,1613199356.0,g8f6,15.0,1.0,943,882,1,0
18635,Ocular,Chipotlelord,1613199398.0,d7d6,4.0,1.0,1018,987,2,0
18636,Robersur,beangone,1613199474.0,b8c6,1.0,0.0,1089,1128,1,0
18637,Ugurak67,Fredtastic,1613199517.0,e5f4,-1.0,0.0,1117,1125,1,0
18638,ARTUROLINING2005,Alexandre99999,1613199550.0,e5f4,4.0,0.0,1132,1108,1,0
18639,nestorduff,orkomeneses,1613199619.0,b8c6,0.0,1.0,1156,1111,0,0
18640,lys200,Kescollah,1613199663.0,b8c6,1.0,1.0,1068,1057,0,0
18641,Negritogargo,Chrisnpope,1613199765.0,f7f6,3.0,0.0,1027,1028,2,0
18642,SonOfNoah,SicilianMaster88,1613199864.0,d7d6,2.0,0.0,1077,1075,0,0
18643,nestorduff,orkomeneses,1613199970.0,b8c6,1.0,0.0,1144,1123,1,0
18644,Vnuma,Bortinho,1613200013.0,d7d6,3.0,1.0,1194,1189,0,0
18645,dmg120,kimek1347,1613200020.0,e5f4,1.0,0.0,1098,1061,0,0
18646,jnaegz,GambitNoob,1613200057.0,e5f4,0.0,0.0,1145,1067,1,0
18647,NaTepro,SicilianMaster88,1613200121.0,e5f4,1.0,0.0,1125,1076,2,0
18648,ARTUROLINING2005,Alexandre99999,1613200189.0,d7d6,2.0,0.0,1131,1109,2,0
18649,thescientist1,estebanlaurencio,1613200253.0,g8f6,0.0,1.0,1129,1040,0,0
18650,titscorp,glaeth,1613200246.0,f7f5,3.0,0.0,1031,1026,0,0
18651,ElConi,Imavilar,1613200373.0,f8c5,11.0,1.0,933,944,1,0
18652,jreedstrawn,GabrielOrozco,1613200473.0,d7d5,1.0,1.0,1131,1151,0,0
18653,soloaga,ChaseCorpus,1613200492.0,b8c6,-2.0,0.0,1049,1043,0,0
18654,aryakhosari,QayamRaza110,1613200543.0,g8f6,0.0,1.0,1143,1163,2,0
18655,BUCKAROO552,msyafiq06,1613200584.0,e5f4,3.0,1.0,1166,1132,0,0
18656,the_akashp,fusion97,1613200678.0,f8e7,1.0,0.0,1182,1172,1,0
18657,Cardanha,msyafiq06,1613200718.0,e5f4,4.0,1.0,1188,1175,0,0
18658,ggwpx86,Ludwig_H,1613200749.0,e5f4,2.0,0.0,858,884,0,0
18659,luxiluxit,orkomeneses,1613200894.0,e5f4,1.0,0.0,1139,1125,1,0
18660,ARTUROLINING2005,Alexandre99999,1613200997.0,d7d6,3.0,1.0,1130,1110,3,0
18661,OmarOlwan,owenn2106,1613201024.0,e5f4,2.0,0.0,858,983,1,0
18662,yoel92k,WhosSayin,1613201150.0,e5f4,0.0,1.0,1135,1147,2,0
18663,leirua09,SicilianMaster88,1613201273.0,e5f4,5.0,0.0,1111,1061,0,0
18664,daycess,ChaseCorpus,1613201296.0,e5f4,2.0,1.0,1022,1034,2,0
18665,FHOGONT,fezter,1613201511.0,e5f4,7.0,1.0,1164,1140,0,0
18666,Newback,jseavey,1613201783.0,e5f4,6.0,0.0,935,919,0,0
18667,ARTUROLINING2005,Alexandre99999,1613201873.0,b8c6,2.0,1.0,1124,1117,4,0
18668,ArifDogukanHARMAN,Abzdon,1613201892.0,d8e7,0.0,1.0,1070,1195,0,0
18669,zLedimo,glaeth,1613201902.0,e5f4,3.0,0.0,999,1007,0,0
18670,suryaprasad,shaffiadam,1613201998.0,d8f6,0.0,0.0,1051,1135,2,0
18671,bluedragon137,LettuceWarrior,1613202082.0,d7d6,2.0,1.0,1094,1073,1,0
18672,poolsidecactus,herodrigo,1613202389.0,e5f4,2.0,0.0,1185,1127,1,0
18673,Kioo1987,Jupiter_k,1613202413.0,d7d5,2.0,0.0,1174,1061,0,0
18674,deepra01,samsclub,1613202678.0,b8c6,0.0,1.0,1083,1102,0,0
18675,sai83,glaeth,1613202694.0,b8c6,6.0,0.0,993,1007,1,0
18676,avolkotrub,tklaxbro,1613202700.0,d7d6,-1.0,1.0,949,1041,2,0
18677,Honeyball_Lecter,DuckballsTDC,1613202725.0,e5f4,4.0,1.0,1072,993,1,0
18678,josea17m,ayzack,1613202765.0,d7d6,3.0,0.0,1075,1090,0,0
18679,EduardoScardua,EobardThawneReal,1613202794.0,d7d6,0.0,0.0,1166,1184,0,0
18680,vlasovalexander,Ekuyoc1,1613202846.0,e5f4,2.0,1.0,983,939,1,0
18681,AMOSM,tklaxbro,1613202868.0,b8c6,3.0,1.0,1072,1051,0,0
18682,Sly_Manilla,DuckballsTDC,1613202932.0,e5f4,2.0,1.0,1042,1000,1,5
18683,Haryani,Icester,1613203062.0,e5f4,7.0,1.0,1090,1096,0,0
18684,Richie454,LettuceWarrior,1613203128.0,b8c6,1.0,0.0,1108,1079,1,0
18685,Aakash_p,radical073,1613203152.0,b8c6,3.0,1.0,942,925,0,0
18686,Dsajor,beangone,1613203168.0,e5f4,0.0,0.0,1187,1110,0,0
18687,adiyapurewdorj88,Icester,1613203554.0,e5f4,4.0,0.0,1098,1104,0,0
18688,JonusE,babab543,1613203654.0,e5f4,1.0,1.0,914,917,6,0
18689,spacetrout,skitoner,1613203681.0,g8f6,2.0,1.0,943,1014,0,15
18690,goldybirdi,QayamRaza110,1613203693.0,e5f4,2.0,1.0,1177,1172,0,0
18691,kunduaryaveer,kiroo,1613203771.0,b8c6,3.0,1.0,901,1133,0,0
18692,feliperguima,voxtristitiae,1613203853.0,d7d5,6.0,1.0,1129,1129,0,0
18693,Frezi,Sly_Manilla,1613203917.0,g8f6,-1.0,0.0,1013,1028,1,0
18694,rinaldiyoga,babab543,1613203964.0,b8c6,0.0,1.0,903,935,0,0
18695,Scrambler003,aseratis,1613204079.0,f7f6,9.0,0.0,999,923,0,0
18696,DuckballsTDC,Sly_Manilla,1613204173.0,e5f4,4.0,0.5,1012,1023,0,16
18697,thetobinator11,dhanucr7,1613204436.0,d7d6,3.0,0.0,954,953,0,0
18698,tupendex,Abhishek568,1613204483.0,e5f4,6.0,1.0,1136,1198,0,0
18699,scaryrvckwell,jmeezy,1613204642.0,e5f4,2.0,1.0,954,817,0,0
18700,tolgatubek,Icester,1613204886.0,b8c6,7.0,0.0,1114,1110,0,0
18701,bostondfi,Thpiro,1613204998.0,e5f4,2.0,1.0,1135,1187,0,0
18702,Atakansmurf,bright35,1613205006.0,e5f4,1.0,0.0,963,997,0,0
18703,SantiZM,dhanucr7,1613205008.0,f7f6,5.0,0.0,926,946,0,0
18704,Allengeorge,Sanmeel,1613205178.0,e5f4,3.0,1.0,963,920,0,0
18705,rockytikkitavi715,Alexander_Segura,1613205707.0,d7d6,9.0,1.0,1051,1035,0,39
18706,BrettFarq,lukem12,1613205995.0,e5f4,5.0,1.0,1025,1016,0,0
18707,Yugi_Dz,QayamRaza110,1613206038.0,b8c6,5.0,0.0,1193,1183,0,0
18708,AugustoRush,Greyfruit,1613206245.0,d7d6,0.0,1.0,1025,1133,1,0
18709,ahmedkhatab75,Menoti1978,1613206254.0,f7f6,1.0,0.0,912,968,0,0
18710,tacoland,Learce,1613206308.0,e5f4,3.0,0.0,1026,1023,1,0
18711,chasem0927,Greyfruit,1613206422.0,e5f4,1.0,1.0,1149,1137,2,0
18712,Arlcs,jfrancodaz,1613206669.0,f7f6,7.0,1.0,839,999,0,0
18713,weixiong,wazzx,1613206703.0,d7d6,0.0,0.0,802,810,0,0
18714,parasar,MSAKATKAR,1613206969.0,f7f6,1.0,0.0,1122,1121,0,0
18715,HamzahHT,Capuero39,1613207310.0,e5f4,1.0,1.0,1198,1169,0,0
18716,kouko,norrizbck,1613207349.0,e5f4,2.0,0.0,1189,1187,0,0
18717,Jeetmehta,SwayDay,1613207385.0,d7d5,6.0,0.0,1082,1123,0,0
18718,sanjay_15,MrDanyyy,1613207486.0,e5f4,2.0,0.0,1000,916,0,0
18719,thetruejacket,XandeBotelho,1613207724.0,f7f6,9.0,0.0,1136,1188,2,3
18720,sean075,herodrigo,1613207845.0,e5f4,4.0,1.0,1065,1117,0,0
18721,misho_misho,Boulkiess,1613207923.0,g8f6,7.0,1.0,1019,1021,0,0
18722,BlackKat,Capitandelafragata,1613208021.0,e5f4,2.0,0.0,1053,1105,0,0
18723,Saludo21,rctdjz24,1613208029.0,b8c6,2.0,1.0,1062,996,0,0
18724,rnduque,terrainvert,1613208039.0,d7d6,0.0,1.0,1025,1059,0,0
18725,Daniel_CAB,XandeBotelho,1613208067.0,d8f6,10.0,0.0,1115,1134,0,0
18726,abdelrahmanadel618,herodrigo,1613208338.0,e5f4,5.0,1.0,1115,1122,3,0
18727,newNfast,KamikadzeCZ,1613208544.0,e5f4,1.0,1.0,1025,1108,7,0
18728,yarr90,QayamRaza110,1613209012.0,d7d6,5.0,0.0,1174,1169,0,0
18729,DaSurge26,IvianTais,1613209153.0,e5f4,0.0,1.0,1034,1021,0,0
18730,compulack,Xavier92,1613209197.0,e5f4,3.0,0.0,1197,1158,0,0
18731,Sudharsan12345,Capuero39,1613209258.0,e5f4,1.0,1.0,1154,1166,0,1
18732,next42,TsuruTuneado,1613209315.0,e5f4,2.0,1.0,1089,1153,0,0
18733,mhdxhfz,Kunaaalll,1613209363.0,g8f6,1.0,1.0,926,909,0,0
18734,cloverqueen,Cairahmel,1613209427.0,d7d5,4.0,0.0,1185,1183,0,0
18735,Jaya12345,Temple74,1613209568.0,e5f4,0.0,0.0,1083,1061,0,0
18736,ERG35,ipritom,1613209628.0,d8f6,0.0,0.0,946,1060,0,0
18737,hyperb0la,Capuero39,1613209893.0,f7f6,2.0,1.0,1176,1178,1,0
18738,slaminsalmon,Icester,1613210088.0,d7d5,1.0,1.0,1033,1088,0,0
18739,Liber1975,latenightlotion,1613210173.0,e5f4,1.0,1.0,1155,1122,0,0
18740,Saswat23,lawrancee,1613210375.0,d7d5,2.0,1.0,1132,1161,0,0
18741,nocedal,faisal70,1613210603.0,e5f4,2.0,0.0,980,952,0,0
18742,Huizhacka,Quinquennial,1613210904.0,e5f4,2.0,0.0,920,926,1,0
18743,ErenH_00,niladribiswas38,1613211211.0,e5f4,0.0,0.0,1023,1000,1,2
18744,alif95,AmirNafe,1613211290.0,b8c6,0.0,0.0,1197,1178,0,0
18745,Huizhacka,Quinquennial,1613211366.0,b8c6,5.0,0.0,932,915,2,0
18746,mangonationfoxmcloud,Xavier92,1613211433.0,e5f4,1.0,0.0,1111,1153,1,0
18747,YousufA7,Goansboy,1613211477.0,e5f4,9.0,1.0,1034,1120,0,0
18748,CapivaradaBrisada,ayamtongkeng,1613211509.0,f7f6,1.0,0.0,1047,916,0,0
18749,CoolDude2704,Aldo2110,1613211595.0,e5f4,7.0,0.0,972,1023,1,0
18750,evilgwyn,AmirNafe,1613211831.0,g8f6,-2.0,1.0,1172,1167,1,0
18751,evilgwyn,beangone,1613212086.0,e5f4,8.0,1.0,1166,1120,2,0
18752,Slxyzr,DuckballsTDC,1613212102.0,g8f6,-1.0,0.0,1024,1012,1,0
18753,Jayant_Manjare,pedroavelar,1613212271.0,b8c6,-1.0,0.0,1008,981,0,0
18754,duar,SeniyaHA,1613212280.0,d7d6,5.0,0.5,869,869,0,0
18755,dharshankumar9b10299,Xavier92,1613212420.0,e5f4,4.0,1.0,1106,1140,0,0
18756,LGnaneshwarReddy,MTuladharReddy,1613212486.0,b8c6,7.0,1.0,947,967,0,0
18757,Buttlicker9,TheKelly1,1613212568.0,f8c5,6.0,0.0,987,898,1,0
18758,mr_froloff,Arif_36,1613212581.0,d7d6,3.0,1.0,1162,1125,0,0
18759,LGnaneshwarReddy,MTuladharReddy,1613212886.0,e5f4,4.0,0.0,927,988,1,0
18760,calebtheguy,Sloobydooby,1613212911.0,d7d6,0.0,1.0,906,951,1,0
18761,Liber1975,Xavier92,1613212941.0,e5f4,2.0,1.0,1173,1146,1,0
18762,TheUnknowGuy,Prathmeshjadhav,1613213040.0,e5f4,1.0,1.0,1026,997,3,10
18763,BrodyBurcham,Sazik,1613213112.0,e5f4,1.0,1.0,1187,1124,0,0
18764,Sahimivan,houmaan3739,1613213193.0,b8c6,2.0,0.0,1166,1145,5,0
18765,Goy-Choy,herodrigo,1613213334.0,e5f4,39.0,0.0,1141,1116,0,0
18766,hardikpractice,Prathmeshjadhav,1613213386.0,d7d6,1.0,1.0,968,1009,0,0
18767,demetteyze,Arif_36,1613213411.0,e5f4,2.0,1.0,1091,1128,0,0
18768,mangonationfoxmcloud,Xavier92,1613213569.0,e5f4,1.0,0.0,1123,1145,2,0
18769,k_t999,Treytor,1613213796.0,e5f4,3.0,1.0,959,925,1,0
18770,WildVedat,Prathmeshjadhav,1613213874.0,e5f4,1.0,0.0,995,1019,0,0
18771,austin_m,disunit,1613213994.0,f8c5,1.0,1.0,1191,1158,0,0
18772,OMGaNewbie,Prathmeshjadhav,1613214071.0,b8c6,2.0,1.0,1001,1013,2,0
18773,aarn-gmpc,LettuceWarrior,1613214456.0,b8c6,1.0,1.0,1083,1096,0,0
18774,Felipe97,PanosGr22,1613214646.0,e5f4,0.0,0.0,1043,1056,1,0
18775,mehmetdemir35,jongsilva07,1613214648.0,d8h4,0.0,1.0,1171,1147,3,0
18776,glowup,Prathmeshjadhav,1613214886.0,e5f4,3.0,1.0,1047,1013,1,0
18777,Romeopatterson,Prathmeshjadhav,1613215036.0,e5f4,2.0,1.0,1092,1019,0,0
18778,JayK_0000,P1811jnc,1613215082.0,b8c6,7.0,0.0,1156,1053,1,1
18779,tomtagli,BlackandWhiteUnite,1613215392.0,f7f6,1.0,0.0,972,979,0,0
18780,JoseBJJ,Abzdon,1613215449.0,f7f6,5.0,1.0,1151,1186,1,0
18781,Gasperamul,Nikodym,1613215540.0,e5f4,2.0,0.0,1171,1172,4,0
18782,dakshc,betin1975,1613215552.0,e5f4,2.0,0.0,1082,948,0,0
18783,J4YZ,chickachickaboomboom,1613215650.0,e5f4,3.0,1.0,937,961,0,0
18784,sassan_64,Prathmeshjadhav,1613215704.0,e5f4,2.0,1.0,956,1036,0,0
18785,SriNithinchess,Georgii_petrov,1613215851.0,f7f6,3.0,0.5,1047,891,0,0
18786,Nur_muhammet,thbgm7,1613215916.0,e5f4,1.0,1.0,1182,1157,0,0
18787,RavyAuliaArham,Abzdon,1613216047.0,e5f4,2.0,0.0,1089,1194,0,0
18788,ManlyYoda,Edschi,1613216063.0,e5f4,1.0,1.0,1138,1094,0,0
18789,Alexei19850,CKSoupen,1613216148.0,e5f4,2.0,1.0,1008,1089,1,0
18790,aayushmahapatra01,samueli,1613216153.0,d7d6,10.0,0.0,1107,1135,0,0
18791,paras_099,PoderPuma,1613216218.0,b8c6,1.0,1.0,1024,1078,0,4
18792,Jossi247,Prathmeshjadhav,1613216243.0,b8c6,3.0,0.0,1071,1046,0,0
18793,lapenko1982,ArturT,1613216268.0,b8c6,1.0,0.0,1125,1092,0,0
18794,MMD_0978,Serafim1234,1613216588.0,f8c5,1.0,0.0,1117,1096,2,0
18795,Ichugmotoroil,StaveMorrison,1613216734.0,e5f4,5.0,1.0,895,891,0,0
18796,derAlkemist,Hoff96,1613216774.0,e5f4,0.0,0.5,1000,1092,3,0
18797,huseyn5Abbasov,Speumanes,1613217017.0,d7d6,3.0,1.0,984,1001,0,1
18798,wilsonr990,RKF,1613217049.0,e5f4,2.0,1.0,1012,989,1,0
18799,Curry0815,Therock77,1613217095.0,e5f4,12.0,1.0,1046,1088,0,1
18800,alidashab,Turtaina,1613217168.0,e5f4,2.0,0.0,1131,1081,1,0
18801,Huibuh73,Dentalen,1613217260.0,b8c6,1.0,0.0,913,913,3,0
18802,ZebraMAN64,J_Ben_Jor,1613217511.0,e5f4,3.0,1.0,1083,1079,1,0
18803,ronik1,tronkochess,1613217521.0,e5f4,2.0,1.0,1123,1190,2,0
18804,thethinkingman,StaveMorrison,1613217831.0,d8f6,9.0,0.0,996,888,0,0
18805,Pekacio,f1lankes,1613217989.0,e5f4,-1.0,1.0,1103,1020,1,0
