,black,white,start_time,fourthmove,rt,result,blackelo,whiteelo,num_black_games,num_white_games
20716,adyokad,Fredtastic,1615677284.0,e5f4,0.0,1.0,1031,1062,0,0
20717,Brchess25,Obo1,1615677363.0,e5f4,3.0,1.0,889,980,0,0
20718,adran22,angeladrian,1615677411.0,e5f4,0.0,0.5,1121,1050,1,0
20719,rushabhs013,blankzero,1615677448.0,g8f6,-1.0,0.0,977,996,0,0
20720,Hassux,Theophilo,1615677497.0,d7d6,4.0,1.0,1034,1084,0,0
20721,salvadordalii,Dvorak1254,1615677505.0,d7d5,0.0,1.0,812,802,0,0
20722,WTN2019,Scrippy,1615677528.0,e5f4,3.0,0.0,1124,1008,2,0
20723,Gonza_77,FredieC,1615677562.0,e5f4,0.0,1.0,1161,1165,0,0
20724,J123456789012,bat0nza,1615677569.0,d7d6,20.0,1.0,1122,1069,0,0
20725,fritz_knueller,XxCh3ssM4sterXx,1615677633.0,d7d6,0.0,0.0,1020,1016,0,0
20726,ImgSolo,PaganaMin,1615677647.0,e5f4,2.0,1.0,1108,983,0,0
20727,SAARNER,Rudolf_Abel,1615677673.0,e5f4,1.0,1.0,1157,1123,1,0
20728,VeniceZH,aminemun,1615677694.0,d8h4,2.0,0.0,900,882,3,0
20729,JFLSH,deguus,1615677739.0,g8f6,3.0,0.0,1007,960,0,0
20730,Miljansucevic,chacalz40,1615677785.0,b8c6,2.0,0.0,1120,1123,0,0
20731,Jacob_Checkmate,HigorCardozo,1615677797.0,e5f4,8.0,1.0,1026,1198,1,1
20732,LeilaP9,GL4ZED,1615677811.0,d7d5,2.0,0.0,1072,1077,3,0
20733,nkristof,k315n,1615677837.0,d7d6,4.0,1.0,1073,1098,0,0
20734,jazzchen,Hoskbrok,1615677931.0,d7d6,3.0,0.0,1116,1128,1,0
20735,Danielco97,TreesShallWalk,1615677954.0,d7d6,3.0,0.0,1112,1008,1,0
20736,Tsiklauri,binanda,1615677972.0,d8h4,3.0,0.0,1159,1198,0,0
20737,U28G,froggie6845,1615677983.0,e5f4,1.0,0.0,1107,1109,2,0
20738,Jerodocchess,Dobrivojee,1615677992.0,e5f4,2.0,1.0,1133,1125,0,0
20739,Ahmad_chamani,tmmilek,1615678062.0,f8d6,5.0,1.0,1098,998,4,0
20740,Azmorro,Gwafil,1615678063.0,d7d5,0.0,0.0,1051,1121,0,0
20741,Seacrest,JP-Rouve,1615678090.0,d7d6,4.0,1.0,991,1034,0,0
20742,atannn,preher,1615678096.0,e5f4,2.0,1.0,1151,1152,0,0
20743,Bakunde,selimkcby,1615678151.0,b8c6,0.0,1.0,899,1074,0,0
20744,Alex_Valrond,ricosuave_dev,1615678177.0,d7d6,9.0,1.0,1141,1153,0,0
20745,Roland64,FluidMotion,1615678178.0,b8c6,3.0,0.0,1153,1131,6,0
20746,WAFDI,thans4allthefish,1615678182.0,b8c6,0.0,1.0,1105,1118,3,0
20747,moonsafari,jacksmacky,1615678258.0,b8c6,3.0,0.0,1144,1128,1,0
20748,tarikgrsci,pesho-ivanov,1615678285.0,b8c6,-2.0,1.0,1035,1070,0,0
20749,chessthora,Jazzchezz,1615678298.0,d8h4,11.0,1.0,1185,1199,1,0
20750,manindian,heisan_berg,1615678311.0,d8h4,3.0,0.0,1075,1046,2,0
20751,muckmuck,warles34,1615678340.0,d7d6,2.0,1.0,1008,1037,0,0
20752,Yashap444,selimkcby,1615678345.0,e5f4,0.0,1.0,1160,1077,5,0
20753,Baranium,luxurypoos,1615678375.0,f7f6,3.0,1.0,1145,1134,0,0
20754,mohammadalimoayeri,JeremiahHeideman,1615678462.0,e5f4,2.0,1.0,943,1035,0,0
20755,as4532,vaz-k1,1615678549.0,e5f4,0.0,1.0,1140,1156,2,0
20756,Careidas,Pvlf,1615678577.0,g8f6,0.0,1.0,1124,1108,1,0
20757,zestytreasure,SALEHHHELAS,1615678596.0,b8c6,2.0,1.0,944,1016,8,0
20758,The_ManS,Gwafil,1615678673.0,e5f4,0.0,1.0,1164,1114,0,0
20759,viralo,mwiley3,1615678693.0,e5f4,1.0,1.0,1171,1090,0,0
20760,rokuto21,Theophilla,1615678716.0,f8c5,7.0,1.0,1038,1022,0,0
20761,rezaghasemipour,doronalt,1615678855.0,d7d6,7.0,1.0,1014,1041,0,0
20762,roughneck808,luxurypoos,1615678877.0,e5f4,2.0,1.0,1113,1144,1,0
20763,Tomipearl,chessultimate71,1615678880.0,e5f4,0.0,0.0,968,1011,0,0
20764,asaaad,Dobrivojee,1615678885.0,f8c5,2.0,1.0,1188,1130,0,0
20765,aidmoss03,bogile,1615678891.0,b8c6,2.0,0.0,1057,1050,3,0
20766,AdamAli2020,zxvasdf,1615678976.0,e5f4,1.0,0.0,1098,1093,9,0
20767,Quiverlost,ToWeakforyou,1615678992.0,e5f4,3.0,1.0,970,957,0,0
20768,yaprak_sarma008,dodicann,1615678997.0,b8c6,2.0,0.0,1172,1097,0,0
20769,OskarEu1,SFY13,1615679062.0,g8f6,0.0,1.0,1029,988,0,0
20770,Gigginogiggione,firstbornunicorn,1615679068.0,f8c5,4.0,1.0,1035,978,2,0
20771,Basilaf,j_westy84,1615679093.0,e5f4,2.0,1.0,1099,1039,0,0
20772,irfant,clarencioOotimista,1615679116.0,e5f4,1.0,1.0,864,880,0,0
20773,Peter_Out,Versago,1615679192.0,e5f4,1.0,0.0,844,858,0,0
20774,fredsticks1,kenafirkereviz,1615679230.0,e5f4,0.0,1.0,949,981,0,0
20775,Dukoser,canki,1615679317.0,e5f4,3.0,0.0,1068,1118,1,0
20776,MrOogaBooga,AdmiralLemon,1615679341.0,e5f4,1.0,1.0,999,967,2,0
20777,ManniSanni,aryeanuts,1615679371.0,e5f4,1.0,1.0,912,959,0,0
20778,magdiii,saitkalayci,1615679388.0,f7f6,-1.0,1.0,1178,1135,0,0
20779,Abysun,zangetsuninja,1615679452.0,e5f4,0.0,1.0,1164,1175,0,0
20780,hishamsamir007,Endang_Hasanudin,1615679498.0,f8b4,2.0,0.0,938,963,0,1
20781,LeafzSZN,cmanouras123,1615679512.0,g8f6,2.0,0.0,1002,1060,1,0
20782,honnes,jstastny,1615679513.0,e5f4,0.0,0.0,1031,1097,0,0
20783,Mouloud_BM,VICKY1987,1615679555.0,d7d6,5.0,1.0,1013,1030,0,0
20784,anguyens,ToWeakforyou,1615679637.0,f7f6,5.0,1.0,1102,965,1,0
20785,THEBIBjulia,evetsziz,1615679650.0,f8c5,0.0,1.0,1007,1001,0,0
20786,CayanKoc35,fatrussian,1615679738.0,f8c5,3.0,0.0,999,1045,1,0
20787,ruzremy,ahmetkhrmn,1615679759.0,d7d6,4.0,1.0,1151,1191,2,0
20788,faleraflims,chesscity123,1615679830.0,d8e7,2.0,0.0,1108,1119,0,0
20789,Bozo_Royal,Azula06,1615679872.0,e5f4,1.0,1.0,1128,1179,1,0
20790,Kurt0916,FokusaufdemLokus,1615679892.0,g8f6,-2.0,1.0,1158,1147,1,0
20791,quangtinator,Raf1403,1615679994.0,f7f6,3.0,0.0,1193,1188,0,0
20792,hooodoo,ahmetkhrmn,1615679996.0,d7d5,2.0,1.0,1197,1196,2,0
20793,milf_hunter55,Gwafil,1615680025.0,e5f4,0.0,1.0,1035,1103,0,0
20794,RaulTD,KindaZman,1615680043.0,e5f4,-1.0,0.0,1097,1045,1,0
20795,malamarea,j_westy84,1615680077.0,d7d5,4.0,0.0,1018,1039,0,0
20796,juanchs,bobcb,1615680133.0,d8h4,5.0,0.0,977,1122,0,0
20797,kcervan,Ignacio546lop,1615680197.0,e5f4,1.0,1.0,1028,947,0,0
20798,Simoncelo,raulesxd,1615680241.0,d7d6,0.0,1.0,1063,1174,0,0
20799,MimiDes,jarek99,1615680277.0,e5f4,2.0,0.0,1100,1133,1,0
20800,jainmanan000,pasqualt,1615680301.0,f8c5,2.0,1.0,1047,1092,1,0
20801,Shamann04,gepard96,1615680325.0,e5f4,2.0,1.0,944,957,0,0
20802,MS5673,chessultimate71,1615680331.0,d7d6,0.0,1.0,1035,1007,4,0
20803,Quebec13,pesho-ivanov,1615680359.0,f8c5,-1.0,1.0,1151,1084,0,0
20804,Universe_king,GlorbXD,1615680391.0,e5f4,2.0,1.0,990,987,0,0
20805,shatra30,Gwafil,1615680411.0,b8c6,1.0,1.0,1115,1108,2,0
20806,ZER098,Grgakralj,1615680414.0,e5f4,1.0,0.0,1198,1160,0,1
20807,MakaseevV,pawngoesbrrrrr,1615680483.0,e5f4,4.0,1.0,988,951,0,0
20808,okty55,Donfix,1615680509.0,b8c6,2.0,1.0,1122,1152,0,12
20809,nAsian,Brandysn4ps,1615680525.0,d7d6,5.0,1.0,1061,929,0,0
20810,godot1234,berkaycil,1615680525.0,d7d6,0.0,1.0,1002,970,0,0
20811,jnruff,AwareTrick,1615680537.0,b8c6,4.0,1.0,1109,1088,0,0
20812,consentk,Zhodes,1615680545.0,e5f4,5.0,1.0,1001,997,0,0
20813,Joergan,dodicann,1615680623.0,e5f4,3.0,0.0,1011,966,0,0
20814,McBrainzz,Dracyuela,1615680643.0,b8c6,1.0,0.5,1071,1024,2,0
20815,voltlome,Dresm,1615680730.0,e5f4,2.0,1.0,815,846,0,0
20816,healecm,Tomek3523,1615680746.0,e5f4,1.0,0.0,1169,1127,0,0
20817,tanerygt,cbabs1987,1615680831.0,f7f6,4.0,0.0,1100,1200,1,0
20818,pipo9988,mathias_schmidt,1615680881.0,e5f4,0.0,1.0,1175,1089,0,0
20819,sake1011,EustassBurges,1615680898.0,e5f4,2.0,1.0,994,987,0,0
20820,SoldierAIO,Woosa,1615680925.0,d7d6,2.0,0.0,1167,1132,0,0
20821,vili123456,mrolly,1615680933.0,d7d6,2.0,0.0,1155,1155,0,0
20822,Tiojuane,bwood,1615681054.0,e5f4,1.0,0.0,1068,1082,0,0
20823,san4es_san,LUK123,1615681128.0,e5f4,1.0,0.0,1109,1090,0,0
20824,TalKarpov21,JLR15,1615681157.0,e5f4,0.0,0.0,1193,1121,0,0
20825,Ralphski90,pesho-ivanov,1615681176.0,e5f4,0.0,1.0,1105,1086,1,0
20826,mehmetc3741,CapallanPoe,1615681267.0,d7d5,1.0,0.0,1083,1153,0,0
20827,KladosTheDestroyer,rabiafuria,1615681278.0,b8c6,2.0,0.0,1049,1133,0,0
20828,jrqueen71,Arifyigit,1615681278.0,f8c5,2.0,0.0,899,881,1,1
20829,PietroRB,Ignacio546lop,1615681386.0,g8f6,2.0,0.0,942,979,0,0
20830,menikoss,pesho-ivanov,1615681407.0,e5f4,0.0,0.0,1070,1092,1,0
20831,tepachess,GlorbXD,1615681436.0,b8c6,2.0,1.0,1034,998,0,0
20832,san4es_san,Woosa,1615681453.0,e5f4,1.0,1.0,1122,1132,1,0
20833,hertgert,nelsonvpj,1615681511.0,e5f4,1.0,0.0,1128,1116,4,0
20834,Wolff17,MoritzKerpen,1615681517.0,e5f4,4.0,1.0,943,1037,0,0
20835,Careidas,ShkaAaF,1615681521.0,g8f6,0.0,1.0,1113,1106,2,0
20836,myst1k,AlexanderPoma,1615681537.0,e5f4,2.0,0.0,1156,1156,0,0
20837,hasreetoz,LeoncioLeonardo,1615681581.0,e5f4,2.0,1.0,971,951,1,0
20838,crazypravz,ZISRF,1615681587.0,e5f4,1.0,1.0,1011,1081,0,3
20839,Schulzpauk,dpfu,1615681630.0,f7f6,2.0,0.0,1059,1053,3,0
20840,CapDepresso,lukasz123,1615681761.0,e5f4,0.0,1.0,1147,1107,1,0
20841,SeaDrown,obs123,1615681773.0,e5f4,1.0,0.0,899,924,0,0
20842,GerritoBorrito,GlorbXD,1615681812.0,f8d6,1.0,0.0,1036,1005,1,0
20843,Dukoser,haciyatmaz123,1615681898.0,e5f4,2.0,1.0,1067,1011,2,0
20844,geogusev,Evgeniy_Gav,1615681899.0,d8h4,3.0,1.0,1133,1078,1,0
20845,Nikol1337,Alexander55tar,1615681909.0,e5f4,2.0,0.0,1094,1099,2,0
20846,rafaelzelaya,Comedalte,1615681932.0,f8b4,0.0,0.0,1194,1191,2,0
20847,Kitzero,Gviolet,1615681963.0,e5f4,2.0,0.0,1052,1022,0,0
20848,alihanefe16,clementletou,1615681976.0,e5f4,1.0,0.0,1183,1175,0,0
20849,CallMeVP,jakan000,1615682039.0,e5f4,-1.0,0.0,1053,1098,0,0
20850,PocketAmpersand,AdmiralLemon,1615682058.0,e5f4,2.0,0.0,978,972,0,0
20851,burakhanpn,Dresm,1615682080.0,d7d6,2.0,1.0,821,852,0,0
20852,Wafabest7,laurinhio,1615682083.0,e5f4,2.0,1.0,1125,1156,0,0
20853,aegemenk2,Cassyopea,1615682141.0,d8g5,0.0,0.5,1138,1131,3,0
20854,raazuvaa,rian_jek,1615682147.0,e5f4,2.0,1.0,1169,1128,0,0
20855,Matias_ValenciaD,Evilseraph,1615682335.0,e5f4,13.0,1.0,960,1021,1,0
20856,razzakou,YoungSpark,1615682351.0,b8c6,0.0,0.0,1052,1074,1,0
20857,ayhaY,rian_jek,1615682365.0,e5f4,0.0,0.0,1082,1135,2,0
20858,Heinz-Sight2020,loxy19,1615682385.0,e5f4,4.0,0.0,992,1053,0,0
20859,Bolbol67,GhostPumaXY,1615682393.0,e5f4,1.0,0.0,1013,1023,1,2
20860,rmanning82,Inius,1615682394.0,d7d6,3.0,0.0,1094,995,0,0
20861,furkanozkanm,As1ambek,1615682432.0,b8c6,2.0,1.0,1163,1151,0,0
20862,astigis,Dresm,1615682482.0,e5f4,0.0,0.0,1132,1089,1,0
20863,thuadinh027,nelsonvpj,1615682486.0,e5f4,1.0,1.0,1110,1103,0,0
20864,btncx788,WolandGG,1615682536.0,g8f6,0.0,0.0,969,1129,0,0
20865,PrestaShop,Malakai75,1615682536.0,b8c6,4.0,1.0,835,927,1,0
20866,ABDULRHMANM,ShkaAaF,1615682546.0,g8f6,19.0,1.0,1096,1113,0,1
20867,zlackr,mwiley3,1615682583.0,d7d6,3.0,1.0,1102,1096,0,0
20868,Okan79,LeoncioLeonardo,1615682597.0,e5f4,4.0,0.0,953,957,1,0
20869,gnoLLex,Toaninja,1615682612.0,e5f4,3.0,0.0,1095,1105,0,0
20870,selinaydin34,PedAlex,1615682664.0,b8c6,4.0,1.0,1017,1087,0,0
20871,Lonja7,Kentohi,1615682670.0,e5f4,0.0,1.0,1102,1173,1,0
20872,opsumut5454,ZISRF,1615682678.0,f7f6,10.0,1.0,1117,1091,0,0
20873,yumidoo,SicilianMaster88,1615682715.0,d8h4,13.0,0.0,976,1040,0,0
20874,phanman151,WolandGG,1615682763.0,d7d5,0.0,0.0,1185,1121,0,0
20875,mschweller,voidcaller,1615682774.0,b8c6,1.0,1.0,1175,1102,0,0
20876,Cellojr,P1811jnc,1615682778.0,d7d6,4.0,1.0,1070,1115,1,0
20877,bernardocardozo,Badass93,1615682807.0,e5f4,1.0,0.0,821,968,0,1
20878,Wafabest7,Cassyopea,1615682820.0,,,1.0,1104,1126,1,0
20879,Mrxman,ShkaAaF,1615682825.0,e5f4,2.0,1.0,1191,1125,0,0
20880,mustafatalha25,Cassyopea,1615682850.0,d7d5,0.0,0.0,1150,1131,0,0
20881,Grillfleisch,Jotarowsky,1615682884.0,b8c6,-1.0,1.0,1157,1121,0,0
20882,jonathasrp,the123_11-0,1615682946.0,e5f4,0.0,0.0,1050,1115,0,0
20883,kobekowski,nelsonvpj,1615682969.0,d7d6,3.0,0.0,970,1113,4,0
20884,alizeindine,Gideon03arti,1615683008.0,e5f4,1.0,1.0,1190,1121,0,0
20885,Shonov_d,ricosuave_dev,1615683009.0,e5f4,3.0,0.0,1167,1165,0,0
20886,stormp,PressTabs,1615683039.0,e5f4,2.0,1.0,1037,1081,1,0
20887,ThorBaba786,elizabethlaboss,1615683106.0,e5f4,2.0,0.0,1176,1176,0,1
20888,JacobSulm,salvo_95_5,1615683197.0,d7d6,4.0,0.0,983,911,0,0
20889,coreofatom,ricosuave_dev,1615683223.0,e5f4,2.0,1.0,1113,1159,1,1
20890,Oscaret,sudhanshu1201,1615683256.0,e5f4,2.0,0.5,1155,1065,0,0
20891,wetstraw,jakan000,1615683268.0,e5f4,0.0,1.0,1117,1092,0,0
20892,Kukreti_killer,raulesxd,1615683279.0,d8f6,2.0,0.0,1139,1199,0,0
20893,FredGMeyer,HeyitsHey,1615683303.0,e5f4,2.0,1.0,1141,1095,0,0
20894,yusuf1717,salim9900,1615683308.0,e5f4,1.0,1.0,960,970,0,0
20895,roby67,JLR15,1615683359.0,d7d6,0.0,1.0,1078,1116,4,0
20896,tcs16,Gviolet,1615683375.0,e5f4,2.0,0.0,1042,1022,0,0
20897,akshaykaranth,Oscar_Logan,1615683408.0,e5f4,3.0,0.0,1141,1163,1,0
20898,omnitel,Burakdeger,1615683518.0,f7f6,5.0,0.0,1170,1181,2,0
20899,bigjonkohaver,sofiapv98,1615683588.0,e5f4,0.0,1.0,974,997,0,0
20900,anan1453,TheConstant1,1615683655.0,e5f4,1.0,0.0,818,805,0,0
20901,OzanBulut,Ashishsankhla,1615683770.0,e5f4,2.0,1.0,1129,1127,0,0
20902,Croking,Sheeye,1615683810.0,d7d6,2.0,1.0,1169,1148,0,0
20903,Betoquira,Despionnage,1615683830.0,b8c6,0.0,0.5,990,998,0,0
20904,chess_goye,nadavagmor,1615683833.0,d7d6,4.0,1.0,1058,1073,3,0
20905,biks18,Valdezelcortes,1615683881.0,e5f4,1.0,0.0,1196,1144,0,0
20906,osscarinho,SZAMANII,1615683910.0,e5f4,1.0,0.0,1000,1006,0,0
20907,Jolly-Joker1,clementletou,1615683908.0,g8f6,0.0,0.0,1166,1181,1,0
20908,YusufKemal,Brandysn4ps,1615683930.0,b8c6,-1.0,1.0,1018,944,0,0
20909,Elios2808,BillyBishop7,1615683941.0,e5f4,7.0,1.0,1155,1157,0,0
20910,efeardauzel13,Malakai75,1615684066.0,d7d6,3.0,1.0,952,937,0,0
20911,Zhodes,Gviolet,1615684063.0,e5f4,2.0,1.0,1001,1012,3,104
20912,Fac3plant,sudhanshu1201,1615684118.0,d7d6,9.0,1.0,1085,1054,0,0
20913,KillaYankee1,sofiapv98,1615684143.0,e5f4,6.0,1.0,1000,1007,0,0
20914,adlkdr,Gviolet,1615684175.0,f8c5,1.0,1.0,1102,1018,0,0
20915,CalebLawlor,Beth_Harmon1212,1615684287.0,e5f4,2.0,0.0,970,1069,0,0
20916,aremax8,formulaSquare,1615684406.0,d7d6,0.0,1.0,1155,1168,1,0
20917,CHFL,chaldkydreia,1615684433.0,b8c6,5.0,1.0,1067,1062,0,0
20918,ahmetfarukozsoy,selimkcby,1615684476.0,e5f4,0.0,0.0,1071,1099,0,0
20919,pablorhuam,Gwafil,1615684507.0,e5f4,4.0,1.0,1062,1128,0,0
20920,osscarinho,memish,1615684578.0,b8c6,3.0,0.0,1000,987,1,0
20921,DrIli,Zhodes,1615684588.0,e5f4,2.0,1.0,999,1001,0,0
20922,Edothekiller,Dresm,1615684591.0,e5f4,1.0,0.5,887,878,0,0
20923,Anaozinhodob,drumergx,1615684594.0,e5f4,2.0,1.0,811,860,0,0
20924,LtRegBarclay,Chesterfield_Muffin,1615684639.0,d8h4,6.0,0.0,838,924,1,0
20925,Diegovillegas,zazmanai1,1615684684.0,e5f4,5.0,1.0,1105,1065,0,0
20926,ReggaWasTaken,dannibje,1615684695.0,f8c5,5.0,1.0,1135,1158,0,0
20927,Luftogas,drumergx,1615684767.0,f7f6,0.0,0.0,878,888,0,0
20928,Mzaking,big_ok3y,1615684818.0,e5f4,1.0,1.0,1122,1121,1,0
20929,thewisehumanbeing,rdbl,1615684845.0,f8d6,4.0,0.5,1071,1115,0,0
20930,fabiomontenegro,Brahim1968,1615684926.0,d7d6,3.0,0.0,938,944,2,0
20931,Szekelyrobert888,Xliew,1615684974.0,e5f4,2.0,0.0,1167,1180,0,0
20932,AstonAston,Janon01134,1615685020.0,e5f4,2.0,0.0,1134,1167,0,0
20933,tinyms,christianolivoni,1615685018.0,b8c6,2.0,0.0,856,882,1,0
20934,luchomonta,Zhodes,1615685044.0,e5f4,6.0,1.0,1011,1007,0,0
20935,Delphine18,Gviolet,1615685049.0,e5f4,5.0,1.0,980,1011,0,0
20936,Hy94,sudhanshu1201,1615685129.0,e5f4,1.0,1.0,1066,1056,0,0
20937,DaylightHeron,MrBandicoot,1615685148.0,e5f4,0.0,0.0,930,929,0,0
20938,vampritz,Wi21Ce47,1615685169.0,b8c6,0.0,1.0,1097,1058,0,0
20939,Foreverfnx,Xliew,1615685200.0,e5f4,2.0,1.0,1078,1174,1,0
20940,MrudulS,MilloooG,1615685293.0,b8c6,3.0,0.0,1129,1165,0,0
20941,rouhallahalz,chebassam,1615685306.0,e5f4,1.0,0.0,1147,1025,0,0
20942,Lobnanasr333,Benjouille,1615685340.0,e5f4,3.0,0.0,882,860,0,0
20943,Cristo-Brando,Flower12r,1615685371.0,e5f4,0.0,0.0,880,909,4,0
20944,Walleh123,Wic_Kretowicz,1615685419.0,e5f4,0.0,1.0,1040,1056,0,0
20945,rouhallahalz,chebassam,1615685428.0,e5f4,1.0,0.0,1154,1018,1,0
20946,Thee_ghettoboy,Gviolet,1615685438.0,e5f4,3.0,1.0,929,1020,0,0
20947,Shurick31,spotirca,1615685438.0,e5f4,3.0,1.0,1148,1171,0,0
20948,Anatoly_Leonov,rdbl,1615685441.0,d7d5,8.0,1.0,1098,1114,1,0
20949,Smart-Children123,rockytikkitavi715,1615685497.0,e5f4,5.0,1.0,1005,1054,0,0
20950,MilloooG,Wi21Ce47,1615685553.0,e5f4,3.0,0.0,1159,1064,0,2
20951,KillaYankee1,Haydarmert,1615685585.0,e5f4,2.0,0.0,948,888,1,0
20952,gigrut,dannibje,1615685634.0,e5f4,2.0,0.0,1171,1174,0,0
20953,fink_er,Mosiyo62,1615685638.0,f7f6,10.0,1.0,1099,1089,2,0
20954,xmpltdf,isaak20,1615685845.0,d7d6,2.0,0.0,1135,1124,1,0
20955,WVgoethe,EmirhanChs23,1615685853.0,b8c6,1.0,0.0,1155,1117,2,0
20956,mkocon,Dresm,1615685871.0,b8c6,1.0,1.0,959,960,0,0
20957,yakoov,superhalius,1615685911.0,b8c6,0.0,0.0,859,874,0,0
20958,doppelg1nger,firstbornunicorn,1615685915.0,d7d6,3.0,0.0,1066,993,0,0
20959,Martin22499,Fredtastic,1615685945.0,d8h4,11.0,1.0,1081,1073,0,0
20960,thunderw,nadavagmor,1615685963.0,b8c6,0.0,1.0,1086,1085,4,0
20961,Flanders40,RK75Polska,1615685972.0,e5f4,3.0,0.0,1118,1150,6,0
20962,Tibbarregor,Saschas,1615686041.0,f7f6,4.0,0.0,1112,1111,0,10
20963,JonMalevolt,Wi21Ce47,1615686129.0,e5f4,3.0,1.0,1040,1054,0,0
20964,habibgh,Fredtastic,1615686148.0,b8c6,1.0,0.0,1061,1079,0,0
20965,fink_er,Mosiyo62,1615686164.0,b8c6,4.0,0.0,1099,1090,3,0
20966,kebne1,Hadleymartins,1615686180.0,d8f6,5.0,0.0,869,981,0,0
20967,MV43,Hadleymartins,1615686242.0,e5f4,4.0,1.0,1083,973,1,0
20968,newcomer3524,Zhodes,1615686366.0,f7f6,10.0,0.0,965,1010,0,0
20969,Rhv044,Comedalte,1615686405.0,e5f4,0.0,0.0,985,1132,0,0
20970,Frobenius_5,zhijunzhang,1615686454.0,e5f4,3.0,0.0,1115,1100,0,0
20971,Stephorm,Alexander55tar,1615686484.0,d8h4,5.0,0.0,1072,1072,1,0
20972,clemens_gr,sof980,1615686518.0,e5f4,5.0,1.0,825,821,0,0
20973,MatthewRed24,Zhodes,1615686556.0,f7f6,6.0,1.0,994,1004,3,9
20974,lucassll,ElGago,1615686675.0,d7d6,3.0,1.0,1029,1118,0,0
20975,greenseed,TheCongoMan,1615686788.0,b8c6,8.0,0.0,1022,978,0,0
20976,krzyniu77747,blackwolf78,1615686879.0,d7d6,2.0,1.0,1186,1196,0,0
20977,HLdub,jBres,1615686931.0,e5f4,2.0,1.0,1080,1058,2,0
20978,fmdj345,Dallas-567,1615686959.0,b8c6,0.0,0.0,1027,975,0,0
20979,Jas_miws,boran1005,1615686984.0,e5f4,0.0,1.0,1008,964,0,0
20980,EA_Eth,rockytikkitavi715,1615687048.0,b8c6,14.0,0.0,1053,1063,0,0
20981,sobkro,firstbornunicorn,1615687058.0,b8c6,1.0,0.0,912,990,1,0
20982,Garllic,Dr_Knight7,1615687067.0,b8c6,-1.0,1.0,935,997,0,0
20983,SalmS,artoo-it,1615687118.0,d7d6,1.0,0.0,1126,1143,3,0
20984,justin_314,TimRazumov,1615687159.0,e5f4,3.0,0.0,1073,1024,0,0
20985,remdu,Dallas-567,1615687277.0,e5f4,0.0,0.0,1085,971,2,0
20986,sadiqub,ricosuave_dev,1615687417.0,e5f4,1.0,0.0,1126,1195,0,0
20987,Hxmng,Theleafwarrior,1615687425.0,b8c6,1.0,0.0,1072,1151,0,0
20988,PlokJo,nebeskiprinc,1615687484.0,d7d6,1.0,0.0,910,1016,0,0
20989,Fekipe,formbz,1615687508.0,g8f6,0.0,1.0,1147,1153,0,0
20990,toyis123n,Donfix,1615687517.0,d7d6,5.0,0.0,1157,1164,0,0
20991,Pairoft,elilevin11,1615687604.0,g8f6,1.0,1.0,1150,1128,0,0
20992,malaika_123,jBres,1615687652.0,e5f4,3.0,1.0,1047,1064,0,0
20993,qwertyum54,Vipinx,1615687654.0,b8c6,3.0,1.0,1017,1020,0,0
20994,shatra30,selkitorre,1615687691.0,d8h4,7.0,1.0,1122,1121,3,0
20995,SZJANI,HerrSchaft,1615687772.0,e5f4,2.0,1.0,982,1070,0,0
20996,javieramigo,Vipinx,1615687809.0,b8c6,0.0,1.0,1062,1029,2,0
20997,Schalter19,Dr_Knight7,1615687845.0,e5f4,0.0,0.0,997,997,0,7
20998,Neddax,gerasebasdiaz,1615687900.0,b8c6,10.0,1.0,1086,1116,0,0
20999,DavidJosQ,Splash4077,1615687919.0,b8c6,-1.0,1.0,1189,1143,0,0
21000,nbbv,Nazar20,1615687964.0,e5f4,0.0,1.0,800,800,0,0
21001,calebtheguy,Pvvn,1615687973.0,b8c6,2.0,0.0,985,1128,0,0
21002,ugonnac038,Aladin12345,1615688039.0,d7d6,4.0,1.0,1184,1131,0,0
21003,LeoChris,haciyatmaz123,1615688082.0,d7d6,12.0,1.0,943,1001,0,0
21004,Danielson10,vester1,1615688123.0,e5f4,2.0,1.0,924,1151,1,0
21005,Javi10000,jBres,1615688221.0,e5f4,3.0,0.5,1034,1074,1,0
21006,nima_rumel80,Nazar20,1615688280.0,e5f4,4.0,1.0,958,803,0,0
21007,NijatH,Theleafwarrior,1615688287.0,e5f4,2.0,1.0,1111,1131,0,0
21008,joseru,shogunsplit,1615688305.0,d7d6,1.0,0.0,1082,1121,5,0
21009,AdamAli2020,prefiriti,1615688349.0,e5f4,1.0,0.0,1108,1075,10,0
21010,towerhorse,Re-Bo-Ir,1615688471.0,e5f4,3.0,0.0,1112,1135,0,0
21011,elias_jfk,elfcln2,1615688529.0,e5f4,3.0,0.0,930,1065,0,0
21012,ifinox,Jungmann,1615688549.0,b8c6,2.0,1.0,1103,1042,0,0
21013,la_kaos,ricosuave_dev,1615688564.0,b8c6,5.0,1.0,1178,1177,1,0
21014,SuperMario945,Gviolet,1615688575.0,e5f4,3.0,0.5,1071,1016,0,0
21015,Joel_2006,elilevin11,1615688586.0,e5f4,2.0,0.0,1169,1129,0,0
21016,turkay93,firstbornunicorn,1615688638.0,f7f6,-1.0,0.0,1105,992,0,0
21017,rutaka,prefiriti,1615688658.0,f7f6,2.0,1.0,1091,1070,1,0
21018,jann87,DaLo_88,1615688659.0,f8d6,7.0,1.0,888,859,0,0
21019,Hans_Romero,StephanSAC,1615688701.0,e5f4,3.0,1.0,1075,1104,0,0
