,black,white,start_time,fifthmove,rt,result,blackelo,whiteelo,num_black_games,num_white_games
12023,JinMi,Carnyx,1610921043.0,e4e5,0.0,0.0,1008,1060,6,0
12024,Tal_b,dim_chatzikostis,1610921048.0,e4d5,1.0,0.5,1200,1141,3,0
12025,Antonnn777,mich_m,1610921127.0,b1c3,2.0,0.0,1127,1116,19,0
12026,tosh1k,dobby249,1610921130.0,b1c3,6.0,0.0,1146,1089,1,0
12027,FrauLulu95,Aiken10001,1610921142.0,e4d5,2.0,0.0,970,1038,0,1
12028,bako_kz,sunli9ht,1610921186.0,f1d3,1.0,0.0,1098,1035,15,0
12029,pauldmsn,Shirtless52,1610921279.0,e4d5,1.0,0.0,983,992,0,0
12030,FasterThanKnight,david8611,1610921474.0,b1c3,2.0,0.0,1104,1108,4,0
12031,bibou95,asdffjgafs,1610921543.0,b1c3,1.0,0.0,1113,986,1,2
12032,jeangiacon,ge_orges,1610921710.0,e4e5,2.0,1.0,1148,1161,5,0
12033,ILoseAllOfMyPieces,Ashutosian,1610921835.0,e4e5,1.0,0.0,1003,974,4,0
12034,Paola_Bernardi,Boualem7,1610921957.0,b1c3,-1.0,0.0,1183,1090,0,0
12035,KarimMila,StefanSchubert,1610922034.0,f2f3,14.0,1.0,1149,1162,1,0
12036,ShIvAmSPAndEy,kyllikkikyy,1610922068.0,b1c3,1.0,0.0,1102,960,2,0
12037,amacher,bahakz,1610922185.0,e4e5,4.0,0.0,1048,1182,0,1
12038,shadowsteel123,wslopes,1610922202.0,b1c3,3.0,0.0,975,830,12,0
12039,IIIu3a,loseralways,1610922268.0,e4d5,3.0,0.0,1079,1101,33,5
12040,ScreamOP,lezarus,1610922331.0,e4e5,0.0,0.0,1133,1120,10,0
12041,ILoseAllOfMyPieces,Kemal38196,1610922550.0,e4e5,0.0,0.0,1014,1059,5,0
12042,Dhi3p,Tilldor98,1610922579.0,b1c3,6.0,1.0,941,1019,3,1
12043,TALHAKPUR,BeraYts,1610922636.0,b1c3,9.0,1.0,1198,1194,4,0
12044,sasanka88,falconaz,1610922919.0,c2c4,1.0,0.0,1178,1092,0,0
12045,prakhar26,Gansverbot,1610922999.0,e4d5,0.0,0.0,1074,1147,0,0
12046,noahJ01,meftungurocak,1610923021.0,e4d5,1.0,0.0,944,996,2,0
12047,Grandmasterpiotr,Aduraa,1610923094.0,b1c3,5.0,1.0,1052,1093,0,0
12048,Sepatra,loydp,1610923115.0,f2f3,4.0,0.0,1019,1086,0,0
12049,aacompany,WolBo,1610923560.0,e4e5,0.0,0.0,1169,1066,0,0
12050,kurbaaa,garip63,1610923816.0,e4e5,1.0,1.0,1113,1106,1,1
12051,marcopierrewhite,kubilaytungur,1610923855.0,b1c3,4.0,1.0,1052,1083,0,0
12052,BackgammonMaster123,jungletreillis,1610923874.0,b1c3,2.0,0.0,942,979,18,0
12053,Exivus666,Sonerrchess,1610924022.0,e4e5,1.0,0.0,1196,1167,0,0
12054,HarkerJonathan,ChepASanyA,1610924056.0,e4d5,2.0,0.0,1145,1185,1,0
12055,True_Falcon,sreak,1610924183.0,b1c3,0.0,0.0,1033,1130,0,0
12056,MRIradGUY,Boris12344,1610924469.0,b1c3,3.0,1.0,1182,994,0,0
12057,Retr0vision,notfunkid,1610924506.0,b1c3,10.0,0.0,1148,1184,0,0
12058,OuxhPeam,CubaC,1610924524.0,e4e5,2.0,1.0,838,944,0,0
12059,yeho888,EnesYur,1610924581.0,e4d5,3.0,0.0,1112,1070,27,0
12060,Christianpicard,Zeynel_bafe,1610924843.0,e4d5,2.0,1.0,1106,1101,6,2
12061,Pedrojtt,AntonioBrau,1610924855.0,e4d5,7.0,0.0,1181,1191,1,0
12062,pochesat,csondbo,1610924946.0,e4e5,1.0,0.0,1091,1083,7,0
12063,Thomasas123,afshinima,1610924962.0,b1c3,7.0,0.0,1085,1131,0,0
12064,ScreamOP,giannibb,1610925074.0,e4d5,0.0,0.0,1160,1091,11,0
12065,zsclhaf,zohakazemi1389,1610925143.0,b1c3,1.0,1.0,1116,1084,4,0
12066,Linzkay,skr25,1610925337.0,e4e5,1.0,1.0,1118,1001,5,0
12067,szefunio850,braz73,1610925423.0,e4d5,1.0,1.0,1149,1119,5,2
12068,granmaestrovaro,Rikkkkk,1610925439.0,e4e5,0.0,0.0,1191,1191,1,0
12069,ZKee1,Bakpan,1610925497.0,e4e5,-1.0,0.0,1103,1108,7,0
12070,Josehnp,moarn,1610925527.0,e4e5,-1.0,0.0,1089,1101,27,0
12071,LIGHT_SKY,Mirabeau75,1610925537.0,e4d5,1.0,0.0,1157,1159,0,0
12072,Bullbagaren,ALNEMER140,1610925541.0,e4d5,1.0,0.0,1051,1025,1,0
12073,Vkums,archiecantwell,1610925605.0,b1c3,7.0,0.0,1102,1069,0,1
12074,Antonnn777,Muramara,1610925653.0,e4e5,1.0,1.0,1149,1178,20,0
12075,aacompany,Numberone_18,1610925884.0,b1c3,1.0,0.0,1184,1131,1,0
12076,BrunoCHRN,vsevo7od,1610925971.0,e4d5,0.0,1.0,913,862,16,2
12077,sjaakschaakkaak,Monspiet,1610926102.0,e4d5,10.0,1.0,1016,1138,3,0
12078,xpertvision,httnewbie,1610926225.0,e4e5,3.0,0.0,1036,1041,30,1
12079,kngslyer,holzfahrer,1610926261.0,e4d5,2.0,0.0,1167,1199,0,0
12080,Bullbagaren,ALNEMER140,1610926264.0,e4d5,2.0,0.0,1062,1015,2,0
12081,kngslyer,DaGodfather,1610926400.0,e4e5,-2.0,0.0,1179,1195,1,0
12082,pmof71,Nestea07,1610926455.0,e4e5,-2.0,1.0,1185,1163,27,2
12083,TriAFROn,Tramox,1610926461.0,e4d5,2.0,1.0,959,996,13,0
12084,True_Falcon,rahulpadma,1610926491.0,e4d5,4.0,1.0,1054,1095,1,0
12085,Faisal071,Ferhansurmeli,1610926528.0,e4e5,2.0,1.0,1147,1109,2,0
12086,Antonnn777,FakeEray,1610926596.0,e4e5,2.0,0.5,1158,1197,21,0
12087,Guestabcd,eduardo199,1610926997.0,c2c3,2.0,1.0,858,964,2,0
12088,stefanLukic,Dinoite,1610927216.0,b1c3,4.0,1.0,866,834,4,2
12089,BrunoCHRN,Smeshdu69,1610927270.0,f2f3,0.0,0.0,906,915,17,2
12090,kngslyer,Nestea07,1610927276.0,e4e5,-1.0,1.0,1179,1174,2,0
12091,pthepee,NewKonstantin,1610927416.0,e4d5,6.0,1.0,1089,1105,8,0
12092,rafudo,God-Komplex,1610927499.0,e4e5,2.0,0.0,1157,1164,8,0
12093,Milanchaudhri,pi_e,1610927514.0,d1f3,5.0,0.0,1143,1024,1,0
12094,Thiagopessoa,Nordic_Sage,1610927577.0,e4e5,2.0,1.0,1104,1116,12,1
12095,Retr0vision,meryemgll,1610927616.0,b1c3,4.0,0.0,1149,1122,1,0
12096,Anandmehta1990,fehmioo,1610927626.0,e4e5,0.0,0.0,1052,1061,21,0
12097,champion771,INVINCIBLE_KK,1610927654.0,f2f3,1.0,1.0,834,933,0,1
12098,pabl0_00,guallart,1610927946.0,e4d5,0.0,0.0,1012,1046,7,0
12099,FasterThanKnight,halilhaluk10,1610928004.0,e4e5,-1.0,1.0,1120,1090,5,0
12100,Martin_Werner,Fth210,1610928015.0,g1f3,3.0,0.0,1061,1047,20,0
12101,improvementimportant,boyandrio,1610928168.0,e4d5,0.0,1.0,1087,1140,0,0
12102,LeoMon,Contrabajoasdf1,1610928180.0,e4e5,1.0,1.0,993,921,15,0
12103,MBRAICO,Culling,1610928274.0,b1c3,5.0,1.0,964,860,3,1
12104,anouar10,totik,1610928282.0,e4e5,0.0,1.0,1182,1168,2,0
12105,Burak-karakus,fakhori,1610928291.0,f1d3,1.0,0.0,1172,1176,1,0
12106,EngineWithoutOne,PericlesBarbosa,1610928420.0,e4d5,1.0,0.0,1089,1124,1,0
12107,UrMomsBoyfriend,Low_profile,1610928460.0,e4e5,1.0,1.0,926,1001,0,0
12108,Anandmehta1990,Shrooom,1610928494.0,e4d5,0.0,1.0,1067,1094,22,0
12109,lfsam,INVINCIBLE_KK,1610928547.0,b1c3,4.0,0.0,847,949,8,0
12110,Anandmehta1990,drkrayyem,1610928666.0,e4e5,0.0,1.0,1062,1097,23,0
12111,Josehnp,Harzer400,1610928733.0,e4d5,0.0,0.0,1095,1055,28,0
12112,SergiHarlut,Lion-G,1610928762.0,e4e5,-1.0,1.0,1144,1181,0,0
12113,Hassan1919,FestiveOwl,1610928795.0,e4e5,3.0,0.0,963,835,0,0
12114,cptn_arrr,anakin1981,1610928879.0,e4e5,1.0,0.0,1199,1096,2,0
12115,SAM_THE_MAN_1234,xxTomyxxx,1610928955.0,b1c3,7.0,1.0,1022,992,1,0
12116,zimbanecmi,foxtrotmike,1610929115.0,e4d5,8.0,1.0,1121,1165,1,0
12117,Sweepkid,michi_33,1610929382.0,b1c3,7.0,0.0,1069,1097,0,0
12118,fairlybadpayer,undre,1610929416.0,e4e5,0.0,1.0,1138,1145,1,0
12119,FRQ1,Sunmar,1610929433.0,e4d5,1.0,1.0,1159,1193,1,0
12120,DonPaulDon,Vaishnav_Uk,1610929439.0,b1c3,9.0,1.0,1035,1061,0,0
12121,Dunerino,WhiteCatLiar,1610929456.0,e4e5,2.0,0.0,1142,1156,24,0
12122,leonleprof,Foudzing,1610929460.0,e4d5,1.0,0.0,1100,1178,0,0
12123,SpielePeter,BurakGurel,1610929500.0,e4e5,2.0,0.0,933,1047,0,0
12124,elgreco7,juelu2025,1610929812.0,e4e5,4.0,0.0,1102,1100,2,0
12125,Madhavanp,cBaran65,1610929887.0,b1c3,2.0,0.0,1157,1136,0,0
12126,hallomifrendo,Yousucknooob,1610929962.0,e4e5,-2.0,1.0,1019,1036,15,1
12127,Moe_dian,nanspro,1610930015.0,b1c3,5.0,1.0,866,876,9,0
12128,ngaarrr43,mrjpsilva,1610930328.0,f1d3,5.0,1.0,871,970,0,0
12129,Banjo38,garip63,1610930392.0,e4e5,1.0,1.0,1080,1123,3,0
12130,bootsgang,Carlsvogna,1610930436.0,f1d3,4.0,0.0,984,953,9,0
12131,TheJonEsser,xterify161,1610930482.0,e4e5,-1.0,1.0,1102,1095,0,0
12132,louis-claret,higgilee99,1610930532.0,e4e5,0.0,1.0,1050,1017,6,0
12133,Regginozo,ngboom,1610930640.0,e4e5,4.0,1.0,1141,1106,9,0
12134,Xadeefi,dioscoreabulbifera,1610930760.0,b1c3,10.0,0.5,1167,1194,0,0
12135,Kir-ill,sajjad1361,1610930812.0,e4e5,2.0,1.0,910,912,4,0
12136,Antonnn777,KaanDenizz,1610930847.0,e4d5,1.0,0.0,1181,1175,22,0
12137,JohnTag,vladimiryov,1610930933.0,b1c3,2.0,1.0,1144,1127,3,0
12138,Siledoman_Rice,Hacettepelee,1610930941.0,e4e5,0.0,1.0,1000,1115,0,0
12139,Milad2051990,lempt,1610931017.0,b1c3,7.0,1.0,1029,1131,3,0
12140,jasblanco,mantez,1610931093.0,b1c3,2.0,0.0,1026,1084,0,2
12141,Gortagon,WolBo,1610931194.0,e4e5,0.0,1.0,1070,1069,17,0
12142,SergejKartuzovs,Tomov_Ingenium,1610931562.0,f1d3,4.0,0.0,1153,1169,13,0
12143,christosan,Paoloman,1610931641.0,e4d5,1.0,0.0,1198,1178,5,0
12144,ewi_89,juzim1,1610931738.0,e4e5,3.0,0.0,1053,1019,0,0
12145,varito97,NaturalBanana,1610931738.0,e4e5,4.0,1.0,1126,1099,6,0
12146,synekdocha,Refayat,1610931862.0,e4d5,2.0,1.0,1063,1154,9,3
12147,hammer-ham-ham,CS000,1610931983.0,e4e5,3.0,1.0,1024,982,2,0
12148,Booplesnoot1,Yenam,1610932197.0,e4d5,0.0,1.0,906,972,11,0
12149,medr2r,Grote_Speler,1610932224.0,b1c3,2.0,1.0,1092,1099,4,0
12150,Cap_Harlock,sas2000,1610932275.0,e4e5,0.0,0.0,1186,1171,1,1
12151,NoXiOuS1995,KoperEs,1610932328.0,b1c3,2.0,1.0,870,866,0,0
12152,TiagoMVLuis,senselessenes,1610932411.0,e4e5,3.0,1.0,1139,1143,1,1
12153,Mirador2022,kaminsod,1610932508.0,e4e5,1.0,1.0,1129,1144,1,0
12154,Dhi3p,Osvaldera,1610932640.0,b1c3,4.0,1.0,939,944,4,1
12155,hacmac,GustavJansson,1610932734.0,e4e5,1.0,1.0,1047,1032,2,0
12156,stafakikus,FideliOne,1610932776.0,e4e5,1.0,0.0,1089,1180,0,0
12157,tunamkol,Hermanerbest1,1610932784.0,e4d5,0.0,0.0,1010,1070,0,0
12158,Linzkay,d1ddums,1610932896.0,e4d5,4.0,0.0,1111,1100,6,0
12159,TheEyeOfTheSky,Alemeister,1610932906.0,b1c3,5.0,0.0,1180,1120,3,0
12160,igniperch,arnavkamatala,1610933163.0,e4e5,-1.0,1.0,1090,1076,10,0
12161,aleksa1207,Alce1989,1610933248.0,e4e5,3.0,0.0,1050,1058,0,0
12162,TheEyeOfTheSky,nghtsght,1610933256.0,e4e5,1.0,0.0,1184,1150,4,0
12163,alive-and-hungry,ThomasWI,1610933283.0,f2f3,3.0,1.0,957,1011,3,0
12164,unclesnag,derpython,1610933322.0,e4e5,0.0,1.0,1056,1048,3,0
12165,TriAFROn,percy456,1610933351.0,b1c3,6.0,0.0,972,1075,14,0
12166,nerkaw,LuLuFiffy,1610933381.0,e4d5,3.0,1.0,1135,1076,1,0
12167,atacim99,oslo56,1610933404.0,e4e5,4.0,1.0,1196,1199,0,0
12168,witson123,duke_of_frosst,1610933444.0,e4e5,1.0,0.0,1183,1167,1,3
12169,ihmj,Finn-K,1610933577.0,e4d5,-1.0,0.5,1044,1071,6,0
12170,RSCHMIDTBR,AndroC1983,1610933773.0,e4d5,8.0,1.0,1104,1080,20,2
12171,Mirador2022,ZENsan,1610933804.0,e4e5,2.0,1.0,1139,1115,2,0
12172,grandservant,Andy_Low,1610933875.0,e4d5,2.0,1.0,1118,1154,3,1
12173,nehringk,nansens,1610933895.0,b1c3,0.0,1.0,1130,1158,8,0
12174,orlytime,irrational314,1610933910.0,f2f3,2.0,1.0,924,856,21,0
12175,JobanpreetBrar,AMundi,1610934042.0,e4d5,3.0,1.0,1178,1144,6,1
12176,igniperch,alex2138,1610934248.0,e4e5,0.0,0.0,1092,1066,11,0
12177,szczepan_2020,Lethal_Beardsall,1610934474.0,e4d5,4.0,1.0,1151,1163,1,0
12178,Krunklestink,TigersN06,1610934503.0,e4e5,5.0,0.0,1194,1154,5,1
12179,merterpreterli,alirezamir,1610934574.0,e4d5,5.0,0.0,1051,1020,3,0
12180,bebulus,moni011,1610934580.0,d1f3,4.0,1.0,806,807,0,0
12181,E351,nigekraal,1610934712.0,e4d5,-1.0,0.0,1051,890,7,0
12182,morosophus,WayneLC97,1610934726.0,b1c3,5.0,1.0,950,947,0,0
12183,mchambers0530,manjtaimor,1610934817.0,e4e5,2.0,1.0,1024,976,9,1
12184,Leafousio,MrPangolin,1610934842.0,e4e5,4.0,1.0,1070,1165,0,0
12185,zelkos365,Roar0000,1610935159.0,b1c3,1.0,1.0,1175,1146,0,1
12186,Pavelgross144,Taylan17,1610935188.0,b1c3,5.0,0.0,948,971,3,0
12187,PetarPanonski,joseph0zturk,1610935292.0,e4d5,2.0,0.5,1052,959,4,1
12188,LuvasPrim,Ani_05,1610935307.0,e4d5,0.0,0.0,996,845,1,0
12189,ydna_h,grandservant,1610935569.0,e4d5,1.0,1.0,1068,1131,7,0
12190,Celebrom,empyrx,1610935619.0,f2f3,4.0,1.0,967,826,0,0
12191,bingo-bango-bongo,bahddr,1610935716.0,e4e5,2.0,0.0,1125,1042,0,0
12192,siobe,BrunoCHRN,1610936136.0,e4e5,1.0,1.0,946,913,11,2
12193,RealAmbition,Julst,1610936176.0,e4e5,0.0,1.0,1055,965,1,0
12194,Leomagdich,shailesh15,1610936207.0,e4e5,5.0,1.0,1035,1046,0,0
12195,zamotga,pampaxeneize,1610936280.0,e4e5,0.0,1.0,1197,1146,13,0
12196,Aikichess,Sekko,1610936329.0,e4d5,4.0,1.0,1123,1114,7,0
12197,Bullbagaren,MolhoShoyu,1610936382.0,e4d5,1.0,0.0,1072,1064,3,0
12198,sirmrandy,ProtectTheKnight,1610936531.0,e4e5,1.0,1.0,1136,1134,1,0
12199,zirkum,yoshi6409,1610936556.0,b1d2,5.0,1.0,1132,1129,0,0
12200,burakmaldar24,MarkoSB,1610936600.0,b1c3,9.0,1.0,1074,1120,1,0
12201,rafudo,D_evil_Pea_Ce,1610936708.0,e4d5,3.0,0.0,1163,1133,9,0
12202,GinoGinelli,Tribagon,1610936799.0,e4e5,0.0,1.0,1086,1078,7,0
12203,crocodantas,SteveNzonzi,1610936887.0,e4e5,1.0,1.0,1149,1158,18,0
12204,Domini1410,Wjohnvos,1610936923.0,e4e5,-1.0,0.0,1113,1116,10,0
12205,Boot23,Lixam1234,1610936973.0,f2f3,5.0,1.0,988,1046,0,0
12206,mrostory,Poohdini,1610936979.0,e4e5,4.0,0.0,1177,1112,2,0
12207,noahJ01,satrancoyunw,1610937001.0,b1c3,11.0,0.0,989,898,3,0
12208,yawar_hayat,Wandelblu,1610937004.0,e4e5,8.0,1.0,1163,1164,7,0
12209,Berserker1234,Abhishek568,1610937109.0,e4d5,1.0,1.0,964,1035,3,0
12210,Tradng,thans4allthefish,1610937118.0,e4e5,0.0,1.0,1103,1104,4,1
12211,Exivus666,Ethan_Teige,1610937289.0,e4e5,1.0,0.0,1198,1130,1,0
12212,Romans9,Hypollo,1610937371.0,f1d3,4.0,0.0,921,867,1,0
12213,Herceg92,wheeeeeel,1610937391.0,e4e5,1.0,1.0,1078,1087,1,0
12214,Linzkay,morjav,1610937438.0,f2f3,12.0,1.0,1143,1149,7,0
12215,JepisLVA,LVCIFER,1610937487.0,e4e5,1.0,0.0,1086,1047,0,0
12216,paulasc,EusouoPedrin,1610937525.0,b1c3,4.0,1.0,1015,1138,0,0
12217,ameliA19,Yokohama79,1610937590.0,e4e5,4.0,1.0,1033,1015,3,0
12218,Regginozo,BigRaphi,1610937655.0,e4e5,1.0,0.0,1147,989,10,0
12219,Focusek,Jwolf17,1610937652.0,f2f3,9.0,0.0,943,939,0,0
12220,orlytime,MuthuV,1610937784.0,e4e5,2.0,1.0,909,960,22,0
12221,cragg,mika172,1610937893.0,e4e5,11.0,1.0,1097,1021,7,0
12222,Ernestoprincipiante,bonamerigo,1610937922.0,e4e5,0.0,0.0,1041,1118,9,0
12223,aryakhosari,Srdjanhn,1610937948.0,b1c3,3.0,0.0,994,953,9,0
12224,Linzkay,Odairevo,1610937957.0,b1c3,4.0,1.0,1133,1146,8,0
12225,MrPumpkin,einsauszwei,1610938003.0,e4d5,1.0,0.0,1082,1183,0,0
12226,yeho888,terrainvert,1610938102.0,g1f3,11.0,1.0,1112,1134,28,0
12227,ersguterjunge,NaY67,1610938279.0,e4e5,2.0,1.0,1073,1175,0,0
12228,VladimirBranko,Laeroth,1610938351.0,e4e5,1.0,1.0,1198,1130,7,0
12229,NC_Ali,Kevko02,1610938392.0,b1c3,5.0,1.0,888,951,6,0
12230,Roldanoliveros,ganziliss,1610938442.0,e4e5,4.0,1.0,984,918,23,0
12231,zsonglorman,chavignot,1610938466.0,b1c3,3.0,1.0,1137,1177,3,0
12232,takkies,vivinator1,1610938470.0,e4d5,2.0,0.0,977,993,0,0
12233,why0000,cihanozeen,1610938501.0,e4d5,0.0,1.0,939,1012,0,0
12234,Pale_Charge,Viziiiiiiiiiii,1610938559.0,c1f4,1.0,1.0,998,1097,9,0
12235,rizzlan,Narcovich,1610938583.0,e4e5,2.0,0.0,1153,1154,0,0
12236,LeoMon,Abhishek568,1610938702.0,e4d5,0.0,1.0,993,1028,16,0
12237,jdhammond95,esperanza2k,1610938791.0,b1c3,3.0,1.0,1149,1162,19,0
12238,Thomasas123,mohamedfarag173,1610938792.0,e4d5,3.0,1.0,1095,1148,1,0
12239,heyphaedrus,thans4allthefish,1610939053.0,e4e5,2.0,0.0,1113,1099,0,0
12240,sirmrandy,Quodly,1610939322.0,b1c3,5.0,1.0,1132,1111,2,0
12241,AfgelikteBoterham,MrSchwarz22,1610939533.0,e4e5,1.0,1.0,1078,998,0,1
12242,sirmrandy,notboratsagdiyev,1610939570.0,f2f3,2.0,1.0,1126,1130,3,0
12243,HarkerJonathan,PepsiMaxzero,1610939721.0,e4e5,-1.0,1.0,1147,1161,2,0
12244,Mr_Lele,Yu_Che,1610939752.0,e4d5,1.0,1.0,1137,1067,17,2
12245,ILoseAllOfMyPieces,guallart,1610939943.0,e4e5,2.0,0.0,1072,1045,6,0
12246,Joceney,GaiaBernardo,1610939946.0,b1c3,2.0,1.0,1185,1134,3,0
12247,RedpandaBjorn,psylance17,1610939962.0,b1c3,4.0,1.0,1103,1019,2,0
12248,Lionel2019,JimYounger,1610940053.0,f1d3,6.0,0.0,865,902,0,0
12249,Antonnn777,thiagoalicio,1610940324.0,e4e5,1.0,1.0,1162,1148,23,0
12250,chiaraame07,Deoxysdragon,1610940357.0,f2f3,9.0,1.0,897,888,0,0
12251,RSCHMIDTBR,Doho,1610940430.0,e4e5,0.0,0.0,1114,1150,21,2
12252,RU_Forsaken,casperB,1610940474.0,e4d5,1.0,0.0,1167,984,0,1
12253,Antonnn777,V1kt0r27,1610940475.0,e4e5,0.0,0.0,1150,1090,24,0
12254,Meeeennnnnnnn,capt4231,1610940532.0,e4e5,2.0,1.0,817,914,0,0
12255,GaiaBernardo,GuUillz,1610940734.0,e4d5,1.0,1.0,1140,1134,21,1
12256,Moqll,tanN_7,1610940863.0,b1c3,3.0,0.0,1087,1075,0,0
12257,BullET5x9,coshak,1610941011.0,b1c3,2.0,1.0,1146,1166,5,0
12258,SirGambit9,Visco89,1610941185.0,b1c3,4.0,0.0,973,1128,2,0
12259,Antonnn777,DontPeekMid,1610941216.0,b1c3,2.0,0.0,1156,1161,25,0
12260,ultrablaster,r00tme,1610941314.0,b1c3,3.0,0.0,855,831,1,0
12261,Vicheslav87,Senzaki,1610941318.0,b1c3,2.0,1.0,1066,1067,3,0
12262,Yanikon,Fishermandan1,1610941417.0,e4d5,2.0,0.0,1138,1126,4,0
12263,thefuturenow,PHOS747,1610941435.0,b1c3,2.0,0.0,1036,1067,0,0
12264,sirmrandy,moricce,1610941480.0,g1f3,1.0,1.0,1105,1189,4,0
12265,Vicheslav87,Stahlnecro,1610941534.0,c2c4,1.0,0.5,1059,989,4,0
12266,JuanDarthes69,Adrx,1610941655.0,e4e5,2.0,0.0,998,1074,0,0
12267,feesbadman,huthifa,1610941786.0,b1c3,2.0,1.0,927,1041,0,0
12268,Speanuts,cesare1,1610941852.0,e4e5,1.0,0.0,1071,1041,5,0
12269,Jacobss,BreizhRastignac,1610941902.0,e4d5,4.0,0.0,1093,980,2,0
12270,Nevits,LordMRB,1610941922.0,b1c3,2.0,0.0,933,910,12,0
12271,KingJoshy,AADDJJJ,1610941935.0,e4d5,0.0,0.0,1036,1027,0,0
12272,marrad,j_westy84,1610942009.0,e4e5,1.0,0.0,971,993,2,1
12273,testpost,chema0379,1610942039.0,e4e5,2.0,1.0,934,984,1,0
12274,Gzyniu,fede0g,1610942040.0,b1c3,1.0,1.0,937,1033,1,0
12275,Loup-Gris,Katers100,1610942090.0,f2f3,6.0,0.0,1156,1091,15,0
12276,badchessplayer136,Brice04,1610942110.0,b1c3,2.0,0.0,918,986,2,0
12277,Vicheslav87,MERDKAT,1610942190.0,f2f3,1.0,0.0,1066,1062,5,0
12278,VastaSauce,RallyC,1610942262.0,e4e5,1.0,1.0,1067,1103,9,0
12279,thefuturenow,DardyB,1610942375.0,b1c3,2.0,1.0,1034,1073,1,0
12280,MRIradGUY,Ender1994,1610942581.0,b1c3,4.0,0.0,1074,968,1,0
12281,mulliganjb,Fredser44,1610942638.0,e4d5,4.0,0.0,967,976,3,0
12282,luchalibre11,DP-Prasannov,1610942750.0,e4d5,1.0,0.0,938,851,0,0
12283,kurbaaa,Krunklestink,1610942952.0,e4d5,2.0,0.0,1106,1200,2,1
12284,MavrosMisclicks,fluotop,1610942965.0,e4d5,0.0,0.0,1124,1064,0,0
12285,eukocha,drthv8er,1610943051.0,b1c3,0.0,0.0,1161,1140,0,0
12286,Antonnn777,kdryldz,1610943124.0,b1c3,7.0,1.0,1184,1068,26,0
12287,Nevits,maffdog,1610943227.0,e4d5,2.0,1.0,928,943,13,0
12288,christosan,szerszen9,1610943250.0,e4d5,1.0,0.0,1186,1176,6,0
12289,Megalos-Prigipas,mel0k,1610943312.0,e4e5,0.0,0.5,1144,1166,13,0
12290,coolkidminecraft69_x,tomjennings100,1610943705.0,b1c3,4.0,0.5,1189,1133,7,0
12291,Hartwass,akiyama5643,1610943756.0,b1c3,7.0,0.0,1145,1135,1,0
12292,utkuesen48,D910,1610943811.0,f2f3,0.0,0.0,1117,1045,0,0
12293,OrionCastro,d_kachkov,1610943925.0,c1g5,1.0,1.0,1154,1159,1,0
12294,Chimmies4Life,joemartin123,1610943925.0,e4d5,0.0,0.0,805,939,9,1
12295,ogif,Hosamdina,1610944262.0,e4e5,0.0,1.0,1041,1075,2,1
12296,ziadsubhia,PetraSilie,1610944272.0,e4e5,1.0,0.5,940,801,0,0
12297,cagriyuksk,rogue_2019,1610944284.0,e4d5,3.0,0.0,1040,1046,4,0
12298,val2327,Amaral_Neto,1610944348.0,e4d5,2.0,1.0,1058,1024,1,0
12299,fz95,doftoru,1610944499.0,e4e5,0.0,1.0,981,1049,5,0
12300,thans4allthefish,MuxaJlbI4,1610944760.0,f1d3,9.0,1.0,1119,1117,0,2
12301,Robson_96,sero201902,1610944776.0,e4e5,2.0,0.0,1092,1096,0,0
12302,KabutZe,brtyes,1610944809.0,e4e5,-1.0,0.0,1075,1099,21,6
12303,coolkidminecraft69_x,ygos,1610944816.0,e4e5,2.0,1.0,1193,1157,8,0
12304,casino_rl,sameer123456,1610944849.0,b1c3,1.0,1.0,936,982,0,0
12305,mageekeren,Denotor23,1610944873.0,b1c3,0.0,0.0,841,802,0,0
12306,MavrosMisclicks,boro989,1610944962.0,e4e5,3.0,0.0,1126,1142,1,0
12307,ajparker,Edrifer,1610944991.0,e4d5,2.0,0.0,858,876,2,0
12308,zsonglorman,Matallain,1610945031.0,e4e5,1.0,1.0,1136,1183,4,0
12309,TrickBurn4,Robertito2,1610945040.0,e4d5,0.0,0.0,997,1011,37,0
12310,coolkidminecraft69_x,madjoy69,1610945091.0,e4e5,2.0,1.0,1187,1184,9,0
12311,JuanDarthes69,renatopbc,1610945095.0,b1c3,3.0,0.0,939,991,1,0
12312,Cakitbeyy,Akbari_Javad_94,1610945140.0,e4e5,3.0,0.5,1073,1094,1,0
12313,zoltanf0,YaNo_Dz,1610945153.0,e4e5,1.0,0.0,1070,991,9,0
12314,IVIage,Igorkab,1610945257.0,e4d5,1.0,0.0,1169,1163,0,0
12315,Soleplahe,jojo_not_siwa,1610945269.0,b1c3,2.0,0.0,1187,1104,9,1
12316,Satie1,mertozcan,1610945648.0,e4e5,3.0,0.0,1014,978,0,0
12317,Orangish,HTHM_001,1610945689.0,e4e5,0.0,0.5,878,822,2,0
12318,elPimmos,Bozkurtreis,1610945771.0,e4d5,2.0,0.0,1024,1023,1,0
12319,MavrosMisclicks,GerbenSewuster,1610945807.0,e4e5,0.0,1.0,1118,1127,2,0
12320,carsero,victolo,1610945820.0,e4e5,1.0,1.0,1058,1028,0,0
12321,elias_808,rolfens,1610945859.0,e4d5,1.0,1.0,1081,1024,5,0
12322,sirmrandy,Raza786,1610946023.0,e4e5,2.0,0.0,1089,1076,5,0
12323,peon_retrasado,Fatking33,1610946143.0,b1c3,2.0,1.0,813,906,2,0
12324,Hackpotter,Willourson007,1610946255.0,e4d5,1.0,0.0,927,936,13,0
