,black,white,start_time,fifthmove,rt,result,blackelo,whiteelo,num_black_games,num_white_games
4862,QuantuMech,SandyNovice,1602849551.0,e4e5,0.0,0.0,1109,1121,0,0
4863,BanalBead,RenzoRossel,1602849925.0,e4d5,5.0,0.0,997,1004,15,1
4864,Oddweird,kaminsod,1602850516.0,e4e5,0.0,0.0,1072,1069,5,0
4865,BanalBead,Mandar12,1602852186.0,e4d5,1.0,1.0,1030,973,16,1
4866,twillcrow,fawkes18,1602852395.0,g1f3,0.0,0.0,1165,1185,0,0
4867,taylormar,AngelCapo,1602852774.0,b1c3,0.0,0.0,1175,1123,18,0
4868,iamantsdimants,kiyannasibi1392,1602853063.0,b1c3,2.0,1.0,974,1092,1,0
4869,Alex_Ponomarenko1,Emirberacelebii,1602853316.0,b1c3,10.0,1.0,981,1051,0,0
4870,Erdemius1,nuwanda02,1602854131.0,e4e5,0.0,1.0,1134,1167,12,0
4871,la_Condios,Yaxsk,1602854209.0,e4e5,2.0,1.0,1124,1131,0,0
4872,RodrigoBS,NishanthAkkam,1602854633.0,b1c3,6.0,0.0,1043,1064,0,0
4873,lmn90,riteshv10,1602855850.0,e4e5,1.0,0.0,1127,1126,0,0
4874,twillcrow,Snowball306,1602855876.0,e4e5,1.0,0.0,1185,1180,1,0
4875,hyperstatic,SerpentX11,1602855880.0,e4e5,2.0,0.0,1023,1024,0,0
4876,AS_Coin,TheFatThursday,1602856793.0,b1c3,1.0,1.0,1033,1033,0,0
4877,Hehexd420,armaganorsseven1,1602858153.0,e4e5,2.0,0.0,1165,1171,0,0
4878,BadBishop969,LocoDanzero,1602859011.0,e4e5,1.0,0.0,1073,1066,11,0
4879,zbignief,Regev24568,1602859106.0,c1e3,3.0,0.0,1089,1027,2,0
4880,Mardg,Baryonyx_biloba,1602860480.0,b1c3,5.0,1.0,994,1035,0,0
4881,Martin_Werner,forkata,1602860484.0,e4e5,0.0,0.0,1011,903,12,0
4882,Nikolay1983,bliblabluSADLKFH,1602860591.0,e4d5,3.0,1.0,1062,1095,11,0
4883,chestaro,Rahul511,1602860602.0,g1f3,6.0,1.0,1025,872,0,0
4884,Leergutsammler,ozgunn11,1602860909.0,e4d5,-1.0,0.5,986,939,2,0
4885,Mardg,Ecrin-Su-Cevik,1602861092.0,e4e5,3.0,1.0,995,954,1,0
4886,bakwaas123,RizvanTaipov,1602861158.0,e4e5,1.0,0.0,938,879,2,0
4887,oks_oks,fgirvel,1602861481.0,e4e5,-1.0,0.0,1037,908,9,0
4888,BadBishop969,hjayh,1602861624.0,b1c3,3.0,0.0,1065,1106,12,0
4889,BadBishop969,Escoundamine,1602862261.0,e4e5,0.0,1.0,1071,1048,13,0
4890,MarvelousMitch,fkaymak,1602862612.0,e4e5,0.0,1.0,1106,1069,7,0
4891,BadBishop969,Devlp,1602862964.0,f2f3,1.0,0.0,1065,1069,14,0
4892,mo12d,Ecijano1951,1602863010.0,e4d5,2.0,0.0,1082,1161,2,0
4893,Erdemius1,Mansoor01,1602863110.0,e4d5,1.0,1.0,1140,1143,13,0
4894,Karach80,AntoineTintinmar,1602863641.0,e4e5,1.0,0.0,1179,1081,8,0
4895,basslex,VN666,1602863950.0,e4e5,1.0,0.0,1093,1101,4,0
4896,mkkim83,Krimp,1602863962.0,b1c3,6.0,1.0,1026,1023,5,0
4897,tekolotl,manjeet90,1602863966.0,e4d5,3.0,1.0,943,892,1,0
4898,basslex,Bjoern1301,1602864188.0,e4e5,0.0,0.0,1099,1091,5,0
4899,Kokosh,John_James_Argale,1602864272.0,f1d3,4.0,1.0,1109,1007,1,1
4900,haydaku,VladislavBTV,1602865113.0,e4e5,1.0,0.0,1182,1186,0,0
4901,pelu,Akbari_Javad_94,1602865121.0,e4e5,-1.0,0.0,1079,1063,7,0
4902,hugo_flores,mokka1618,1602865198.0,e4e5,1.0,0.0,1120,1124,5,0
4903,id-chess,Der_Pax,1602865788.0,e4e5,2.0,0.0,1008,1004,121,0
4904,Pradajeans,Lax93,1602866068.0,b1c3,1.0,0.0,1131,1190,0,0
4905,maanarun,Vinod9541,1602866214.0,b1c3,9.0,0.0,1119,1122,0,0
4906,cheptegei,nuqmankhairi,1602866416.0,e4d5,1.0,0.0,1065,1059,5,0
4907,SekoFofana,abhinavrjai,1602866498.0,e4e5,0.0,0.0,1145,1154,0,0
4908,BryanBzm,Mamoneoking,1602866573.0,e4e5,1.0,0.0,997,1127,3,0
4909,id-chess,baslilebelime,1602866709.0,b1c3,2.0,1.0,1018,1089,122,0
4910,woodyshaw,deep2196,1602866798.0,b1c3,2.0,0.0,1101,1105,4,0
4911,gyllefar69,zorzezorz,1602866892.0,e4e5,1.0,0.0,1000,880,8,0
4912,Karach80,arek01996,1602867169.0,e4e5,1.0,0.0,1181,1181,9,0
4913,id-chess,Kalursaku,1602867221.0,e4d5,0.0,0.0,1013,920,123,0
4914,Domatron,drNeubauer,1602867424.0,e4d5,0.0,0.5,1133,1135,0,0
4915,id-chess,GunnZlinger,1602867721.0,g1f3,-1.0,1.0,1008,1135,124,0
4916,Karach80,orion_7,1602867907.0,c2c4,2.0,0.5,1200,1200,10,0
4917,BryanBzm,joker1408,1602868156.0,e4d5,2.0,1.0,1005,1001,4,0
4918,Eriterastas,laghribi,1602868455.0,f2f3,8.0,1.0,1184,1195,6,0
4919,benHur93300,FUTRose,1602868515.0,e4d5,0.0,0.0,1107,1146,0,0
4920,benHur93300,Valbul,1602868666.0,e4e5,1.0,1.0,1114,1092,1,0
4921,theRainKing,aslanboga,1602869659.0,e4e5,3.0,0.0,1078,1107,7,0
4922,Baraka7,eddiehi,1602869821.0,b1c3,1.0,0.5,1083,1104,12,0
4923,BryanBzm,Mananlingala,1602870030.0,f1d3,4.0,0.0,995,1043,5,0
4924,Muna1,dinesh4ece,1602870115.0,b1c3,5.0,0.0,1184,1197,6,0
4925,hmmmmmmmmmmmmmmm,lomberg,1602870443.0,e4e5,2.0,1.0,1104,1080,1,0
4926,croseville,theabc,1602870769.0,e4d5,-1.0,1.0,1165,1180,4,0
4927,BryanBzm,AdriTriana,1602870826.0,e4d5,2.0,1.0,1002,1012,6,0
4928,Karach80,Strantrickt,1602871086.0,e4d5,2.0,1.0,1187,1200,11,0
4929,charlottedrake,RomanoOrion,1602871123.0,f1d3,5.0,0.0,1184,1198,4,0
4930,iam7pY,Beiras,1602871475.0,b1c3,13.0,1.0,1146,1126,0,0
4931,Tkin,lpapaloizou,1602871851.0,e4d5,-1.0,0.0,1190,1171,2,0
4932,Zoomba,lonewolf1530,1602872052.0,c1e3,0.0,0.0,1190,1114,2,0
4933,charlottedrake,Ivyth,1602872207.0,b1c3,6.0,0.0,1174,1178,5,0
4934,BoNuS41,DanielAmokachi1903,1602872351.0,e4e5,0.0,0.0,1170,1181,1,0
4935,BryanBzm,rakeshsingh1580,1602872421.0,e4d5,5.0,1.0,993,866,7,0
4936,Baraka7,giulioWLF,1602872630.0,e4e5,2.0,0.0,1073,1108,13,0
4937,BryanBzm,rakeshsingh1580,1602872818.0,e4d5,4.0,0.0,991,876,8,0
4938,ettolrach,Jorisgeinig,1602872936.0,b1c3,4.0,0.0,1074,1052,0,0
4939,sarath_102,Toppris,1602872988.0,e4e5,0.0,1.0,1045,932,3,0
4940,thend23,imroze27,1602873363.0,e4d5,2.0,1.0,1034,1028,0,0
4941,SKing_20062006_Yak,SushaSJ,1602873460.0,e4d5,1.0,1.0,1179,1114,0,0
4942,makines,Kanepikaia,1602873591.0,e4e5,-1.0,1.0,1054,1115,0,0
4943,tipx,Theo0,1602873912.0,e4d5,0.0,0.0,1149,1121,3,0
4944,WalterWhite9,maxfloor74,1602873935.0,e4e5,1.0,1.0,1079,1057,3,0
4945,Molchius,Valbul,1602874131.0,e4e5,0.0,1.0,1115,1092,5,0
4946,pavelul73,Vedant_siddhant,1602874558.0,b1c3,0.0,0.0,1085,1125,7,0
4947,BryanBzm,Manish_123456,1602874773.0,b1c3,5.0,1.0,987,986,9,0
4948,sarath_102,igor573332,1602874884.0,e4e5,2.0,0.0,1045,1092,4,0
4949,id-chess,Theo0,1602874965.0,e4d5,0.0,1.0,971,1111,125,0
4950,id-chess,fullspam,1602875261.0,e4e5,-1.0,1.0,967,1082,126,0
4951,gofret08,cache777,1602875749.0,e4e5,0.0,1.0,1138,1151,2,0
4952,togog,onidlopoel,1602875912.0,e4e5,2.0,0.0,1184,1138,0,0
4953,BeLikeLeBron,white_knight03,1602876504.0,e4e5,7.0,0.0,1142,1144,0,0
4954,MurpheyG,Jerry_62442,1602876513.0,e4e5,0.0,1.0,970,1110,33,0
4955,HeavenChapter,Vlad2738,1602876563.0,e4d5,1.0,1.0,1107,1056,0,0
4956,Ponate,Argyn_Temesh,1602876571.0,b1c3,4.0,0.0,1192,1179,0,0
4957,uryux7x,yarray2000,1602876662.0,e4d5,2.0,0.0,1177,1120,0,1
4958,sqcfon,Wassim_gaddour,1602877938.0,e4d5,-1.0,0.0,1114,1157,15,0
4959,VALDOXAN25,CEDRO1,1602877959.0,e4e5,2.0,0.0,1100,1066,14,0
4960,BigHandsTheMan,FalcoPereGrinus0,1602877991.0,b1c3,4.0,0.0,1172,1107,9,0
4961,BrainWashShampoo,I_mInfinite,1602878017.0,b1c3,4.0,0.0,980,1083,0,0
4962,montasaurus,bechope,1602878068.0,e4e5,-1.0,0.0,1191,1144,6,0
4963,NewformatMSK,Delacharette1,1602878129.0,e4e5,0.0,1.0,1160,1160,5,0
4964,Mortuis13,notmyfirstrodeo,1602878140.0,e4e5,0.0,1.0,1069,1080,18,0
4965,BeLikeLeBron,mohsin22,1602878451.0,c2c4,1.0,1.0,1137,1195,1,0
4966,must_2001,snezienka,1602878481.0,e4d5,0.0,1.0,1200,1184,0,0
4967,VIPOO,emrealtun2071,1602878517.0,e4d5,21.0,0.0,1161,1108,3,0
4968,edixR,Kalcceg,1602878696.0,e4d5,2.0,1.0,995,992,12,0
4969,BeLikeLeBron,Flam1ng0s,1602878715.0,e4e5,1.0,1.0,1127,1192,2,0
4970,adamalpaca,pranav075,1602878915.0,b1c3,6.0,1.0,1082,1119,0,0
4971,MurpheyG,Jordichessbcn,1602878961.0,d1f3,1.0,1.0,981,1041,34,0
4972,sqcfon,AlanCorrales,1602879071.0,e4e5,1.0,1.0,1121,1061,16,0
4973,Mortuis13,mrselfconfident,1602879092.0,e4e5,1.0,0.0,1059,1052,19,0
4974,Pretzalcoatl,mehmetselcuktunca,1602879461.0,e4d5,9.0,1.0,1180,1102,0,0
4975,ggakhsh,venym,1602879508.0,e4e5,1.0,1.0,978,914,5,0
4976,tgimpf,YahyaSaif,1602879515.0,e4e5,0.0,1.0,1159,1184,11,0
4977,XxYellowXx,ankush123456,1602880714.0,e4e5,2.0,1.0,960,1020,0,0
4978,Muna1,Parsotambhai,1602880740.0,e4e5,5.0,1.0,1191,1120,7,0
4979,MurpheyG,Alyaman,1602880786.0,e4d5,1.0,1.0,951,804,35,0
4980,corkun97,uwusenpai,1602881122.0,e4e5,1.0,0.0,1162,1150,0,0
4981,Gusthavo,Poritz2_0,1602881311.0,b1c3,3.0,1.0,960,963,4,0
4982,Gammax,bambo86,1602881492.0,b1c3,1.0,0.0,1134,1178,0,1
4983,pep62,AstimT,1602881697.0,e4e5,1.0,0.0,1198,1188,1,0
4984,JulesP66,no_name05,1602881967.0,e4d5,4.0,0.0,1151,1157,4,0
4985,pmof71,Mronfire,1602882131.0,e4d5,3.0,1.0,1069,1140,4,0
4986,H4zeNS,BrianJmurray,1602882541.0,f1d3,5.0,0.0,1148,1048,11,0
4987,Josemartinezr,Gabriel941,1602882655.0,b1c3,7.0,0.0,866,903,3,0
4988,Sherlock_Wayne,elplegue,1602882655.0,e4d5,2.0,0.5,1047,1170,0,0
4989,pochesat,dmattia13,1602882665.0,f2f3,2.0,1.0,1124,1062,6,0
4990,Ryuk4Live,NEVED123,1602882836.0,e4e5,0.0,0.0,1116,1048,1,0
4991,bakwaas123,Ficusiewicz,1602882840.0,e4d5,-1.0,0.0,945,1082,3,0
4992,sicarius97,papashess,1602882967.0,b1c3,4.0,1.0,984,828,0,0
4993,Ryuk4Live,RichardGaskill,1602882968.0,e4e5,3.0,0.0,1123,1171,2,0
4994,Mortuis13,pierreClastres,1602883072.0,e4d5,0.0,1.0,1054,1058,20,0
4995,mitorandiro,Anduin69420,1602883737.0,e4e5,0.0,1.0,1174,1120,4,0
4996,sekkariechess,Kurba_10,1602884162.0,b1c3,4.0,1.0,1087,991,14,0
4997,gyllefar69,yavar01,1602884193.0,b1c3,4.0,0.0,998,1018,9,0
4998,toxictoma,Kazbeck,1602884679.0,e4e5,-2.0,0.0,1101,1161,1,0
4999,Mari_63,aliserhat,1602884724.0,b1c3,4.0,0.0,1083,1083,16,1
5000,nehringk,Ragalov,1602884809.0,e4d5,0.0,1.0,1126,1142,14,0
5001,id-chess,sander1117,1602885128.0,b1c3,2.0,0.0,954,878,127,0
5002,delra,nyon32,1602885162.0,e4e5,1.0,0.0,1068,1107,6,0
5003,sekkariechess,Topologe98,1602885170.0,e4e5,5.0,0.0,1080,1094,15,0
5004,cyrilmess83,Leave_i,1602885547.0,e4d5,2.0,1.0,1197,1106,0,0
5005,renangil,Aspi42o,1602885664.0,e4e5,-1.0,1.0,1196,1197,0,0
5006,Kerre,pravin1176,1602885743.0,b1c3,3.0,0.0,1050,1158,6,0
5007,Karach80,invernomuto78,1602886015.0,e4e5,1.0,1.0,1182,1189,12,0
5008,Maah_XD,agarwal_anuj,1602886357.0,e4e5,8.0,0.0,1191,1088,0,0
5009,rjdh98,Dino696,1602886414.0,e4e5,2.0,0.0,1120,1149,0,0
5010,id-chess,upinthewoods,1602886466.0,e4e5,1.0,1.0,963,981,128,0
5011,BadBishop969,mrazvishnevskogo,1602886769.0,e4e5,0.0,0.0,1057,1119,15,0
5012,zirkum,nik16v,1602886771.0,e4d5,6.0,0.0,935,963,7,1
5013,Mari_63,Oulam,1602886926.0,e4e5,2.0,1.0,1091,1069,17,1
5014,BAMxDAK,AMotta1998,1602887203.0,b1c3,3.0,1.0,1188,1158,1,0
5015,qlz,qhdheiej,1602887530.0,b1c3,6.0,1.0,922,924,7,0
5016,Zizoo1992,UlrichKB,1602887668.0,e4d5,0.0,1.0,1125,1121,3,0
5017,Startloecher,Trytan,1602887880.0,e4d5,2.0,0.0,1046,954,0,0
5018,ITC1,ensogtln,1602888063.0,b1c3,2.0,0.0,1060,1140,0,0
5019,albaybuendia,shanghoosh,1602888119.0,e4e5,1.0,0.0,1096,1153,0,0
5020,Markenb_tch,kestutis123495,1602888147.0,b1c3,3.0,1.0,1103,1168,5,0
5021,cheptegei,pamezois,1602888337.0,e4e5,1.0,1.0,1106,1141,6,0
5022,MIKYchess67,Shubhashish7,1602888392.0,b1c3,4.0,1.0,1118,1065,4,0
5023,guimb1000,posj,1602888989.0,e4e5,4.0,1.0,893,977,1,0
5024,Dr_Croaker,aagasinhache,1602889388.0,e4e5,3.0,0.0,1073,1061,7,0
5025,Whipsnake,madjoy69,1602889451.0,c2c3,1.0,0.0,1160,1186,0,0
5026,guimb1000,DarkThunderbolt,1602889617.0,e4d5,0.0,1.0,883,1006,2,0
5027,MerterbiN,bulkir,1602890360.0,e4e5,-1.0,1.0,1160,1090,1,0
5028,id-chess,fml66,1602890674.0,e4d5,-1.0,0.0,965,1038,129,0
5029,GrafNiclas,LiquidGrease,1602891105.0,e4d5,1.0,1.0,1120,1052,0,0
5030,Mari_63,iwanttolearnchess86,1602891123.0,e4d5,1.0,0.0,1100,1105,18,1
5031,Itrujillo624,esnylro,1602891198.0,e4d5,1.0,0.0,1084,1080,4,0
5032,CRS19,fsg-onl,1602891498.0,f2f3,4.0,0.0,1125,1034,4,0
5033,WhoIsJusto,IrishDarkAngel,1602891732.0,e4d5,14.0,0.0,1133,839,0,0
5034,PaulRajdeep,yjara,1602891807.0,b1c3,4.0,1.0,1113,1189,13,1
5035,Mari_63,Sleddog2019,1602891843.0,e4e5,2.0,1.0,1118,1034,19,1
5036,sekkariechess,diego_baptista,1602892484.0,e4e5,2.0,1.0,1114,1173,16,0
5037,grudnio,KilledByPi,1602892557.0,e4e5,5.0,0.0,1100,1195,2,0
5038,HoneyHustler,Krang777,1602892610.0,b1c3,2.0,0.0,930,970,0,0
5039,Nerazzurri32,A_311_TM,1602893392.0,f2f3,3.0,1.0,981,994,0,0
5040,id-chess,Nerazzurri32,1602893703.0,e4e5,0.0,0.0,967,965,130,0
5041,Krownzeffer,Flopix,1602893735.0,e4d5,0.0,1.0,1165,1125,0,0
5042,skywalker101,Jeilanin,1602893778.0,b1c3,1.0,1.0,1155,1106,5,0
5043,skywalker101,o__l-l__o,1602894027.0,e4e5,2.0,1.0,1149,1078,6,0
5044,Zizoo1992,Wassim_gaddour,1602894055.0,e4d5,-1.0,0.0,1125,1144,4,0
5045,sekkariechess,Not_monika,1602894055.0,b1c3,4.0,1.0,1097,1081,17,0
5046,sonu2020,Statanyiswa,1602894058.0,e4d5,4.0,0.0,1174,1138,0,0
5047,id-chess,mord1,1602894352.0,b1c3,2.0,0.0,967,973,131,0
5048,ARM1234,sabertooth4913,1602894598.0,e4e5,1.0,0.0,1169,1161,2,0
5049,Paulista75,Altair456852,1602894905.0,e4d5,3.0,1.0,1139,1163,0,0
5050,AnthonyBear,vojtisj,1602894970.0,f1d3,2.0,1.0,946,947,0,0
5051,erikkill,schmima,1602895038.0,e4e5,5.0,0.0,915,917,0,0
5052,SpaceOdissey2020,m4sema,1602895085.0,e4d5,1.0,1.0,827,806,2,0
5053,VALDOXAN25,mrazvishnevskogo,1602895354.0,e4e5,-1.0,0.0,1100,1111,15,0
5054,erikkill,xuld,1602895476.0,e4d5,1.0,1.0,925,866,1,0
5055,unwrap,Marcus_Stecklow,1602895584.0,f2f3,4.0,0.0,1149,1163,9,0
5056,BillTheAntiBully,karlfromcham,1602895629.0,b1c3,2.0,1.0,1192,1170,1,0
5057,BadBishop969,Filthy_Hacker,1602895698.0,e4e5,0.0,0.0,1080,1186,16,0
5058,Szitaz_7,Valbul,1602895842.0,e4e5,0.0,1.0,1049,1091,4,0
5059,andrey9612,DahiDaho736,1602896133.0,e4d5,2.0,1.0,991,1036,10,0
5060,javosky,or-barvaz,1602896154.0,e4d5,-1.0,1.0,1105,1062,2,1
5061,javosky,shekhar21,1602896390.0,b1c3,3.0,1.0,1099,1081,3,1
5062,surprisinghacker,WhargWhargle,1602896457.0,e4e5,-1.0,0.0,1136,984,0,0
5063,Pravin_Kadam,akt_prk,1602896592.0,e4e5,0.0,0.0,1087,1134,0,0
5064,elboberto,WhosSayin,1602896980.0,e4e5,1.0,0.0,1041,1030,2,0
5065,Supersonic82,Thumbowumbo,1602897201.0,e4e5,3.0,0.0,1174,1177,3,0
5066,Dekonterminator,Barthele501,1602897373.0,e4e5,0.0,1.0,1102,1176,0,0
5067,shadabluvchess,emrekkilic,1602897628.0,b1c3,2.0,1.0,1057,1074,0,0
5068,ARM1234,fanfoue74,1602897648.0,e4e5,3.0,1.0,1181,1200,3,0
5069,Valera50,b_chai,1602897902.0,b1c3,6.0,0.0,1018,1051,1,0
5070,zbignief,A0xx0A_19,1602897952.0,e4e5,2.0,1.0,1114,1059,3,0
5071,Oddweird,tushar_ranjan7,1602897969.0,e4d5,1.0,0.0,1069,1044,6,0
5072,Dekonterminator,weredragon,1602897975.0,e4e5,5.0,1.0,1095,1039,1,0
5073,pleroy38,DJP47,1602897993.0,e4e5,1.0,0.0,1049,1051,0,1
5074,BlunderPapi,UDAYPOWLE,1602898084.0,e4e5,0.0,0.0,1126,1145,14,0
5075,chestmate52,Suigetsuhoz,1602898173.0,b1c3,5.0,1.0,1078,1160,8,0
5076,marinedipaolo,ens_tyglu,1602898177.0,e4e5,-1.0,0.0,1075,1060,5,0
5077,Oddweird,saquib246,1602898315.0,e4e5,0.0,0.0,1080,1042,7,0
5078,tgimpf,filipeff,1602898315.0,e4e5,1.0,0.0,1171,1098,12,0
5079,id-chess,pyrath,1602898348.0,b1c3,2.0,0.0,966,879,132,0
5080,Mrcheesy21,BlackTale,1602898356.0,e4e5,4.0,0.0,1043,1035,1,0
5081,id-chess,Alikhanniri,1602899029.0,f2f3,1.0,0.0,982,905,133,0
5082,marcigrob,skull5,1602899091.0,f1d3,6.0,1.0,1138,999,4,0
5083,santiagolopez_6agu,lscosta,1602899203.0,b1c3,0.0,1.0,1125,1019,1,0
5084,MerterbiN,chshrct,1602899211.0,e4e5,0.0,1.0,1158,1151,2,0
5085,Luka_Marinkovic,posj,1602899512.0,e4e5,0.0,1.0,1044,979,4,0
5086,klausverner,Ba2ken,1602899723.0,f2f3,0.0,0.0,1029,992,2,0
5087,Robin24,gStrafes,1602899790.0,e4d5,0.0,0.0,1191,1182,4,2
5088,Molchius,jeffersoncb,1602899871.0,e4e5,0.0,0.0,1096,1022,6,0
5089,HolyJew,jeffersoncb,1602900021.0,e4e5,0.0,0.0,1006,1002,1,0
5090,jam3sb0ndage,Mainchess55,1602900383.0,e4d5,5.0,0.0,1161,1180,1,0
5091,GracefulPhoenix,kaminsod,1602901101.0,e4e5,0.0,0.0,1064,1064,6,0
5092,peanutbuttermonsterr,VittorioAlacqua7,1602901124.0,b1c3,0.0,0.0,1016,1067,0,0
5093,Maxsemus,Mauna1,1602901611.0,e4e5,1.0,0.0,1146,1199,13,0
5094,bl4ckys,fourtwozero,1602901749.0,b1d2,1.0,1.0,954,883,0,0
5095,Mortuis13,Yadavs,1602901808.0,f2f3,1.0,0.0,1071,1050,21,0
5096,McWoolly,ElenaAD,1602901939.0,e4e5,0.0,1.0,1120,1014,3,0
5097,SgtSlowpoke,kiiroiki,1602902367.0,e4e5,-1.0,0.0,979,1079,0,0
5098,grudnio,PacoMarcos,1602902414.0,e4e5,2.0,0.0,1114,1170,3,0
5099,CheerySparrow,kiiroiki,1602902901.0,e4e5,0.0,0.0,1070,1065,16,2
5100,RussianBearTrainer,elitistchess,1602903122.0,e4e5,1.0,0.0,1181,1187,2,0
5101,Valera50,SirTalkALot406,1602903244.0,e4e5,2.0,0.0,1082,1045,2,0
5102,Pselmmount,elmer58,1602903363.0,e4e5,1.0,1.0,1069,1118,6,1
5103,Luka_Marinkovic,alb52,1602903404.0,e4d5,0.0,0.0,1042,1040,5,0
5104,Darwhy94,gaddafi,1602903450.0,c2c4,0.0,0.0,1150,1153,2,0
5105,sekkariechess,MartinKD,1602903599.0,e4e5,2.0,1.0,1103,1127,18,0
5106,Molchius,AdamBlackwater,1602903783.0,b1c3,1.0,1.0,1101,1170,7,0
5107,Molchius,mbesq23,1602904291.0,b1c3,2.0,0.0,1107,1021,8,0
5108,Startloecher,vonmarxhom,1602904519.0,e4d5,4.0,0.0,1030,1054,1,0
5109,sekkariechess,Veetxd,1602904618.0,f2f3,4.0,1.0,1110,1179,19,0
5110,id-chess,Derufin,1602904778.0,b1c3,5.0,0.0,984,1024,134,0
5111,TurdFergusen,Ralan5,1602905044.0,e4e5,2.0,1.0,1091,1084,0,0
5112,Leergutsammler,alejandrasan2020,1602905105.0,e4d5,0.0,0.0,992,1075,3,0
5113,MuxarpuH,kiiroiki,1602905361.0,e4e5,0.0,0.0,1120,1063,9,0
5114,Shatterling,imok417,1602905689.0,b1c3,4.0,1.0,1167,1173,0,0
5115,id-chess,Borgar69,1602905844.0,e4e5,0.0,1.0,990,876,135,0
5116,clovao52,DedicatedBooler,1602906045.0,f2f3,7.0,1.0,901,1050,0,0
5117,seankthx2,Iniguezm64,1602906093.0,b1c3,4.0,0.0,1062,1127,18,0
5118,TheSpiceIsRight,Shatterling,1602906600.0,e4e5,-1.0,0.0,1169,1154,7,0
5119,bakwaas123,LudwigC,1602906797.0,e4e5,1.0,0.0,990,946,4,0
5120,Supersonic82,AlysHingant,1602907661.0,e4d5,0.0,0.0,1173,1198,4,0
5121,jakers540,ChessRon9,1602908174.0,b1c3,5.0,0.0,867,910,4,1
5122,Josemartinezr,RealDrunkIdiot,1602908374.0,e4e5,1.0,1.0,883,924,4,0
5123,Megaludek,FTakata,1602908426.0,e4e5,-1.0,1.0,945,915,0,0
5124,eXeTs,G0zdem08,1602908618.0,e4e5,1.0,0.0,1000,971,4,0
5125,seankthx2,Megaludek,1602908864.0,e4e5,0.0,0.0,1075,939,19,0
5126,klausverner,Jlav,1602909060.0,f2f3,15.0,1.0,1034,1062,3,0
5127,f_lorenz13,alchez2,1602909317.0,e4e5,2.0,0.0,1097,1050,0,1
5128,Almightymatty,nxtjohan,1602909370.0,e4d5,0.0,0.0,1033,1040,0,0
5129,mangooooo,akhsasichess23,1602909781.0,b1c3,3.0,0.5,1085,980,3,0
5130,fritobandito98,oizzaro,1602909860.0,e4e5,11.0,0.0,868,860,1,2
5131,followill8,OliClaire,1602910743.0,e4e5,2.0,1.0,1128,1160,15,0
5132,GustavKushscuff,Sebet,1602911317.0,b1c3,5.0,1.0,971,984,2,0
5133,iMAkeD_PL,Martins7656,1602911382.0,e4e5,2.0,1.0,1026,1013,0,0
5134,ali_abushamala,salgueiro77,1602912141.0,b1c3,0.0,0.0,1140,1190,1,0
5135,arcticrevrus,Pablinex2000,1602912273.0,b1c3,2.0,1.0,1060,1071,6,0
5136,MIKYchess67,licha1111,1602912479.0,b1c3,1.0,0.0,1123,1155,5,0
5137,MurpheyG,spiroberg,1602912878.0,e4d5,0.0,0.0,972,1040,36,0
5138,Gusthavo,Madmanx93,1602913607.0,c1e3,1.0,1.0,922,907,5,0
5139,Stolak,ah1345,1602913653.0,e4e5,1.0,0.0,1188,1058,0,0
5140,AbjectCement,merteran,1602913755.0,b1c3,2.0,0.0,1005,1007,3,0
5141,nicomavis,CranDes,1602913775.0,e4d5,-1.0,0.0,1009,1120,0,0
5142,MurpheyG,ElDado,1602913786.0,e4d5,-1.0,1.0,983,1125,37,0
5143,MurpheyG,llonaro74,1602914112.0,e4e5,0.0,0.0,979,979,38,0
5144,skywalker101,djbongoboy,1602914118.0,e4d5,7.0,0.0,1135,1156,7,0
5145,belmarca,Parahin,1602915139.0,e4e5,3.0,0.0,939,1063,0,0
5146,noooraldin,Arsene1976,1602915390.0,e4e5,1.0,0.5,1128,1142,10,1
5147,mcmil,chefassassin,1602915451.0,e4d5,2.0,0.0,1045,906,5,0
5148,co10cho,tahabiniftikhar,1602916405.0,f2f3,9.0,0.0,1082,1087,3,0
5149,mcmil,squall83,1602916551.0,b1c3,5.0,0.0,1054,1090,6,0
5150,Gusthavo,Palindroms,1602916647.0,b1d2,7.0,0.0,913,969,6,0
5151,Henryque28,Mansoor01,1602918065.0,d1f3,2.0,1.0,1111,1174,0,0
5152,danlurosan,GamerDio,1602918612.0,e4e5,1.0,1.0,1148,1086,2,0
5153,BlindfoldedNewbie,MaryCamacho,1602918933.0,e4e5,1.0,1.0,1104,1149,0,0
5154,BryanBzm,dianayue1,1602919225.0,e4d5,6.0,1.0,994,1073,10,0
5155,gcp1994,stevejunior,1602919480.0,e4d5,2.0,0.0,1127,1124,11,0
5156,DangerousCandy,frxrah,1602920607.0,e4e5,2.0,1.0,1161,1169,1,0
5157,keeng86,Ave_Cesar,1602920643.0,e4e5,8.0,1.0,1071,1085,0,0
5158,Stipulated,jaywalking1968,1602922676.0,e4e5,1.0,0.0,1158,1198,0,0
5159,Ooga,hichambelarbi773,1602923162.0,e4e5,0.0,0.0,1102,974,8,0
5160,PanChobot,sheepshape,1602923368.0,e4d5,2.0,0.5,931,1039,0,0
5161,seankthx2,jAish_khAn,1602924897.0,e4e5,-1.0,0.0,1074,966,20,0
5162,DeuxMilleTrent,srivijay96,1602925812.0,e4e5,0.0,0.0,1143,1149,20,0
5163,vandydo,DKRISH,1602926987.0,e4d5,0.0,0.0,1002,1000,9,0
