,black,white,start_time,fifthmove,rt,result,blackelo,whiteelo,num_black_games,num_white_games
6581,Roo160,giorgioRamacciotti95,1605720483.0,b1c3,2.0,1.0,1073,1118,0,0
6582,poldolol1222,Gibicibicis88,1605720623.0,f2f3,6.0,0.0,1064,943,7,1
6583,flyhy,nevzateraslan35,1605720858.0,e4d5,0.0,0.0,1058,1007,31,0
6584,tojakacper,flix92,1605721335.0,b1c3,0.0,1.0,1161,1164,1,0
6585,Roadman1,JDMath,1605721982.0,c2c4,2.0,0.0,1112,1126,22,0
6586,KidyFvt,DERVERTEIDIGER,1605722080.0,b1c3,1.0,1.0,1107,1119,2,0
6587,skaksejer,Gland_1919,1605722372.0,e4d5,2.0,1.0,1119,1174,9,0
6588,Qantaspi,Loliponche,1605722802.0,e4e5,1.0,0.0,1195,1180,0,0
6589,Reckedireckt,leftwinglens,1605723118.0,e4d5,22.0,1.0,973,966,0,0
6590,Abysun,Sebet,1605723135.0,b1c3,8.0,0.0,1134,1110,15,0
6591,poldolol1222,Tojol,1605723552.0,e4e5,4.0,0.0,1068,1064,8,1
6592,tipx,TylerHasLychees,1605723640.0,e4e5,0.0,1.0,1062,1128,3,0
6593,SalihKaraarslan,MikeXIX,1605723752.0,b1c3,1.0,1.0,1157,1160,0,1
6594,st6,GajeraYash,1605724006.0,e4e5,3.0,0.0,1168,1125,10,0
6595,MikeXIX,kinrumc,1605724143.0,e4e5,3.0,0.5,1171,1191,0,2
6596,eggowafles,Mike_Ast,1605724286.0,b1c3,5.0,1.0,1127,1167,2,0
6597,lucass6,cr3al,1605724399.0,e4e5,0.0,0.0,1023,881,3,0
6598,flyhy,Shibazaki_Kenjiro,1605724813.0,e4e5,0.0,1.0,1066,1037,32,0
6599,SYNEONEROCK,MrBozko,1605725212.0,b1c3,3.0,1.0,1052,1051,0,0
6600,m_E_h,bobo_kebs,1605725261.0,b1c3,3.0,1.0,1162,1150,9,0
6601,EpicChessGamerGuy,MOHIM10,1605725401.0,e4e5,2.0,1.0,1155,1144,2,1
6602,neiderbp,andrej10,1605725529.0,b1c3,1.0,0.0,1115,1112,2,1
6603,cjtakk,aydinkose,1605725810.0,b1c3,5.0,1.0,1019,985,0,0
6604,aacompany,KCA43,1605725872.0,b1c3,1.0,0.0,1155,1177,2,0
6605,Valerian2019,MarcosGoncalves,1605726363.0,e4e5,7.0,0.0,1196,1104,9,2
6606,Notsomightyed,alb52,1605726565.0,e4d5,0.0,1.0,1025,999,0,0
6607,benHur93300,JethroBodene,1605726945.0,e4e5,2.0,1.0,1154,1122,6,0
6608,q9z17,Lordyqreturns,1605726993.0,f2f3,4.0,0.0,1154,1053,3,0
6609,HenkRoyale81,talhagezer1,1605727015.0,e4e5,1.0,1.0,1193,1149,0,0
6610,raichoup,krastavcic,1605727097.0,e4e5,0.0,1.0,1151,1171,0,1
6611,loloruir,prasanna_007,1605727117.0,b1c3,5.0,1.0,1100,1119,2,0
6612,koroviev8,Iceman55,1605727174.0,b1c3,2.0,1.0,996,997,10,1
6613,Valerian2019,Woosa,1605727326.0,e4e5,0.0,1.0,1200,1162,10,2
6614,Mellymal,YoItsYourBoiKSI,1605727393.0,e4e5,0.0,0.0,1035,1161,2,0
6615,q9z17,gay2001,1605727430.0,e4d5,2.0,1.0,1159,1173,4,0
6616,Tax-Man,prempotabatti,1605727792.0,e4e5,1.0,1.0,1136,1107,2,0
6617,CaptainMax,fajay,1605727809.0,b1c3,6.0,0.0,1133,1115,0,0
6618,Dr-MantisToboggan,Alfonsino,1605727809.0,f2f3,3.0,1.0,870,822,4,0
6619,ilyes_s,wilsonrusso,1605728446.0,e4e5,-1.0,0.0,1019,1119,20,1
6620,Henzzz,Doomer2137,1605728532.0,e4d5,1.0,1.0,1174,1163,1,0
6621,fox1985,abaraev,1605728738.0,b1c3,10.0,0.0,1161,1181,16,1
6622,Timefighter,Sosenka,1605729042.0,b1c3,5.0,1.0,1032,920,2,0
6623,fed8677,edizzo,1605729105.0,e4d5,2.0,1.0,1015,1105,1,0
6624,sanzs,lersefaire,1605729480.0,e4e5,-1.0,0.5,1120,1003,2,0
6625,Mellymal,arezoo_fardi,1605729550.0,e4e5,1.0,0.0,1048,1036,3,0
6626,Intelaf,ASA06,1605729789.0,e4e5,1.0,0.0,1197,1185,6,1
6627,Markenb_tch,DANONINO160,1605729999.0,e4d5,2.0,1.0,1200,1192,8,0
6628,DementievAlexander,wikiz_86,1605730000.0,e4d5,3.0,1.0,925,1039,7,0
6629,bad_stover,masterfluff,1605730138.0,e4e5,3.0,0.0,1189,1150,5,0
6630,Tkin,norwegian_noob,1605730211.0,b1c3,3.0,0.0,1166,1139,8,0
6631,dumhuzy,IonicToad,1605730399.0,e4d5,2.0,0.0,1100,1088,1,0
6632,Roednarog,kakakraski,1605730507.0,g1f3,0.0,0.0,970,868,2,1
6633,klausverner,gladiator4807,1605730841.0,b1c3,5.0,1.0,1098,1110,0,0
6634,SiredeLegal,othelloman,1605730911.0,f2f3,10.0,0.0,1151,1134,0,0
6635,sergiouve,zafiris,1605731107.0,b1c3,1.0,0.0,1078,1069,4,0
6636,pavelul73,ArseneDubois,1605731196.0,e4d5,2.0,1.0,1142,1127,4,0
6637,EgePerdeci,defnes,1605731863.0,d1h5,2.0,1.0,1197,971,0,0
6638,GrantWalker31,kubon,1605732397.0,e4e5,-1.0,0.0,1060,1115,3,0
6639,rafamaster3,Valdeb,1605732399.0,b1c3,8.0,1.0,1079,1093,1,0
6640,Taszz,Leonidas3571,1605732607.0,b1c3,1.0,0.0,1003,1003,0,0
6641,MaxMustermann0815,nikaadyl,1605732741.0,e4d5,0.0,0.0,1156,1113,4,0
6642,conorcashel,wyashj,1605732776.0,b1c3,5.0,0.0,944,1090,0,0
6643,Pabloca,quaigonyin94,1605732784.0,f2f3,2.0,0.0,979,1001,0,0
6644,nehringk,luksluk,1605732842.0,e4d5,0.0,0.0,1129,1037,11,0
6645,SiredeLegal,kycloudy,1605732942.0,b1c3,5.0,1.0,1149,1166,1,0
6646,conorcashel,tainaldo,1605733055.0,f2f3,4.0,1.0,975,905,1,0
6647,Notsomightyed,emreadiguzel,1605733563.0,e4d5,0.0,0.0,1017,941,1,0
6648,Leon-Rosheed,Malibongwe_1,1605733645.0,e4e5,1.0,1.0,1149,1115,2,0
6649,razutar07,myusernameisdis,1605733771.0,b1c3,0.0,1.0,1134,1111,2,0
6650,Vollmond,aleiglesia6,1605733922.0,e4d5,2.0,0.0,1022,1028,8,3
6651,RyanSucks,ericerac,1605733963.0,e4e5,2.0,1.0,1156,1161,2,0
6652,Notsomightyed,guludo,1605734033.0,e4e5,3.0,1.0,1076,1050,2,0
6653,suvijosh,A_The_king,1605734128.0,b1c3,7.0,1.0,1090,1080,8,0
6654,conorcashel,mondomedianico,1605734596.0,e4d5,2.0,1.0,957,841,2,0
6655,Fredbob581,pav10,1605734717.0,e4e5,0.0,0.0,1068,1166,0,0
6656,SiredeLegal,chef186,1605734725.0,b1c3,6.0,1.0,1137,1141,2,0
6657,WestCoastKratos,hell-ios,1605735211.0,f1d3,5.0,0.0,969,802,8,0
6658,Benjaminsalles,edu998,1605735235.0,e4e5,3.0,1.0,953,1037,6,0
6659,AyuSukma,adipermana,1605735471.0,e4d5,9.0,1.0,858,990,0,0
6660,tenerifechess,vauno,1605735627.0,e4e5,1.0,1.0,1157,1132,8,0
6661,Mellymal,Pinillas,1605735806.0,e4e5,1.0,0.0,1054,1020,4,0
6662,brodgers05,denderdale,1605735952.0,e4d5,-1.0,1.0,1112,1081,0,0
6663,Valerian2019,krastavcic,1605735957.0,e4e5,-1.0,1.0,1174,1178,11,2
6664,sirJ4M4L,Hutch1982,1605736230.0,e4e5,0.0,1.0,1164,1136,0,0
6665,miloslaske,pelinyashar,1605736230.0,e4e5,1.0,1.0,839,836,4,3
6666,buzalian,taxidriver1998,1605736362.0,e4e5,1.0,0.0,1177,1169,3,0
6667,frastata,Tsadok1301,1605736827.0,b1c3,2.0,0.0,1069,1074,3,0
6668,conorcashel,wistorchess,1605736872.0,e4e5,1.0,0.0,1196,1102,3,0
6669,tlhtlh,pdharsh,1605737281.0,e4e5,1.0,0.0,1112,1118,1,0
6670,Swifteez,pablito_329,1605737369.0,b1c3,6.0,1.0,1138,1162,1,0
6671,DuoSonic,jmodi98,1605737415.0,e4d5,0.0,0.5,993,1046,2,0
6672,WestCoastKratos,Teofilo99,1605737560.0,e4e5,2.0,1.0,970,1017,9,0
6673,WestCoastKratos,ArielDri,1605737758.0,b1c3,1.0,1.0,965,980,10,0
6674,Langacune,vsaucer,1605738036.0,e4e5,1.0,1.0,1154,1169,0,0
6675,jacobinhk,uh_BLAZE_ing,1605738149.0,e4e5,1.0,0.0,1200,1189,24,0
6676,Blangden,katok78,1605738675.0,e4e5,1.0,0.0,1030,932,1,0
6677,Riricardo,AndreiDaminescu,1605739010.0,e4e5,8.0,0.0,1154,1166,0,0
6678,Blangden,Matvey_L9,1605739061.0,e4e5,0.0,0.0,1034,994,2,0
6679,Spectral_rebellion,o_cotton,1605739196.0,e4e5,-1.0,0.0,1163,1171,7,0
6680,Aranel52,floozynudist,1605739561.0,e4e5,-1.0,0.0,1158,1095,3,0
6681,whitenn,berggg,1605739589.0,e4d5,3.0,1.0,1021,1083,2,2
6682,A1D,lord_blizah,1605739648.0,e4d5,2.0,0.0,1080,1051,3,0
6683,tybodsm,drunk_cow,1605739985.0,e4d5,-1.0,0.0,1155,1110,30,0
6684,Mareczekchess,peps76,1605740025.0,e4e5,1.0,0.0,1103,1098,3,0
6685,O2K13,vitorcustodio,1605740085.0,e4d5,3.0,1.0,1057,991,0,0
6686,Ale25AD,shaho19,1605740242.0,e4e5,1.0,1.0,958,991,6,0
6687,Diegocwss,sankar_96,1605740276.0,b1c3,10.0,0.0,1194,1124,0,0
6688,Mareczekchess,Clariter,1605740297.0,b1c3,5.0,0.0,1109,972,4,0
6689,StevanG,leontilbrook,1605740385.0,b1c3,6.0,0.0,1093,1058,2,0
6690,ehovde73,Uriel143,1605740411.0,e4e5,1.0,0.0,1197,1193,15,0
6691,Nivamo,DJP47,1605740681.0,e4e5,-1.0,1.0,1157,1154,0,0
6692,Shecko,ZUBUKU,1605740779.0,e4e5,3.0,1.0,1159,1176,9,1
6693,Robin24,Wallyhackser,1605740902.0,b1c3,2.0,0.0,1189,1170,3,4
6694,loloruir,SuperTom123,1605740989.0,e4e5,1.0,0.0,1097,1119,3,0
6695,rharkin657,ArdRagnarok,1605741208.0,b1c3,5.0,1.0,939,1095,0,0
6696,amirm300,DirkClaessens,1605741284.0,e4e5,1.0,1.0,1011,1012,14,0
6697,cragg,paganpoetry,1605741313.0,f2f3,3.0,0.0,1030,1044,2,0
6698,m_E_h,rodrigo3012,1605741670.0,c2c3,1.0,0.0,1156,1129,10,0
6699,Mellymal,DrTurkishtein,1605741836.0,e4e5,0.0,0.0,1059,1085,5,0
6700,Dr-MantisToboggan,LeonardoAndrade,1605741999.0,b1c3,4.0,0.0,845,802,5,0
6701,snoop_noob,Chess_Masster,1605742158.0,e4e5,-1.0,0.0,1101,1184,3,0
6702,zaolivas,akephalon,1605742244.0,e4e5,0.0,0.0,919,909,0,0
6703,Mellymal,ryansgambit,1605742291.0,e4e5,-1.0,1.0,1071,1200,6,0
6704,quinch99,BlavkRose,1605742446.0,b1c3,4.0,0.0,1073,1002,0,0
6705,die_Sonne_lacht,High_Blue,1605742468.0,b1c3,1.0,1.0,1154,1149,0,0
6706,AraiThorn,adham1995,1605742625.0,e4d5,5.0,0.0,1016,1120,4,0
6707,christosan,ken6473,1605743054.0,e4d5,1.0,0.0,1070,1052,4,2
6708,Weasly24,AndreiDaminescu,1605743061.0,e4d5,2.0,1.0,1181,1160,0,0
6709,flyhy,WolBo,1605743125.0,e4e5,2.0,0.0,1086,1082,33,0
6710,faruk03,sallicerot,1605743154.0,f2f3,5.0,1.0,994,1008,0,0
6711,AndrewJTutty,Amirov_Abai,1605743201.0,b1c3,2.0,1.0,1103,1135,1,0
6712,Weasly24,Saruke06,1605743384.0,e4d5,-1.0,0.0,1169,1162,1,0
6713,muhenbergs,Morgenstern_Alisher,1605743415.0,e4e5,1.0,1.0,908,994,3,0
6714,guanaba,mime293,1605743598.0,b1c3,5.0,0.0,1063,968,3,0
6715,christosan,marinedipaolo,1605743742.0,b1c3,2.0,1.0,1077,1174,5,2
6716,davidsolis_8,daniel454,1605744046.0,b1c3,4.0,1.0,1039,948,0,0
6717,alwaysmated1,LesJacques,1605744053.0,e4e5,2.0,1.0,1188,1058,1,0
6718,fox1985,alphafishleela,1605744147.0,e4e5,2.0,0.0,1164,1180,17,1
6719,KucKorwina,seljam,1605744524.0,b1c3,4.0,0.0,1130,1153,1,0
6720,prakitTanang06,dadpoll,1605744751.0,e4d5,2.0,0.0,1093,1095,11,0
6721,AM100,fereshteh-jalili,1605744928.0,e4d5,-1.0,1.0,1026,932,0,0
6722,Bartreon,kalabalanica,1605745138.0,g1e2,1.0,1.0,1094,1090,2,0
6723,evan_flow,priyabrata_chowdhury,1605745415.0,b1c3,1.0,0.0,1075,1114,1,0
6724,el_vizorro,DonkeySjakk,1605745417.0,e4e5,0.0,0.0,992,934,0,0
6725,Luzzel,foxale,1605745653.0,e4e5,1.0,0.0,1159,1155,2,0
6726,thefeeblespark,Shubs_Asawa,1605745774.0,e4d5,-1.0,0.0,1159,1167,8,0
6727,el_vizorro,TuRKiSHuGuR,1605745897.0,e4e5,1.0,0.0,1012,985,1,0
6728,taylormar,luksluk,1605745987.0,e4d5,0.0,0.0,1113,1102,18,0
6729,qwertyasdfzxc,Raggii,1605745991.0,b1c3,0.0,1.0,956,992,2,1
6730,jenikfrancois,craible,1605746050.0,f2f3,8.0,1.0,967,958,0,0
6731,pani7,klucis,1605746455.0,c2c3,1.0,0.0,886,897,0,0
6732,Caybe,Cspeedy,1605746469.0,e4e5,0.0,1.0,1183,1087,7,0
6733,Lazaraj,The_Poisoned_knight,1605746500.0,f2f3,1.0,0.0,1072,958,5,0
6734,ACOUST1C34,Gbors,1605746530.0,b1c3,2.0,1.0,1082,999,3,0
6735,Wards21,lescano,1605746562.0,b1c3,4.0,0.5,1161,1118,0,0
6736,lilpot96,HRyohni12,1605746661.0,e4e5,4.0,1.0,869,864,7,0
6737,peanutbuttermonsterr,elrorropirrorro,1605746694.0,e4e5,-1.0,0.0,994,1051,2,0
6738,VanNullen,Kytovoi,1605746833.0,e4e5,0.0,0.5,1082,1130,0,0
6739,mulliganjb,hochseekuh,1605746942.0,e4d5,2.0,0.0,986,993,12,0
6740,amit1113,guiiigzzz,1605746969.0,e4d5,3.0,0.0,917,821,0,0
6741,Lucasgenio38,mkerem54,1605747018.0,b1c3,2.0,0.0,1116,1055,1,0
6742,Benjaminbobda,chevvie,1605747200.0,e4e5,1.0,1.0,1173,1186,0,0
6743,mariuschach,philhelm,1605747343.0,e4d5,2.0,1.0,887,908,1,0
6744,angryfatcat,Papa_karlo20,1605747580.0,e4e5,4.0,1.0,1187,1183,1,0
6745,Martin_Werner,rafixaadi,1605747667.0,e4e5,1.0,0.0,1038,1017,13,0
6746,mathedan,paulustakus,1605747749.0,f1d3,4.0,1.0,960,989,9,0
6747,EthanWWW,JoseAlvarez0319306,1605747755.0,e4d5,4.0,0.0,1096,1118,11,0
6748,shredderdd,julianomatos,1605748066.0,e4e5,3.0,1.0,1116,1158,0,0
6749,RezaEagle,MongooseCarlesen,1605748597.0,e4e5,1.0,1.0,1198,1165,0,0
6750,Appoma,Dokrzz,1605748601.0,b1c3,3.0,1.0,1078,1031,0,0
6751,ARM1234,intoalmiala,1605748604.0,e4e5,2.0,1.0,1167,1175,1,0
6752,calebrhay,Herkesefendi,1605748662.0,f2f3,15.0,0.0,1159,1162,0,0
6753,ciborju,Ensiway,1605748778.0,e4e5,2.0,0.0,1152,1170,1,0
6754,Rotideveay,spang76,1605749052.0,e4e5,1.0,0.0,1115,1136,0,0
6755,Pauloromus,Sssw,1605749078.0,e4e5,-1.0,0.0,852,906,8,0
6756,lprochnial,radioenak,1605749114.0,e4e5,3.0,0.0,1028,1046,1,0
6757,MerlinAW1,henrikah,1605749386.0,e4e5,1.0,1.0,1103,1200,2,0
6758,pelu,Vishalreigns,1605749388.0,e4e5,1.0,1.0,1147,1123,3,2
6759,Fredbob581,hassen90,1605749453.0,b1c3,2.0,1.0,1077,950,1,0
6760,lalitpandey2692,AmaralFarias,1605749507.0,e4e5,0.0,0.0,1028,1049,0,0
6761,connorwiniarczyk,LeifPeters,1605749744.0,e4e5,0.0,1.0,1154,1141,14,2
6762,faruk03,Gargashutosh,1605749790.0,b1c3,3.0,0.0,989,1078,1,0
6763,ArtCritic,HopelessSoul,1605750045.0,b1c3,1.0,0.0,1075,972,0,0
6764,ivov,Sudarshan777,1605750056.0,e4d5,2.0,1.0,1075,1032,7,0
6765,Pratheesh_Prabhakar,Sssw,1605750137.0,e4e5,-1.0,1.0,952,907,0,0
6766,Hugo-sama,Less_than,1605750241.0,g1f3,-2.0,1.0,905,908,0,0
6767,Whosiere45,shnakz,1605750315.0,e4d5,1.0,1.0,1081,1065,2,0
6768,Pratheesh_Prabhakar,Ahmadshahh,1605750516.0,e4e5,0.0,1.0,1088,1115,1,0
6769,jornby,Desolate9,1605750773.0,e4e5,0.0,1.0,1155,1038,7,1
6770,shinsouuu,L4uf6R,1605750807.0,f1d3,5.0,0.0,1070,1090,0,0
6771,Nerazzurri32,Dmitriy2019,1605751033.0,b1c3,1.0,1.0,1103,1107,2,0
6772,Eggsangwich,thiagofreitas00,1605751102.0,f2f3,7.0,1.0,865,837,0,0
6773,Pauloromus,tedxfra,1605751283.0,e4e5,0.0,1.0,871,993,9,0
6774,tybodsm,jdstrait19,1605751302.0,e4e5,-1.0,0.0,1142,1194,31,0
6775,mejialauren29,Barney999,1605751426.0,e4e5,2.0,1.0,1091,1181,0,0
6776,karpovdisciple,TarRit,1605751441.0,e4e5,2.0,0.0,1199,1145,3,0
6777,Georgiooooo,fahimeh-f,1605751693.0,e4d5,9.0,1.0,1099,1137,6,0
6778,ntr0py,semmss,1605751848.0,e4e5,0.0,0.0,958,953,2,0
6779,MAKAVELI999,Uitwaaienn,1605751894.0,b1c3,3.0,0.0,1130,1126,6,0
6780,Stipulated,connorwiniarczyk,1605752206.0,e4e5,2.0,0.0,1144,1155,4,0
6781,jordanhebbert,Parking52,1605752244.0,e4d5,2.0,0.0,1141,1158,1,1
6782,lalitpandey2692,Jorge626,1605752248.0,b1c3,2.0,0.0,1134,1131,1,0
6783,Pratheesh_Prabhakar,Drink_Some_Wodka,1605752348.0,e4e5,0.0,1.0,1068,1061,2,0
6784,SergejKartuzovs,SofterFoof,1605752696.0,f2f3,2.0,0.0,1171,1183,5,0
6785,Nemexys,lucasmateus13,1605752791.0,e4d5,2.0,0.0,1099,1044,10,0
6786,JotaroKujo2002,Taszz,1605752823.0,e4d5,1.0,0.0,1095,1015,7,0
6787,bentSement,apfelsinep,1605753129.0,f2f3,3.0,1.0,932,877,2,0
6788,st6,Mat358,1605753186.0,e4e5,2.0,0.0,1173,1164,11,0
6789,Nejoe,spencern76,1605753248.0,e4e5,-1.0,1.0,1149,1150,0,0
6790,officialgenS,fereshteh-jalili,1605753297.0,e4d5,-1.0,1.0,993,959,0,0
6791,Nemexys,McZetsu,1605753324.0,e4e5,2.0,0.0,1099,1103,11,0
6792,Lories,Oburgazm,1605753460.0,b1c3,5.0,0.5,965,968,0,0
6793,otano96,onurkurklu,1605753655.0,e4e5,0.0,1.0,1082,1033,0,0
6794,miloslaske,Tuna420,1605753655.0,e4e5,0.0,1.0,826,881,5,3
6795,m_E_h,fenixa,1605753702.0,e4e5,1.0,1.0,1163,1200,11,0
6796,remben,ElMeji,1605753911.0,e4e5,-1.0,1.0,1166,1198,1,0
6797,FlippOo,douguetera,1605754053.0,e4d5,0.0,1.0,996,894,9,0
6798,lefousdu05,Kutterkoeter,1605754162.0,e4d5,1.0,1.0,1184,1092,0,0
6799,ilyes_s,OscarPeace,1605754403.0,e4e5,1.0,1.0,1027,1107,21,1
6800,MatyasSzabo,sergiuxzz,1605754493.0,f1d3,4.0,1.0,1185,1116,14,0
6801,sigx5,Heineson,1605754788.0,e4d5,0.0,1.0,935,938,5,0
6802,st6,HUKSERGIJ,1605754871.0,e4e5,2.0,0.5,1190,1125,12,0
6803,kyori,Bijectif,1605754973.0,e4e5,2.0,1.0,1009,1019,4,0
6804,BenYH,Priyankahukmani,1605755180.0,e4d5,-1.0,0.0,1157,1032,0,0
6805,etamayo,ejregula,1605755242.0,e4e5,5.0,1.0,857,1004,1,0
6806,misael707,Dibla,1605755665.0,e4d5,2.0,1.0,1122,1112,0,1
6807,kralperen,babaynkemigi,1605756156.0,e4d5,2.0,1.0,1068,1177,2,0
6808,bodox,aidans1325,1605756193.0,e4e5,4.0,1.0,1082,1081,0,0
6809,rubachok,zeytun9633,1605756356.0,e4e5,1.0,0.0,1132,1141,5,0
6810,superdankboi,Idothegoldsmith,1605756368.0,e4e5,0.0,1.0,839,909,1,0
6811,Nodslakt_1984,fretal,1605756454.0,b1c3,3.0,1.0,967,1015,0,0
6812,WillyDiosxd,Bely1913,1605756720.0,e4e5,1.0,1.0,842,977,1,0
6813,stressedbychess,grandmaick,1605756770.0,b1c3,1.0,1.0,1079,1122,0,0
6814,Pselmmount,nizarsall,1605756900.0,b1c3,7.0,0.0,1109,1031,8,0
6815,DansGame,charkoodle,1605756984.0,e4d5,-2.0,1.0,1160,1121,1,0
6816,francard,tnrzk13,1605757003.0,e4d5,0.0,1.0,979,1016,0,0
6817,Anton_Augusto_ANANT,doiniANA,1605757029.0,e4d5,3.0,1.0,852,860,2,0
6818,Martin_Werner,polyvios,1605757370.0,b1c3,7.0,1.0,1009,995,14,0
6819,Therbeeo,Chiccomber,1605757405.0,e4e5,1.0,1.0,1089,1066,5,1
6820,HM95,Claas76,1605757593.0,e4e5,-1.0,1.0,1056,1133,0,0
6821,heitoralmeidasesc,Al-Wassouf,1605757649.0,b1c3,16.0,1.0,1119,893,0,0
6822,Altaruto,Denisfss,1605757806.0,e4d5,0.0,0.5,1019,1062,1,1
6823,Bigafro,Dragonchess8812,1605758366.0,b1c3,3.0,0.0,1071,1163,0,0
6824,xeneise,Ed_von_Schleck,1605758398.0,b1c3,2.0,1.0,1127,1101,0,0
6825,worditsbird,chanti10elpro,1605758408.0,b1c3,2.0,0.0,962,806,11,0
6826,pani7,luankim,1605758417.0,e4d5,1.0,1.0,1071,1110,1,0
6827,Helloimtoxic,Cheesecake404,1605758459.0,e4d5,-1.0,1.0,822,924,2,0
6828,Duumviri,mysticsage,1605758731.0,e4e5,-1.0,1.0,1125,1047,0,0
6829,pochesat,felix8795,1605758938.0,e4d5,1.0,0.0,1135,1116,1,0
6830,yasin9567,arshantehrani7,1605758999.0,e4d5,2.0,1.0,1073,1082,3,0
6831,Charles_Tilly,denchiz490,1605759002.0,e4d5,0.0,1.0,1040,1043,0,0
6832,MatyasSzabo,bikraveur_de_fruits,1605759376.0,b1c3,7.0,1.0,1190,1121,15,0
6833,t6tml,Razrinho,1605759425.0,e4e5,1.0,1.0,1102,1139,5,0
6834,Anton_Augusto_ANANT,Ademircorguinha,1605759489.0,e4e5,4.0,1.0,849,980,3,0
6835,TheGreatCingo,TobiasH88,1605759687.0,e4e5,2.0,1.0,1185,1144,2,0
6836,royalfree,J05epS,1605759722.0,e4e5,-1.0,0.0,1097,1171,9,0
6837,Frank3bein,dorwi,1605760178.0,b1c3,1.0,1.0,1005,1102,6,0
6838,I_43KyleZ,philodorkus,1605760251.0,c2c4,0.0,1.0,1178,1170,3,0
6839,fadu94,fishtrom,1605760257.0,e4d5,1.0,0.0,1103,1085,1,0
6840,sspath,virtual_seb,1605760331.0,e4e5,0.0,0.5,1191,1175,1,0
6841,Nikolay1983,TheprezReturnz,1605760655.0,e4d5,2.0,1.0,1145,1129,6,0
6842,delfinition,Francesco7,1605760787.0,e4d5,2.0,0.0,996,855,1,0
6843,samobklyn,beba1991,1605760924.0,b1c3,0.0,1.0,1012,1044,8,0
6844,hamburger_trash,ffloiacono,1605760974.0,e4d5,1.0,1.0,870,896,1,0
6845,pochesat,marilliamaia,1605761018.0,e4d5,0.0,0.0,1151,1186,2,0
6846,metajovian,M1ch3l3,1605761029.0,e4e5,1.0,1.0,925,913,0,0
6847,kasylai,Lumicach,1605761090.0,e4d5,-1.0,1.0,1067,1138,0,0
6848,MarvelousMitch,kbartu,1605761099.0,e4e5,1.0,1.0,1157,1143,0,0
6849,kasylai,iqwoo,1605761149.0,e4d5,0.0,1.0,1045,1087,1,0
6850,RJayHall,Suvi1312,1605761169.0,f2f3,2.0,0.0,1057,921,7,0
6851,atacim99,disorcle,1605761239.0,b1c3,2.0,1.0,1074,1118,5,0
6852,PASOIH,emxpt,1605761452.0,e4e5,5.0,0.0,1198,1178,4,0
6853,jdwalls12,boxOrocks,1605761821.0,b1c3,2.0,1.0,1083,1130,1,0
6854,Martin_Werner,flokki1214,1605761828.0,e4d5,1.0,0.0,988,996,15,0
6855,aolhaberry,Grewalodon,1605761896.0,e4d5,-1.0,0.0,1142,1162,0,0
6856,Br1ghtStar,danh2020,1605762102.0,e4e5,2.0,1.0,925,1010,0,0
6857,Jackricho,JiveTurkey26,1605762301.0,b1c3,2.0,1.0,1162,1181,1,0
6858,Martin_Werner,lomeruk,1605762445.0,b1c3,1.0,1.0,989,1091,16,0
6859,Nodslakt_1984,Akkkle,1605762450.0,e4d5,3.0,0.0,977,1018,1,0
6860,Mortuis13,GR12,1605762452.0,e4d5,2.0,1.0,1180,1089,21,0
6861,TheEyeOfTheSky,jm07,1605762504.0,e4e5,3.0,0.0,1105,1094,22,0
6862,Sickwithmaths,solomonlane,1605762662.0,f2f3,7.0,1.0,1192,1165,0,0
6863,FelipeNovoD,al52,1605762686.0,e4e5,2.0,0.0,1120,1116,6,0
6864,flakmonkey,gmbushidobrown,1605762786.0,e4e5,2.0,1.0,1051,1074,2,0
6865,ec1igs,BestnTheWorldChess,1605762841.0,e4d5,2.0,1.0,1119,1122,6,0
6866,Akrobata1337,iloveTine,1605762985.0,b1c3,2.0,1.0,1095,1140,0,0
6867,ec1igs,gofret08,1605763058.0,e4e5,2.0,0.0,1114,1115,7,0
6868,DrAymanKandeel,RedRob,1605763311.0,e4e5,0.0,0.0,1161,1168,14,2
6869,danh2020,enexliaj,1605763509.0,b1c3,7.0,1.0,1007,982,0,1
6870,DrKittens,Jacob_Daluga_PRS,1605763547.0,e4e5,2.0,0.0,1149,1107,0,1
6871,knutkarsten13,andrej10,1605763602.0,b1c3,0.0,0.0,1126,1135,28,0
6872,rmath,PatrickBK,1605763795.0,e4e5,1.0,1.0,1161,1155,13,1
6873,rmirbaz,TSB39,1605763933.0,e4d5,1.0,0.0,913,1067,6,0
6874,Benjamin_Bobda,Mulch,1605764106.0,e4e5,-1.0,0.0,1168,1134,1,0
6875,Tater_Bud,bdelisle1,1605764107.0,e4e5,0.0,1.0,945,975,0,0
6876,BadBishop969,Garger,1605764338.0,b1c3,7.0,0.0,1008,968,23,0
6877,Luka_011,ZwareArie,1605764363.0,e4e5,1.0,1.0,1080,1039,4,3
6878,ec1igs,Asuranceturix,1605764371.0,e4d5,0.0,0.0,1123,1092,8,0
6879,Pauloromus,Conscindus,1605765247.0,e4e5,1.0,1.0,876,1000,10,0
6880,BadBishop969,fgr_AngryHorse,1605765403.0,e4e5,0.0,0.0,1020,1078,24,0
6881,B-F-G,lirolaro,1605765893.0,e4d5,2.0,1.0,959,923,1,0
6882,clfeero,puferos,1605765896.0,e4d5,0.0,1.0,1187,1169,2,0
