,black,white,start_time,fifthmove,rt,result,blackelo,whiteelo,num_black_games,num_white_games
18460,gassechen,amoongus200,1616011842.0,e4e5,1.0,0.0,889,912,3,0
18461,tushipy,icewall04,1616011893.0,b1c3,9.0,1.0,1188,1056,0,0
18462,Golfer35,elia_b,1616011935.0,e4e5,7.0,0.0,1003,1103,6,1
18463,GwilboBaggins,anasxaea,1616011965.0,b1c3,0.0,1.0,1002,1024,5,3
18464,GeertHelden,Lhf77,1616011975.0,e4d5,-1.0,1.0,1148,1136,1,0
18465,chesschef2,DroopyEyes,1616011995.0,e4d5,1.0,0.0,1034,953,1,0
18466,GadoHAY,shailesh15,1616012032.0,e4e5,2.0,1.0,1040,1100,0,0
18467,dumikata3,DerKanalreiniger14,1616012035.0,e4e5,-1.0,1.0,1166,1192,0,0
18468,Ptriple,CondeBelisario,1616012064.0,e4e5,0.0,1.0,1156,1158,0,0
18469,jackeiel,Aidar2005,1616012216.0,e4d5,2.0,0.0,1141,1123,11,0
18470,Zegellak,hable,1616012252.0,e4e5,1.0,1.0,1091,1045,9,0
18471,no_pain_no_mate,MykolaKurtyi,1616012425.0,e4e5,1.0,1.0,911,957,14,5
18472,KEI_000000000001,tranker2,1616012487.0,e4d5,1.0,0.0,1169,1166,3,0
18473,WhoStoleMyToast,Indominus9000,1616012558.0,e4e5,13.0,0.0,995,1040,4,0
18474,SwanML,francis90,1616012582.0,g1f3,0.0,0.0,1165,1123,18,0
18475,uttakarsh05,elujcb,1616012609.0,e4d5,0.0,1.0,1137,1167,15,0
18476,Samrat_Bh,Jonardt,1616012633.0,b1c3,3.0,1.0,1011,1086,14,0
18477,BramR97,qeom,1616012665.0,f2f3,9.0,0.0,1018,1018,0,0
18478,sulaimanov,odunbasanhasan,1616012731.0,b1c3,10.0,0.0,1066,965,9,3
18479,kovebaduk,bpburns,1616012769.0,e4e5,-1.0,1.0,1147,1119,3,0
18480,korjsgavnom,Johan_Kazer,1616012815.0,e4e5,1.0,0.0,1106,1151,0,0
18481,Samrat_Bh,Jay0323,1616012843.0,e4e5,2.0,0.0,1006,921,15,0
18482,PszemekF,Deserev,1616012936.0,f2f3,4.0,0.0,1090,1089,11,1
18483,tctcrush,kingIndianDefence,1616012953.0,e4e5,5.0,0.0,809,968,2,0
18484,gdedanya,repellantrex,1616012961.0,b1c3,-1.0,1.0,1091,1078,3,0
18485,yusuke1981,m1shgan,1616013009.0,e4e5,12.0,1.0,965,922,1,0
18486,KEI_000000000001,stomIC,1616013010.0,b1c3,-1.0,1.0,1183,1171,4,0
18487,Ptriple,prxj,1616013025.0,e4e5,1.0,1.0,1141,1019,1,0
18488,Tside,rufatfarajovv,1616013031.0,e4d5,0.0,0.0,1060,1166,0,0
18489,Joan-A,enestopal,1616013047.0,e4e5,4.0,1.0,1054,970,5,0
18490,Polarb3ar,J-bernardino,1616013071.0,e4e5,0.0,0.0,1073,1115,16,0
18491,ppylh3,NiecelneTrafienie198,1616013162.0,e4d5,0.0,1.0,971,932,2,0
18492,Mustapha33,Elidogen,1616013167.0,b1c3,2.0,1.0,1098,1083,20,0
18493,Roman_Vladimirovich,j3lt3,1616013217.0,b1c3,1.0,0.0,1191,1149,3,0
18494,drdarko,aaaalvarado,1616013215.0,e4e5,1.0,0.0,980,1009,0,0
18495,Schildie07,xslazerx,1616013321.0,e4e5,1.0,0.0,1121,1113,46,0
18496,Bitfrost,mmmile,1616013359.0,e4d5,1.0,0.0,1009,907,0,0
18497,caca06,ammaralamri933,1616013371.0,b1c3,3.0,1.0,1075,1020,0,0
18498,zoux03,MehmetFurkan,1616013384.0,e4e5,3.0,1.0,1170,1073,0,0
18499,FiIIip,BOTBHAGAWAN,1616013408.0,e4e5,-2.0,1.0,1140,1123,0,0
18500,yetkinc70,Kramnich,1616013420.0,b1c3,1.0,1.0,941,1094,0,0
18501,uttakarsh05,elujcb,1616013468.0,e4d5,-1.0,0.0,1127,1177,16,0
18502,Darkind,the_wall742,1616013472.0,e4e5,2.0,1.0,1130,1121,4,0
18503,unography,alikenan61,1616013489.0,e4d5,0.0,0.0,1124,1020,10,0
18504,PiechOr,bluenapoleon,1616013517.0,e4e5,5.0,0.0,863,964,2,0
18505,xizik,zgonnikov,1616013528.0,e4d5,2.0,0.0,969,979,18,1
18506,BramR97,OiEuSouOGoku,1616013599.0,e4e5,1.0,0.0,1020,990,1,0
18507,ManuAvell,Martint01,1616013621.0,b1c3,2.0,0.0,1025,1020,0,0
18508,Toanee,Jonardt,1616013734.0,f2f3,3.0,0.0,1101,1083,0,0
18509,PiratDrey,Hello690,1616013777.0,f2f3,0.0,0.0,1079,1090,19,0
18510,Slavirl5611541,jayjam67,1616013899.0,e4e5,2.0,1.0,891,1049,0,0
18511,mnikk,akbassemih,1616013954.0,b1c3,4.0,1.0,897,1028,3,0
18512,Axe2007,Machicolation,1616013966.0,b1c3,7.0,1.0,1012,1045,5,0
18513,LeChamois,Gianluca030,1616014020.0,e4e5,-1.0,1.0,1044,1033,4,1
18514,Gui_costa,Viralshah,1616014224.0,e4d5,1.0,0.0,1128,1156,0,0
18515,freekicker44,sabari7,1616014232.0,e4e5,5.0,1.0,966,994,0,0
18516,tanevivo,Raphitos,1616014259.0,b1c3,7.0,0.0,1051,999,2,0
18517,freekicker44,nromlaperosn,1616014525.0,e4d5,1.0,1.0,945,930,1,0
18518,Blangden,Ch_Uma_Mahesh,1616014615.0,e4e5,0.0,1.0,1134,1151,1,1
18519,tushipy,icewall04,1616014643.0,b1c3,6.0,1.0,1175,1079,1,0
18520,Miraro3,lyledc,1616014674.0,e4e5,6.0,0.0,1155,1145,15,0
18521,Ante_Durante,emshain,1616014691.0,e4e5,2.0,0.0,1130,1189,0,0
18522,Autoimmunity,peytonj,1616014726.0,f2f3,1.0,0.0,1044,940,33,0
18523,abdullah-ozkurt,zralybokyma,1616014791.0,f2f3,6.0,1.0,987,920,3,0
18524,DankwartSchneider,kuzey23cm,1616014817.0,e4e5,0.0,1.0,1189,1185,4,0
18525,JimStuart7,Mosher1991f,1616014915.0,e4e5,1.0,1.0,1064,1084,0,0
18526,LeMarteau,Frei_Wild,1616014938.0,e4d5,0.0,0.0,1135,1147,10,0
18527,SwanML,beanaffleck,1616014973.0,b1c3,3.0,1.0,1174,1165,19,0
18528,TriAFROn,Scrooge94,1616015000.0,b1c3,3.0,1.0,1054,1130,20,0
18529,BowenH,wslopes,1616015069.0,e4e5,2.0,0.0,1080,1027,17,0
18530,XIIPeter,MaksimLushan,1616015187.0,e4e5,2.0,1.0,970,996,1,0
18531,Yogi3001,senaptk80,1616015255.0,e4d5,2.0,1.0,932,869,0,0
18532,leotorra,Broki_M,1616015319.0,b1c3,5.0,0.0,1024,1077,1,0
18533,chosenPessimist,Thomasmathieu,1616015424.0,f1d3,2.0,0.0,1155,1128,4,0
18534,rashid14079,pietromagno1,1616015489.0,b1c3,2.0,0.0,913,957,8,0
18535,Bluepantsmcgee,MonoKash,1616015507.0,b1c3,-1.0,1.0,1084,1051,6,1
18536,petran9,rafa032021,1616015557.0,c1f4,3.0,0.0,1078,1129,6,0
18537,TheHoly7,Ph0Sk,1616015585.0,e4d5,1.0,0.0,1011,928,7,0
18538,Axe2007,shawn7335,1616015597.0,e4e5,1.0,0.0,993,855,6,0
18539,ScironPhoebus,junkmedry,1616015668.0,b1c3,7.0,0.0,891,863,9,0
18540,ey127254,hexold,1616015694.0,e4e5,1.0,1.0,870,951,0,0
18541,DanielSO,kaza4len,1616015815.0,e4e5,-1.0,0.0,1034,1075,44,3
18542,Albawa,kvist3n,1616015978.0,b1c3,9.0,0.0,1119,1083,1,0
18543,Eloxis,Phenix83,1616016027.0,e4d5,2.0,1.0,1097,1112,0,0
18544,jakubkliczko,Lanak,1616016044.0,e4d5,5.0,1.0,952,912,8,4
18545,NORBERTOGUERIN,fullspam,1616016044.0,e4e5,0.0,0.0,1140,1173,2,0
18546,Plinio_36,Joel45_72,1616016086.0,b1c3,3.0,0.0,998,1141,1,0
18547,buihuh,kgam6,1616016094.0,b1c3,3.0,1.0,1069,1049,5,1
18548,nazwauzytkownika123,ValuxTheVelux,1616016106.0,f2f3,5.0,1.0,1081,931,0,0
18549,Maverick70,jericho159,1616016195.0,e4e5,1.0,0.0,863,805,9,0
18550,NamesAreHard,basti411,1616016243.0,b1c3,1.0,1.0,1130,1196,3,0
18551,Accru,DenisMorinigo,1616016260.0,e4d5,1.0,0.0,1192,1065,5,0
18552,Fasinir,urmom277,1616016323.0,e4e5,2.0,0.0,1129,1117,10,1
18553,laetidepassage,korirwn,1616016358.0,e4e5,2.0,1.0,1106,1199,0,0
18554,crunchysprings,meganagibator_3000,1616016500.0,e4e5,2.0,1.0,1058,1003,19,0
18555,korkotek,amirrhi8787,1616016540.0,e4e5,2.0,0.0,1013,973,6,0
18556,NORBERTOGUERIN,Ivaannnnnnnn,1616016564.0,b1c3,3.0,0.0,1170,1120,3,0
18557,mixa_k,Reitse,1616016635.0,e4d5,2.0,0.0,1182,1125,0,1
18558,Velosa01,enderbar,1616016645.0,g1f3,1.0,0.0,1002,1017,13,0
18559,Chemikdave,NaruzhnaReklama,1616016663.0,e4e5,1.0,1.0,897,1022,3,0
18560,HighDevanition,hadimirzaee,1616016765.0,b1c3,4.0,1.0,1126,1132,7,0
18561,HIOU,Markmaiorov_16,1616016786.0,e4e5,1.0,0.0,1028,1109,0,0
18562,Rutakak,Eciepecie,1616016791.0,e4e5,2.0,0.0,1185,904,0,0
18563,Yousef2014,icewall04,1616016861.0,f2f3,4.0,0.0,1062,1102,3,0
18564,biifi1,Zahnpasta,1616016888.0,e4d5,0.0,0.0,1189,1193,9,0
18565,OrilanNC,LiberatorX,1616017063.0,e4e5,3.0,1.0,1105,1046,0,0
18566,LaurentNicolas,jkrta222,1616017274.0,e4d5,-1.0,0.0,1006,1046,12,0
18567,uiact23,scotty93,1616017314.0,e4d5,2.0,1.0,1092,1123,44,3
18568,easy-money-sniper,Dmun295,1616017332.0,g1f3,-1.0,1.0,1115,1079,18,2
18569,coolzy,Yusufbrlsk133448,1616017412.0,e4e5,0.0,1.0,1049,1060,4,0
18570,adrianomiamoto,malik1,1616017467.0,b1c3,3.0,0.0,1121,1119,1,0
18571,Lumatth,bhairojaiswal,1616017494.0,e4e5,2.0,1.0,1137,1148,5,0
18572,Tarta998,ShasoShaho,1616017602.0,b1c3,8.0,0.0,1028,1032,0,0
18573,Yousef2014,icewall04,1616017657.0,b1c3,3.0,1.0,1077,1095,4,0
18574,mimsy666,lichtenfield,1616017857.0,e4e5,-1.0,1.0,1011,1067,1,1
18575,gabrielrinaldi123,tcbassist,1616017877.0,e4d5,1.0,1.0,862,905,1,0
18576,JMarcelo22,Spikefinn,1616017891.0,e4d5,1.0,0.0,1048,1072,0,1
18577,LeChamois,timotheevans,1616017969.0,e4e5,0.0,0.0,1032,1003,5,1
18578,norp007,iamenesgoksu,1616017999.0,e4e5,2.0,1.0,984,1053,4,0
18579,fifteenstep15,Falco-Milvus,1616018061.0,b1c3,4.0,1.0,1009,981,5,0
18580,OGBillyGreen,Helen24melo,1616018093.0,b1c3,4.0,1.0,1120,1108,8,0
18581,Harhota,RookieRL420,1616018141.0,e4d5,0.0,1.0,1064,919,4,0
18582,gavedi,Renskom3,1616018155.0,e4e5,3.0,1.0,953,1049,8,1
18583,buihuh,JakeArgopre1020,1616018155.0,e4d5,25.0,1.0,1062,1147,6,1
18584,TheGreatBigBoss,mikelwwa,1616018227.0,e4e5,1.0,1.0,1111,1104,8,0
18585,st1ffm3ister,DSten,1616018229.0,e4e5,2.0,0.0,1145,1179,4,0
18586,TrainingTostes,junkmedry,1616018308.0,e4d5,0.0,0.0,955,869,3,2
18587,lefty_adita,chessparmar,1616018315.0,e4e5,0.0,0.0,1065,1127,22,6
18588,st1ffm3ister,fabk20,1616018344.0,b1c3,3.0,1.0,1151,998,5,0
18589,dzxdek,wafeelka,1616018351.0,e4e5,1.0,0.0,1124,1099,2,0
18590,Atros12,DNumpangLewat,1616018382.0,e4e5,2.0,1.0,995,925,3,1
18591,frozen_curtain,Cristoball,1616018452.0,e4e5,3.0,0.0,1145,1019,1,0
18592,harrythisside,zbsbzv,1616018650.0,f2f3,4.0,0.0,1064,1047,5,0
18593,ebonyInAgony,ArdaYigit,1616018669.0,e4e5,2.0,1.0,1175,1141,2,0
18594,big_dill,alezandrian,1616018681.0,e4e5,0.0,0.0,1120,1104,10,5
18595,LeChamois,dmralizadeh,1616018762.0,b1c3,2.0,1.0,1038,1024,6,1
18596,SteveJohnG,NamesAreHard,1616018807.0,e4e5,-1.0,1.0,1057,1138,0,0
18597,ParryHotter12,Bikas023,1616018815.0,b1c3,2.0,0.0,1043,1139,2,0
18598,Quazel,MustafaNasser,1616018825.0,e4d5,1.0,0.0,1131,1127,0,0
18599,Artoof,EL-PAtr0n,1616018896.0,e4e5,0.0,1.0,1175,1056,3,0
18600,Jpatwinz,Emiralazyavuz,1616018914.0,e4d5,4.0,1.0,1115,1100,9,0
18601,GMkinglegend47,Renskom3,1616018938.0,f1d3,4.0,1.0,1101,1053,0,0
18602,MrThaddaeus,leontilbrook,1616018944.0,f2f3,0.0,1.0,1044,1078,5,0
18603,DanielSO,Thijn123,1616018947.0,e4e5,-1.0,0.0,1037,985,45,3
18604,PIL0M,DiegoJorgue5Qui,1616018958.0,c2c4,0.0,0.0,1131,1031,6,0
18605,LeChamois,lichtenfield,1616019033.0,e4e5,0.0,0.0,1032,1073,7,1
18606,thefrenchpainter,mikelwwa,1616019061.0,e4e5,0.0,0.0,1105,1102,9,0
18607,HeadMatt18,lucas2956,1616019082.0,e4e5,1.0,0.0,1029,1051,0,0
18608,dnapma,Redwingo,1616019092.0,e4e5,0.0,1.0,1088,1140,0,0
18609,Victormars,Kapablack,1616019102.0,e4d5,-1.0,0.0,1146,1167,27,5
18610,Kakemyman,laalipaali,1616019117.0,b1c3,1.0,0.0,1068,999,0,0
18611,buihuh,alexandregz,1616019123.0,b1c3,9.0,1.0,1065,1167,7,1
18612,andikiz,ahlami,1616019138.0,e4d5,1.0,0.0,1177,1111,11,2
18613,AleKr31,Akbar_Guliyev,1616019173.0,e4d5,1.0,0.0,1122,1086,7,1
18614,MariusGiedra_s,littleshield,1616019195.0,e4e5,0.0,0.0,1183,1107,2,0
18615,K00LKEITH,monnfr,1616019317.0,e4e5,3.0,1.0,853,872,0,0
18616,syd32,yash_tiwari,1616019320.0,b1c3,6.0,0.0,1102,1069,4,0
18617,SteveJohnG,TH4T,1616019370.0,f2f3,-1.0,0.0,1021,869,1,0
18618,Mhmoud007,Josielp,1616019378.0,b1c3,2.0,0.0,963,975,0,0
18619,vriendothermic,Leomag,1616019404.0,e4e5,0.0,0.0,955,905,6,0
18620,MangoHR,sherry50,1616019412.0,e4d5,2.0,0.5,1078,1118,0,0
18621,OGBillyGreen,mistdoto,1616019430.0,e4e5,7.0,1.0,1120,1122,9,0
18622,pjnicolas,panropuch,1616019446.0,f2f3,0.0,0.0,1006,976,2,0
18623,GB_YK,dhirenpatel,1616019506.0,e4e5,2.0,1.0,1121,1147,3,0
18624,Leo_Barnes,juu287,1616019557.0,e4e5,0.0,0.0,1003,961,1,0
18625,Fedor11062013,Teodor89,1616019629.0,c2c3,1.0,1.0,929,971,26,0
18626,gizlink,RizvanTaipov,1616019631.0,e4e5,0.0,0.0,932,902,17,0
18627,mimsy666,dmralizadeh,1616019652.0,b1c3,0.0,1.0,1003,1028,2,1
18628,BackUp88,Pvvn,1616019662.0,e4e5,-1.0,1.0,1051,1112,8,2
18629,fristalst,Raulbpty507,1616019714.0,e4e5,0.0,0.0,1008,1025,8,2
18630,rcsouza,Nemohalf-hand,1616019745.0,e4e5,11.0,0.0,893,899,1,0
18631,Mahamedelfishawy14,Dust007,1616019757.0,e4e5,2.0,1.0,1196,1199,2,0
18632,psikuta,JnJ98,1616019782.0,b1c3,4.0,0.0,1178,1139,1,0
18633,gizlink,vikvermeulen,1616019912.0,e4e5,0.0,0.0,937,1005,18,0
18634,dogtom,mahdi_robati,1616020038.0,e4d5,1.0,1.0,1164,1144,8,0
18635,crazykenyan,giorgio-by-moroder,1616020092.0,e4e5,0.0,1.0,1130,1187,0,0
18636,Demedeus,ink_beard,1616020194.0,b1c3,1.0,0.0,1052,957,1,0
18637,dnapma,kkrasslerkrut,1616020239.0,b1c3,2.0,1.0,1078,1032,1,0
18638,Ticou,ovunc2626,1616020272.0,c2c3,7.0,0.0,1012,988,20,0
18639,PIL0M,GabsVT,1616020290.0,f2f3,0.0,1.0,1129,1166,7,0
18640,Demedeus,praxian,1616020312.0,e4e5,1.0,1.0,1056,991,2,0
18641,Plak72,Freddip,1616020314.0,e4d5,1.0,0.0,959,961,8,0
18642,WyattS04,RealRegicide,1616020336.0,e4d5,11.0,0.0,1104,1006,0,0
18643,Demidov-Artem,Ryann2001,1616020352.0,e4e5,0.0,1.0,1165,1171,4,0
18644,crazykebabpower,Pir-Agit,1616020366.0,e4e5,1.0,0.0,1156,1179,0,0
18645,Prairial,DevilAnse,1616020399.0,f2f3,3.0,0.0,1122,1095,8,0
18646,Theonlyshikky,ZVSVEV,1616020427.0,f1d3,6.0,0.5,1004,1051,2,0
18647,FerL5nGeZ,joanriiba,1616020443.0,e4d5,1.0,0.0,1171,1162,6,0
18648,mathfrihed65,sibghatullah_durrani,1616020506.0,e4e5,-1.0,1.0,1039,1164,0,0
18649,JVJVbutplayingchess,Dava-19,1616020805.0,e4d5,2.0,1.0,1158,1087,0,0
18650,Gerka_74rus,Face_AI,1616020832.0,e4e5,0.0,0.5,968,925,8,1
18651,Dawid1450,madjeel,1616020842.0,f2f3,3.0,0.0,955,950,1,0
18652,karkatsanger,taqpeek,1616020957.0,e4e5,1.0,1.0,1108,1023,0,0
18653,spfuller01,ask4hat,1616021015.0,e4e5,1.0,1.0,1193,1111,4,0
18654,Tjorbi06,Ryuk1984,1616021052.0,e4e5,1.0,0.0,953,979,6,0
18655,AndreaCenza,mzgzuvr,1616021238.0,b1c3,5.0,0.0,965,1081,8,0
18656,SongKangHo,PabloVallejo_25,1616021335.0,e4e5,1.0,0.0,1105,1154,16,0
18657,GabsVT,ThierryMN,1616021368.0,e4e5,0.0,1.0,1163,1167,2,1
18658,Pakatui,rbirobertofcsb,1616021381.0,e4e5,5.0,0.0,1019,1021,1,0
18659,luciogooooomes,giacomo_ricano,1616021464.0,f2f3,3.0,0.5,1032,1028,0,0
18660,Neowis3,diyabright,1616021554.0,b1c3,5.0,0.0,850,862,1,0
18661,wired96,plz_be_gentle,1616021580.0,e4e5,3.0,1.0,1137,1030,35,0
18662,scotty93,lowgit,1616021583.0,e4e5,-1.0,0.0,1135,1180,5,1
18663,Dawid1450,bruno-chess-machine,1616021588.0,e4e5,2.0,1.0,961,992,2,0
18664,blhall,newmavericks,1616021618.0,e4e5,0.0,1.0,1046,1010,9,0
18665,brijwhiz,gaborba,1616021655.0,e4e5,0.0,1.0,965,966,4,0
18666,Frampton,rfuentealbadotnet,1616021751.0,e4e5,0.0,0.0,968,965,26,8
18667,roboodle,buneyabisi,1616021807.0,e4d5,1.0,0.0,1109,1138,6,0
18668,pds121,Dadone,1616021857.0,e4e5,2.0,1.0,1031,1030,16,0
18669,z1337,Sebaesl,1616021855.0,e4e5,3.0,1.0,1048,1013,1,1
18670,sp1neless,Neshley,1616021887.0,b1c3,2.0,1.0,940,898,0,0
18671,Gerka_74rus,Fortniteburger69,1616021892.0,e4d5,4.0,0.0,973,984,9,1
18672,rekazi,alsanchez,1616021962.0,e4d5,-1.0,0.0,1175,1099,0,0
18673,Thyril,mcgmusic,1616022104.0,b1c3,9.0,0.0,832,924,1,0
18674,Frampton,enigmalasher,1616022269.0,e4d5,1.0,0.0,979,976,27,8
18675,spfuller01,Nsword29,1616022351.0,e4d5,2.0,0.0,1198,1124,5,0
18676,zach121324,mrvr,1616022405.0,f2f3,6.0,1.0,929,991,14,0
18677,LeMarteau,BethHarmon05,1616022471.0,e4d5,7.0,0.0,1142,1143,11,0
18678,Almutairi95,heaveNNN,1616022495.0,e4e5,0.0,0.0,1079,1131,4,0
18679,Greco26,pokercishatranchusta,1616022506.0,e4e5,1.0,1.0,1107,1105,0,0
18680,jayjam67,ChessDemiGod23,1616022557.0,b1c3,3.0,1.0,1046,1053,20,5
18681,melisa05,furkanbey37,1616022562.0,e4d5,3.0,0.0,1076,1088,9,0
18682,Aaron100,jmg1995,1616022646.0,e4e5,0.0,1.0,1188,1193,0,0
18683,br04,Reuvator,1616022746.0,e4e5,1.0,1.0,816,915,0,0
18684,simmers,Admiral_Benbow,1616022760.0,e4e5,2.0,1.0,1131,1121,1,0
18685,GabsVT,FrknAsik,1616022784.0,f2f3,-1.0,0.0,1157,1147,3,1
18686,kron0s809,Pellet_Ellet,1616022815.0,b1c3,6.0,0.5,1076,1047,4,0
18687,gizlink,Juve4422,1616022845.0,e4e5,0.0,1.0,944,1037,19,0
18688,Adamo404,Wucazic,1616022841.0,e4d5,-1.0,0.0,1173,1170,7,1
18689,jorgecarlson,Gantoris,1616022878.0,b1c3,6.0,0.0,1138,1116,20,0
18690,schol,S91MG,1616022880.0,e4d5,1.0,1.0,1049,1055,4,0
18691,Gmceulemans,wasarbini,1616022926.0,e4e5,1.0,0.0,1161,1199,4,0
18692,mat885,RennfahrerBieberle1,1616022953.0,b1c3,1.0,0.0,946,972,3,0
18693,toldochessy,sylar0,1616022984.0,e4e5,3.0,0.5,875,878,1,0
18694,Henri2b,subsersive_no_8,1616022986.0,e4e5,0.0,1.0,1181,1122,0,0
18695,fifteenstep15,Fifisher,1616023048.0,e4e5,3.0,0.0,995,1017,6,0
18696,syd32,faceis,1616023141.0,e4e5,1.0,1.0,1103,1078,5,0
18697,Schildie07,lexayat,1616023162.0,f2f3,6.0,0.0,1120,1126,47,0
18698,arabderrahmane,Wulfhartus,1616023173.0,c1f4,0.0,1.0,1035,1032,5,0
18699,Kmik48,KRaTHaS,1616023185.0,e4d5,0.0,0.0,981,975,0,0
18700,ParryHotter12,pawnstar1986,1616023217.0,e4e5,3.0,1.0,1056,1014,3,0
18701,melisa05,OBrabotemNome30,1616023229.0,e4e5,1.0,0.0,1076,1105,10,0
18702,IngmarPrins,chamacoperro,1616023343.0,e4d5,0.0,0.5,1022,1093,2,0
18703,JMFunes16,abdulla964,1616023456.0,g1f3,-1.0,0.0,998,989,2,0
18704,toldochessy,NUSpark,1616023489.0,f1d3,1.0,0.0,876,827,2,0
18705,shakedamar,zangetsuninja,1616023545.0,b1c3,3.0,0.0,1182,1193,4,0
18706,MaxMeadowcroft,SergeVDB,1616023709.0,e4d5,4.0,0.5,1107,1074,0,1
18707,ShoeNachos,Lorenzus94,1616023725.0,e4e5,1.0,1.0,885,897,1,0
18708,GGthomas,madforche,1616023738.0,e4e5,0.0,0.0,965,982,0,0
18709,Arvindehghankar,Silent_MUStI,1616023806.0,e4d5,0.0,0.0,1128,1094,1,0
18710,Madkamchetan,IngmarPrins,1616023837.0,e4d5,0.0,1.0,1124,1024,3,0
18711,ButtercreamSilkShirt,Bernardinio8,1616023855.0,e4d5,1.0,0.5,961,1037,31,2
18712,PolarDragon,AlbuquerqueLeandro,1616023881.0,f2f3,5.0,0.0,966,1025,11,0
18713,Kudashov_A,szkalson2115,1616024041.0,f2f3,0.0,0.0,1108,1094,0,0
18714,simmers,jadazkoksem,1616024095.0,f2f3,-1.0,0.0,1106,1079,2,0
18715,tryingtolearn12345,mohammadalimoayeri,1616024140.0,e4d5,2.0,1.0,1080,1025,1,0
18716,rcsouza,Janloxon,1616024164.0,f2f3,4.0,1.0,900,871,2,0
18717,Ptriple,Numan_1v9,1616024187.0,b1c3,0.0,1.0,1143,1156,2,0
18718,Samyt74,F2Messi10,1616024212.0,f2f3,4.0,1.0,1132,1150,10,0
18719,obokad,Maheshhema,1616024241.0,e4d5,7.0,0.0,1149,1033,6,0
18720,Madhav9318,efin17,1616024254.0,e4d5,-1.0,1.0,1172,1118,7,0
18721,oliverg23,BeneSekWest,1616024259.0,e4d5,3.0,1.0,1026,1085,0,0
18722,mattybraps48,sgnenow,1616024284.0,b1c3,4.0,0.0,896,978,6,0
18723,IngmarPrins,Yryv,1616024319.0,b1c3,1.0,0.0,1037,1065,3,1
18724,subjectfletchy,PosAngel,1616024467.0,e4e5,-1.0,0.0,1162,1157,6,3
18725,Boboluvcheese,andrej10,1616024512.0,b1c3,0.0,0.0,1038,1070,12,0
18726,obokad,Freeyt,1616024758.0,e4e5,1.0,0.0,1148,1035,7,0
18727,MushroomMaula,Snake_S,1616024780.0,b1c3,3.0,0.0,1135,1152,0,0
18728,wired96,ufisusanto,1616024809.0,e4e5,4.0,1.0,1137,1098,36,0
18729,GabsVT,wutdafuq,1616024854.0,e4d5,0.0,0.0,1156,1058,4,1
18730,Anaark,Baderalaqeel98,1616024890.0,b1c3,0.0,0.0,955,1002,1,0
18731,SSL1,plutoassassin,1616024964.0,e4e5,1.0,1.0,1097,1197,0,0
18732,October17th1994,Gianman72,1616024980.0,e4e5,10.0,0.0,1115,1033,0,0
18733,Kolvak,drama101,1616025110.0,e4d5,2.0,1.0,1195,1179,0,0
18734,lfsam,Tomdu78,1616025117.0,e4e5,-1.0,0.0,981,976,7,2
18735,Pifsk,ossurekim,1616025156.0,e4e5,0.0,0.0,1138,1055,0,0
18736,Pinkylicious,mixa_k,1616025321.0,b1c3,2.0,0.0,1190,1188,2,0
18737,razkhol,Farkyz,1616025605.0,e4e5,1.0,1.0,871,981,1,0
18738,rprv,Vnuma,1616025856.0,e4e5,2.0,0.0,1099,1092,0,0
18739,arturrsrs,DefinitelynotButcher,1616025878.0,e4d5,0.0,1.0,948,898,7,3
18740,pigmuffin,bek0ray,1616025911.0,e4e5,1.0,1.0,803,960,3,0
18741,ElciorBro,RishiRocky2011,1616025960.0,e4e5,1.0,1.0,1038,1102,2,0
18742,Shyamps,nmuthukaruppan,1616025999.0,e4d5,0.0,0.0,1120,1089,5,0
18743,Yostel,joespirit,1616026026.0,b1c3,3.0,0.0,1192,1071,0,0
18744,StefanHa,Merttrem4,1616026034.0,e4e5,1.0,1.0,1135,1102,0,1
18745,Gure20,HolyZinger,1616026041.0,e4e5,0.0,1.0,1133,1146,0,0
18746,hylkev,Japsa,1616026062.0,e4d5,2.0,0.0,952,1005,3,0
18747,wired96,route69,1616026065.0,e4d5,3.0,1.0,1126,1064,37,0
18748,Samvalka,Paweltohuj,1616026088.0,e4e5,1.0,1.0,1158,1130,28,0
18749,fifteenstep15,kleisski,1616026151.0,b1c3,3.0,1.0,1018,1105,7,0
18750,chungulian,bluenapoleon,1616026169.0,e4e5,4.0,0.0,1053,995,0,0
18751,arturrsrs,enigmalasher,1616026203.0,e4d5,3.0,0.0,942,832,8,3
18752,BigTonyAlfredo,LordSchneider,1616026202.0,c2c4,1.0,1.0,943,926,0,0
18753,T0rr0,Extorn,1616026251.0,e4e5,3.0,0.0,968,952,2,1
18754,kubixs,Tibon,1616026252.0,e4e5,6.0,1.0,1080,1087,0,0
18755,MXen,aserif,1616026354.0,b1c3,4.0,1.0,1122,1106,18,0
18756,andikiz,SuperKai54,1616026398.0,b1c3,3.0,0.0,1185,1124,12,2
18757,Flubberman,DanielSO,1616026508.0,e4e5,-2.0,0.0,1115,1060,17,0
18758,subjectfletchy,GregoryS5RR,1616026585.0,b1c3,3.0,0.0,1175,1178,7,3
18759,YellowBattleship,Fesher,1616026733.0,b1c3,8.0,1.0,1075,1166,8,1
18760,LazarusMorell,jerry777,1616026886.0,b1c3,3.0,1.0,891,977,14,0
18761,Torre17171717,Winkz,1616026924.0,e4e5,0.0,0.0,1106,1178,16,0
